88918961,2576,3,20171120213007,11
678754,2576,3,20171117130840,11
52068941,2576,4,20171113213248,11
67160549,2576,5,20171101091702,11
59049072,2576,5,20171026093847,10
32965379,2576,4,20171024095353,10
49201271,2576,4,20171023164710,10
785872,2576,2,20171021195132,10
52760372,2576,5,20171021142527,10
89520277,2576,5,20171010152557,10
94200527,2576,5,20171007192833,10
80415605,2576,5,20170929163316,09
598544,2576,5,20170921075409,09
94224739,2576,4,20170920153432,09
93001497,2576,5,20170919152636,09
94284849,2576,5,20170916215735,09
42111096,2576,5,20170914075012,09
17520849,2576,4,20170904173747,09
19667831,2576,4,20170901111852,09
45528241,2576,4,20170901105421,09
5554282,2576,5,20170831094631,08
5088250,2576,3,20170829144853,08
58922530,2576,5,20170814182559,08
38637422,2576,3,20170813104638,08
88246767,2576,5,20170811122953,08
30432177,2576,3,20170731142436,07
47629131,2576,4,20170728084405,07
94042439,2576,4,20170714232418,07
66907700,2576,2,20170713161338,07
44097320,2576,4,20170712215950,07
19179087,2576,5,20170707143414,07
82313753,2576,5,20170703114510,07
47771356,2576,4,20170702154151,07
54501863,2576,5,20170629204358,06
93090102,2576,3,20170627104858,06
71925073,2576,3,20170622225649,06
5563759,2576,5,20170621100601,06
47347817,2576,5,20170620162858,06
47862518,2576,4,20170617113715,06
38756654,2576,5,20170612205227,06
91751903,2576,5,20170604120515,06
79595128,2576,5,20170602220943,06
93410497,2576,5,20170515155744,05
45941987,2576,4,20170512185223,05
74985313,2576,5,20170424221225,04
17078397,2576,5,20170419174215,04
46831968,2576,5,20170409222301,04
93443640,2576,5,20170408163217,04
66949757,2576,4,20170328185525,03
60872790,2576,4,20170326081201,03
93148146,2576,4,20170316122637,03
38227370,2576,5,20170309110729,03
14204,2576,5,20170208172913,02
78065230,2576,4,20170205232538,02
19182490,2576,5,20170125193134,01
30297537,2576,5,20170121163827,01
77019514,2576,5,20170112162744,01
52140078,2576,4,20170110132826,01
83022876,2576,4,20170108003058,01
77864331,2576,4,20170101170208,01
92105898,2576,4,20161231174136,12
41435200,2576,4,20161231142318,12
67920205,2576,4,20161231141219,12
5579752,2576,4,20161230105245,12
32614065,2576,4,20161228134916,12
10276373,2576,4,20161226233517,12
58718512,2576,4,20161224080341,12
66536524,2576,4,20161221160211,12
43186987,2576,5,20161219233538,12
62840535,2576,5,20161218195632,12
54406428,2576,5,20160517230632,05
58804771,2576,3,20171125202033,11
30869831,2576,4,20171124101605,11
81837602,2576,4,20171123194752,11
236014,2576,5,20171120133552,11
30425306,2576,5,20171115153248,11
66032106,2576,4,20171114165344,11
30611621,2576,5,20171113151041,11
19301816,2576,4,20171110102259,11
90132421,2576,5,20171109181518,11
17321047,2576,3,20171108101356,11
42918015,2576,3,20171106181402,11
72783106,2576,5,20171103134431,11
85160110,2576,5,20171031204249,10
48590542,2576,5,20171031184939,10
38518799,2576,4,20171030160533,10
94270520,2576,4,20171029111338,10
61349703,2576,5,20171026175635,10
44058378,2576,5,20171026141310,10
78023187,2576,4,20171025223608,10
80655906,2576,5,20171025095337,10
51937280,2576,4,20171023160658,10
38062458,2576,3,20171020162132,10
37983752,2576,5,20171019142357,10
94283258,2576,4,20171018143912,10
93680202,2576,5,20171018134919,10
50642736,2576,4,20171015235325,10
93823926,2576,5,20171012211801,10
54771845,2576,5,20171010170628,10
426243,2576,5,20171009154230,10
86625804,2576,4,20171008193055,10
49815588,2576,5,20171007184359,10
83443232,2576,5,20171005112952,10
77846059,2576,4,20171004222559,10
78143300,2576,3,20171004194301,10
64378592,2576,3,20171004115713,10
93289264,2576,5,20171003170841,10
37060730,2576,5,20171003165604,10
30403885,2576,5,20171002122703,10
50742929,2576,4,20171001193514,10
37376459,2576,5,20170930174040,09
93814475,2576,4,20170930111128,09
95235970,2576,5,20170927212655,09
93166493,2576,5,20170927112310,09
93236578,2576,3,20170925172728,09
35294762,2576,4,20170925113503,09
45702723,2576,4,20170924141647,09
57334367,2576,5,20170922202711,09
71881585,2576,5,20170922140912,09
33061351,2576,3,20170918204247,09
71952289,2576,4,20170918130705,09
94117116,2576,5,20170913171534,09
84523134,2576,5,20170913144141,09
37191635,2576,5,20170910184202,09
42143979,2576,4,20170908123243,09
79555690,2576,4,20170907161243,09
32402414,2576,4,20170907090957,09
68457048,2576,5,20170905192343,09
49064443,2576,5,20170903210933,09
57718516,2576,5,20170902132411,09
82230761,2576,5,20170901233140,09
60494687,2576,4,20170901223700,09
83939686,2576,5,20170901160818,09
72616297,2576,4,20170901150242,09
87359534,2576,5,20170831211738,08
5043676,2576,5,20170831171359,08
38830726,2576,4,20170831161309,08
93264231,2576,3,20170831150508,08
63417994,2576,4,20170830202708,08
76765759,2576,5,20170830170711,08
59351589,2576,3,20170829184620,08
60296720,2576,5,20170827210635,08
17073762,2576,4,20170826175743,08
48765831,2576,4,20170825194540,08
53221581,2576,5,20170824152009,08
67035790,2576,5,20170821153732,08
72681304,2576,5,20170821122215,08
56119641,2576,3,20170821100400,08
39401876,2576,4,20170818135930,08
67618560,2576,4,20170818124828,08
65673682,2576,2,20170817132626,08
93318096,2576,4,20170815135621,08
52638019,2576,5,20170815025338,08
53033135,2576,4,20170814163848,08
38837602,2576,5,20170813214814,08
59573767,2576,4,20170813134925,08
58215540,2576,5,20170811140819,08
56467320,2576,5,20170811112451,08
81232342,2576,4,20170811095858,08
60927873,2576,5,20170810083811,08
93151367,2576,5,20170809193017,08
74686710,2576,4,20170808212932,08
46129106,2576,5,20170808135929,08
93078615,2576,5,20170807134729,08
51650674,2576,4,20170807122644,08
85452598,2576,4,20170806144731,08
74747971,2576,4,20170805221937,08
80654004,2576,5,20170805202424,08
5630809,2576,5,20170804184428,08
31380085,2576,5,20170804082011,08
17417982,2576,4,20170803193724,08
566126,2576,3,20170802183837,08
93386528,2576,3,20170802082410,08
80089987,2576,5,20170731112719,07
769938,2576,5,20170729201901,07
63918294,2576,4,20170729010106,07
83986983,2576,5,20170728155900,07
59116674,2576,4,20170722210130,07
93969437,2576,3,20170721205238,07
37047402,2576,5,20170721164149,07
77476601,2576,5,20170719211530,07
85801326,2576,4,20170719161440,07
92827174,2576,5,20170715201341,07
36883312,2576,5,20170714234651,07
59297433,2576,4,20170714180951,07
93248893,2576,5,20170714105039,07
82343840,2576,5,20170713190938,07
46157475,2576,4,20170711234929,07
47131689,2576,5,20170711135148,07
92756284,2576,5,20170709121235,07
63283634,2576,4,20170705124608,07
44658946,2576,4,20170705074836,07
17657467,2576,4,20170703130400,07
50019033,2576,4,20170703002155,07
39092009,2576,4,20170627153340,06
58683734,2576,5,20170626163608,06
34725993,2576,5,20170624102931,06
76246070,2576,3,20170621232433,06
43373313,2576,5,20170619191412,06
51662069,2576,3,20170617014142,06
557390,2576,4,20170616124002,06
31047055,2576,5,20170614224233,06
51719256,2576,5,20170613120353,06
61357715,2576,4,20170612094131,06
93965439,2576,5,20170610233523,06
42806210,2576,5,20170608153057,06
60249523,2576,4,20170605145620,06
64599001,2576,5,20170531090256,05
38301568,2576,2,20170530222504,05
1046576,2576,4,20170530093157,05
54939684,2576,5,20170525114110,05
40004546,2576,5,20170523143624,05
38532329,2576,5,20170522134752,05
75389299,2576,4,20170521141805,05
51022806,2576,5,20170519180742,05
41272271,2576,4,20170519115614,05
17234666,2576,5,20170517120232,05
45168657,2576,5,20170514150227,05
19209439,2576,5,20170512162616,05
63934624,2576,4,20170510211737,05
19513707,2576,5,20170510142737,05
55538682,2576,5,20170509150040,05
72606775,2576,5,20170508144607,05
54282490,2576,5,20170505203650,05
53519341,2576,4,20170505161549,05
93947685,2576,5,20170503163158,05
83700169,2576,5,20170503154031,05
71263220,2576,5,20170503125949,05
62545198,2576,5,20170427162223,04
5408677,2576,5,20170427150943,04
48211628,2576,5,20170426230534,04
