@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE location NUMERIC

@DATA
53271190,882154,1,20160728,18
93044542,882154,5,20160616,18
93102250,882154,3,20160517,18
82478566,882154,3,20160504,18
113215,5429548,4,20170510,18
58113986,5429548,4,20161103,18
19199774,5429548,4,20170703,18
717952,5429548,4,20170421,18
50572648,5429548,4,20170207,18
33824188,5429548,5,20170104,18
92341786,5429548,3,20161217,18
30423168,5429548,5,20160920,18
17611824,5429548,3,20160216,18
17336604,5429548,5,20150916,18
79983930,5429548,5,20150913,18
587403,5429548,5,20140816,18
17371764,5429548,4,20140614,18
41039044,5429548,5,20140612,18
19205406,5429548,4,20140522,18
91659947,7900619,3,20160101,18
57197974,7900619,4,20151118,18
51719256,7900619,5,20150630,18
93027865,7900619,1,20151230,18
92905541,7900619,3,20151218,18
899293,7900619,5,20151218,18
63128166,7900619,5,20151215,18
819105,7900619,3,20151215,18
10223480,7900619,3,20151215,18
17473712,7900619,3,20151212,18
91610079,7900619,3,20151209,18
51638113,7900619,4,20151206,18
46935126,7900619,5,20151204,18
59293123,7900619,4,20151203,18
34791560,7900619,2,20151120,18
50572648,5438625,5,20170207,18
347646,5438625,4,20160619,18
46924640,5438625,4,20160506,18
92724225,5438625,3,20151205,18
37950446,5438625,2,20151023,18
17179679,5438625,4,20151012,18
83644659,5439268,3,20131201,6
30165155,5439268,4,20131129,6
549940,5439268,5,20131125,6
19313695,5439268,4,20131120,6
66885918,5439268,5,20131114,6
51811822,5439268,4,20131108,6
77394413,5439268,4,20131103,6
19887561,5439268,4,20131022,6
263128,19235,4,20120220,17
184801,19235,5,20110815,17
138222,19235,5,20110506,17
61186573,5439268,3,20140822,17
430511,5439268,4,20140822,17
19043671,5439268,3,20140822,17
33164956,5439268,5,20140822,17
77877568,5439268,4,20140822,17
17450462,5439268,1,20140821,17
50473920,5439268,3,20140805,17
17489153,5439268,5,20140616,17
39369818,5439268,5,20140510,17
73750140,5439268,5,20140504,17
82478566,5439268,2,20140421,17
19553083,5439268,5,20140312,17
4132787,5439268,3,20140219,17
77607750,5439268,5,20140213,17
44284508,5439268,5,20131205,17
17117666,19235,5,20140626,17
54581667,19235,4,20140623,17
33321359,19235,3,20140620,17
17734056,19235,4,20140616,17
43469532,19235,3,20140611,17
855165,19235,5,20140521,17
17700340,19235,5,20140511,17
62081102,19235,5,20140429,17
17487179,19235,2,20131222,17
5396404,19235,3,20131215,17
51360296,19235,1,20131211,17
5011619,19235,4,20131203,17
5104825,19235,4,20130507,17
5018311,19235,3,20130507,17
5235991,19235,4,20130506,17
74267586,7900619,4,20170114,17
88415220,7900619,4,20170911,17
93953659,7900619,5,20161215,17
93793362,7900619,4,20161206,17
91672464,7900619,3,20161123,17
87705614,7900619,5,20161107,17
19398796,7900619,4,20160818,17
75300853,7900619,4,20160803,17
93044542,7900619,5,20160616,17
68706316,7900619,5,20160504,17
82223415,7900619,5,20160420,17
45031855,7900619,3,20160413,17
92608181,7900619,3,20160410,17
48512606,7900619,4,20160406,17
74284578,7900619,4,20160130,17
71196672,8081626,5,20151103,17
17602333,8081626,5,20151027,17
67326084,8081626,5,20151019,17
79558682,8081626,5,20151016,17
81286324,8081626,3,20151010,17
58807649,8081626,4,20150829,17
35848564,8081626,3,20150825,17
72217296,8081626,3,20150816,17
30022167,8081626,4,20150806,17
51895487,8081626,3,20150726,17
34371327,8081626,5,20150306,17
47303066,8081626,4,20150303,17
19024978,8081626,5,20140926,17
17487179,8081626,5,20140926,17
63160311,19235,4,20141023,17
73147196,19235,4,20140924,17
88590900,19235,5,20140918,17
725345,19235,4,20140906,17
54996189,19235,5,20140902,17
62935680,19235,4,20140813,17
5436776,19235,4,20140813,17
57625683,19235,3,20140812,17
5319306,19235,4,20140812,17
84618389,19235,4,20140812,17
38894210,19235,3,20140812,17
19354600,19235,3,20140804,17
19484799,19235,5,20140729,17
554407,19235,4,20140715,17
60794278,19235,3,20140711,17
78065230,5439268,3,20170820,17
35310619,5439268,4,20160923,17
57941387,5439268,3,20160611,17
72614919,5439268,2,20160229,17
92857356,5439268,4,20160117,17
5521536,5439268,5,20151204,17
52188446,5439268,3,20151230,17
91640367,5439268,4,20151227,17
92866242,5439268,4,20151223,17
91617963,5439268,3,20151214,17
36759789,5439268,5,20150616,17
82858214,5439268,5,20150219,17
72221225,5439268,4,20150219,17
73452121,5439268,5,20141218,17
36896032,5439268,1,20141129,17
50221968,5437590,3,20131114,19
84645381,5437590,4,20131114,19
17483146,5437590,4,20131114,19
19954482,5437590,5,20131023,19
19887561,5437590,3,20131022,19
19203346,5437590,3,20131022,19
17435619,5437590,5,20131019,19
36446496,5437590,3,20131018,19
329685,5437590,1,20131016,19
10745549,5437590,3,20131016,19
19930977,5437590,1,20131014,19
582685,5437590,3,20131014,19
85189939,5437590,5,20131014,19
38217665,5437590,3,20130830,19
90330248,8081626,5,20160515,19
90115472,8081626,4,20160515,19
247109,8081626,5,20160515,19
326816,8081626,3,20160417,19
30448327,8081626,4,20160408,19
83734680,8081626,5,20160407,19
73378937,8081626,2,20160331,19
69281636,8081626,5,20160308,19
304901,8081626,5,20160208,19
64854124,8081626,3,20160131,19
667293,8081626,4,20160119,19
48746161,8081626,5,20151227,19
90115323,8081626,5,20151218,19
92516709,8081626,5,20151130,19
91557173,8081626,3,20151106,19
55190121,6583842,3,20170814,23
86917917,6583842,3,20160226,23
45279243,6583842,5,20151130,23
75543612,6583842,4,20151011,23
36759789,6583842,5,20150616,23
32773399,6583842,5,20150613,23
42485995,6583842,3,20150112,23
53451055,6583842,4,20141227,23
71318879,6583842,4,20141118,23
19840658,6583842,5,20141028,23
72045660,19235,4,20150830,23
67296102,19235,4,20150824,23
5188202,19235,3,20150812,23
69493799,19235,4,20150812,23
30670797,19235,3,20150809,23
41608243,19235,2,20150809,23
1105321,19235,4,20150807,23
33936233,19235,3,20150804,23
56493803,19235,3,20150729,23
36759789,19235,5,20150616,23
90509052,19235,4,20150614,23
17587617,19235,5,20150507,23
69613663,19235,3,20150111,23
85900786,19235,3,20141028,23
62639641,19235,4,20141026,23
752740,5437590,3,20131129,23
17498772,5437590,5,20131129,23
10255078,5437590,4,20131128,23
10255078,5437590,3,20131128,23
17179679,5437590,3,20131128,23
89990577,5437590,3,20131128,23
857497,5437590,5,20131127,23
4026283,5437590,1,20131126,23
555330,5437590,5,20131126,23
77592989,5437590,5,20131126,23
770147,5437590,4,20131125,23
57209437,5437590,5,20131123,23
19191398,5437590,3,20131123,23
46221031,5437590,4,20131121,23
64970686,5437590,1,20131120,23
94082370,8081626,4,20170904,23
61814499,8081626,4,20170818,23
38075698,8081626,3,20170703,23
1383397363,8081626,3,20170609,23
76083947,8081626,4,20170607,23
53407135,8081626,4,20170527,23
69873476,8081626,4,20170301,23
57727670,8081626,4,20161229,23
93793362,8081626,3,20161215,23
82774539,8081626,4,20161109,23
13081795,8081626,4,20160804,23
54963106,8081626,5,20160719,23
56933918,8081626,4,20160622,23
41011267,8081626,4,20160516,23
82451346,8081626,5,20160516,23
17450462,934421,3,20140625,11
19116177,934421,4,20140621,11
72217296,934421,4,20140620,11
39440870,934421,4,20140613,11
19867468,934421,4,20140611,11
73680187,934421,5,20140518,11
75499583,934421,5,20140403,11
48312755,934421,5,20140214,11
79840162,934421,4,20131114,11
65304920,934421,5,20131016,11
19143224,934421,5,20140614,11
10647032,19235,3,20170819,11
45867656,19235,5,20170716,11
60622216,19235,5,20170205,11
32307882,19235,3,20161206,11
59836378,19235,2,20161003,11
93509079,19235,2,20160628,11
93173876,19235,5,20160604,11
71254272,19235,3,20160501,11
53294015,19235,3,20160217,11
93131840,19235,5,20160105,11
90325736,19235,4,20151209,11
84160659,19235,3,20151102,11
53616213,19235,5,20151025,11
46722755,19235,4,20151015,11
43974402,19235,5,20150916,11
39813882,6329909,5,20141029,16
19050453,6329909,3,20140909,16
67893573,6329909,5,20140826,16
19575473,6329909,5,20140802,16
396583,6329909,4,20140703,16
855165,6329909,4,20140516,16
19191398,6329909,5,20131213,16
435256,6329909,4,20131205,16
438791,6329909,4,20131116,16
72186862,6329909,5,20131109,16
695914,6329909,5,20131108,16
1053116,6329909,5,20131024,16
152668,6329909,1,20130913,16
49623999,5437590,4,20140224,16
76413826,5437590,5,20140209,16
71781062,5437590,4,20140205,16
64397620,5437590,3,20140202,16
888517,5437590,3,20140202,16
17624647,5437590,4,20140123,16
369050,5437590,2,20140102,16
82478566,5437590,4,20131228,16
194819,5437590,5,20131226,16
10182328,5437590,5,20131220,16
44463221,5437590,5,20131217,16
17304310,5437590,2,20131212,16
50740165,5437590,3,20131207,16
46935126,5437590,3,20131203,16
44284508,5437590,4,20131201,16
957684,934421,3,20150918,16
46300995,934421,3,20150823,16
30839388,934421,5,20150819,16
5133714,934421,3,20150806,16
5627400,934421,5,20150623,16
17465675,934421,4,20150617,16
76279411,934421,4,20150610,16
35955494,934421,4,20141031,16
85840874,934421,5,20141008,16
81928271,934421,3,20140928,16
64490794,934421,4,20140906,16
50473920,934421,3,20140902,16
17450462,934421,3,20140725,16
84139345,934421,4,20140714,16
17450462,934421,3,20140625,16
66791356,5437590,5,20140518,16
61949464,5437590,3,20140505,16
31979453,5437590,4,20140504,16
13001179,5437590,4,20140426,16
46259312,5437590,3,20140425,16
17307548,5437590,5,20140424,16
56113394,5437590,3,20140420,16
17761196,5437590,4,20140411,16
83638683,5437590,3,20140404,16
75445904,5437590,5,20140402,16
33615023,5437590,3,20140318,16
13022435,5437590,3,20140311,16
5451212,5437590,3,20140305,16
19678204,5437590,4,20140225,16
863057,5437590,5,20140224,16
57623748,6329909,3,20150803,16
13083871,6329909,5,20150725,16
5409365,6329909,4,20150610,16
83375004,6329909,5,20150518,16
10263957,6329909,5,20150513,16
53858973,6329909,5,20150425,16
10144921,6329909,4,20150420,16
43974402,6329909,5,20150112,16
17256151,6329909,5,20150109,16
364868,6329909,5,20150106,16
5331641,6329909,3,20150104,16
10403306,6329909,3,20141128,16
362882,6329909,4,20141111,16
39676408,6329909,3,20141107,16
59495230,6329909,4,20141031,16
45988607,6565751,5,20140723,11
19143224,6565751,5,20140709,11
50473920,6565751,4,20140706,11
17450462,6565751,4,20140627,11
75675768,6329909,5,20151105,11
67326084,6329909,5,20151029,11
288045,6329909,4,20151015,11
445643,6329909,5,20151014,11
19774954,6329909,5,20151008,11
247109,6329909,4,20150910,11
64759123,6329909,5,20150830,11
39939208,6329909,2,20150826,11
76067298,6329909,5,20150825,11
928452,6329909,3,20150820,11
67296102,6329909,4,20150816,11
79983930,6329909,5,20150812,11
64872970,6329909,4,20150810,11
48073258,6329909,3,20150807,11
331928,6329909,5,20150803,11
57610980,5437590,5,20140702,11
53589730,5437590,4,20140628,11
19818392,5437590,5,20140626,11
19753122,5437590,4,20140620,11
54461838,5437590,5,20140620,11
30171593,5437590,4,20140609,11
31987081,5437590,4,20140530,11
43365288,5437590,4,20140530,11
38621678,5437590,4,20140530,11
77733159,5437590,5,20140529,11
19402731,5437590,4,20140529,11
17416628,5437590,4,20140528,11
10403306,5437590,3,20140526,11
813333,5437590,4,20140524,11
19183481,5437590,4,20140523,11
48959457,934421,4,20170710,11
93814475,934421,4,20170902,11
64228778,934421,1,20170419,11
71096972,934421,4,20160613,11
53299119,934421,3,20160528,11
50891966,934421,4,20160425,11
38896164,934421,4,20160315,11
40923820,934421,5,20160312,11
42505178,934421,3,20160303,11
67887779,934421,5,20160216,11
92772100,934421,5,20160209,11
93011286,934421,5,20151229,11
92702755,934421,5,20151203,11
64369851,934421,5,20151129,11
82738873,934421,5,20151011,11
19693512,5426819,4,20131026,19
80217242,5426819,3,20131024,19
78040533,5426819,5,20131023,19
86331581,5426819,3,20131022,19
19887561,5426819,3,20131022,19
78558098,5426819,4,20131019,19
48242209,5426819,4,20131018,19
5126965,5426819,5,20131017,19
10250017,5426819,3,20131017,19
85866277,5426819,4,20131014,19
17289241,5426819,4,20140705,19
19633867,5437590,3,20141211,19
50114278,5437590,3,20141208,19
32773399,5437590,5,20141207,19
54654848,5437590,3,20141203,19
35784589,5437590,5,20141126,19
31175516,5437590,3,20141118,19
70538266,5437590,3,20141015,19
78458718,5437590,3,20141014,19
89153611,5437590,5,20141005,19
17465042,5437590,4,20141004,19
81697281,5437590,5,20140922,19
75023873,5437590,4,20140922,19
84031730,5437590,5,20140919,19
60471924,5437590,4,20140905,19
75372645,5437590,2,20140903,19
90435850,6329909,2,20160416,19
69499921,6329909,5,20160319,19
49668080,6329909,5,20160317,19
62525698,6329909,4,20160309,19
17318314,6329909,4,20160307,19
91677487,6329909,4,20160306,19
266064,6329909,3,20160305,19
936017,6329909,5,20160227,19
42208172,6329909,3,20150706,19
899293,6329909,5,20151210,19
45279243,6329909,5,20151207,19
56244125,6329909,5,20151127,19
90325669,6329909,5,20151110,19
49772906,6329909,4,20151108,19
63385304,6329909,5,20151108,19
5074437,5426819,5,20131202,19
11076005,5426819,5,20131202,19
17685684,5426819,4,20131130,19
57086068,5426819,5,20131129,19
17304310,5426819,5,20131128,19
75883295,5426819,5,20131128,19
36934626,5426819,5,20131126,19
77592989,5426819,5,20131126,19
57209437,5426819,5,20131123,19
87948480,5426819,5,20131119,19
17629219,5426819,3,20131117,19
19188369,5426819,5,20131115,19
84558940,5426819,5,20131114,19
561445,5426819,5,20131113,19
17483146,5426819,5,20131113,19
73814274,5437590,3,20150404,19
89411638,5437590,2,20150306,19
19595899,5437590,2,20150306,19
78591106,5437590,3,20150303,19
67046876,5437590,4,20150302,19
57784614,5437590,4,20150223,19
73586592,5437590,4,20150216,19
5259748,5437590,4,20150211,19
71278621,5437590,4,20150202,19
19182518,5437590,3,20150126,19
45370173,5437590,5,20150119,19
89839456,5437590,5,20150105,19
82550856,5437590,4,20141229,19
83791113,5437590,4,20141219,19
70497472,5437590,5,20141214,19
17416628,5426819,4,20140528,19
5364856,5426819,4,20140403,19
80665298,5426819,5,20140313,19
13022435,5426819,4,20140311,19
86302502,5426819,5,20140228,19
60129292,5426819,4,20140224,19
49623999,5426819,3,20140224,19
17108091,5426819,5,20140223,19
1021085,5426819,3,20140217,19
19329165,5426819,4,20140209,19
80305219,5426819,5,20131222,19
19121306,5426819,3,20131218,19
19229430,5426819,4,20131218,19
1088954,5426819,2,20131210,19
521944,5426819,4,20131203,19
94204385,6329909,2,20170911,19
93814475,6329909,3,20170830,19
42657297,6329909,2,20170828,19
38274473,6329909,4,20170620,19
93997696,6329909,1,20170612,19
62433435,6329909,4,20170221,19
291598,6329909,5,20161009,19
46503194,6329909,5,20160929,19
88436311,6329909,5,20160919,19
64329250,6329909,5,20160907,19
879532,6329909,3,20160809,19
65581778,6329909,4,20160805,19
46856126,6329909,5,20160704,19
93212900,6329909,3,20160622,19
34532944,6329909,5,20160420,19
725345,5428131,4,20131015,12
41394911,7061730,5,20140613,11
60909479,7061730,4,20140612,11
5052935,7061730,4,20140610,11
657089,7061730,4,20140609,11
87364176,7061730,5,20140521,11
75499583,7061730,5,20140403,11
54777317,7061730,5,20140318,11
1083996,5437590,5,20150730,11
87184719,5437590,4,20150727,11
82989627,5437590,5,20150720,11
53094924,5437590,5,20150714,11
60228652,5437590,1,20150713,11
90534100,5437590,4,20150711,11
63230248,5437590,4,20150615,11
55263895,5437590,3,20150525,11
81982886,5437590,4,20150525,11
17631099,5437590,3,20150524,11
333280,5437590,4,20150512,11
87475184,5437590,2,20150503,11
58787959,5437590,4,20150423,11
58813115,5437590,3,20150420,11
64729003,5437590,3,20150407,11
19060067,5426819,4,20150121,11
19633867,5426819,4,20141211,11
46221031,5426819,4,20141206,11
73636761,5426819,5,20141115,11
37979916,5426819,5,20141104,11
64154980,5426819,4,20141015,11
43046547,5426819,4,20141006,11
30332536,5426819,5,20140905,11
85286646,5426819,4,20140820,11
10322597,5426819,4,20140820,11
17279040,5426819,4,20140820,11
19642384,5426819,4,20140716,11
19673110,5426819,3,20140624,11
48799268,5426819,4,20140530,11
17311602,5426819,4,20140529,11
54854113,7061730,5,20140820,11
68938784,7061730,4,20140818,11
82858214,7061730,5,20140814,11
64946554,7061730,4,20140805,11
59904354,7061730,4,20140804,11
587403,7061730,3,20140731,11
10384361,7061730,3,20140730,11
39325226,7061730,2,20140716,11
50473920,7061730,3,20140630,11
19593593,7061730,3,20140627,11
17450462,7061730,3,20140625,11
54581667,7061730,4,20140624,11
47603949,7061730,4,20140623,11
19143224,7061730,5,20140614,11
76192748,7061730,4,20140613,11
67326084,5437590,3,20151014,11
41696229,5437590,5,20151014,11
38057506,5437590,3,20151010,11
58773529,5437590,5,20150921,11
39476901,5437590,5,20150912,11
90042022,5437590,3,20150911,11
48073258,5437590,3,20150902,11
36967577,5437590,4,20150821,11
19039377,5437590,3,20150818,11
82879885,5437590,3,20150816,11
5458880,5437590,3,20150811,11
58145296,5437590,3,20150810,11
5128290,5437590,5,20150809,11
88576522,5437590,3,20150806,11
62867573,5437590,4,20150805,11
19590238,5426819,5,20150830,11
5128290,5426819,5,20150809,11
45798236,5426819,5,20150805,11
5456423,5426819,5,20150804,11
82989627,5426819,5,20150720,11
5715013,5426819,4,20150711,11
19125704,5426819,5,20150709,11
46413752,5426819,5,20150616,11
974499,5426819,5,20150612,11
30055469,5426819,5,20150418,11
81927991,5426819,4,20150411,11
58813115,5426819,3,20150322,11
74992325,5426819,3,20150306,11
71278621,5426819,4,20150204,11
48619207,5426819,4,20150130,11
65035792,7061730,4,20141227,11
74610736,7061730,3,20141209,11
66425192,7061730,3,20141207,11
34741381,7061730,5,20141202,11
59116350,7061730,5,20141123,11
76725239,7061730,4,20141120,11
32589139,7061730,4,20141017,11
82738873,7061730,4,20141006,11
5009154,7061730,3,20141003,11
918633,7061730,5,20140908,11
3444746,7061730,2,20140903,11
59306938,7061730,5,20140902,11
298942,7061730,5,20140831,11
88208346,7061730,3,20140830,11
56794748,7061730,5,20140823,11
92996887,5437590,4,20160220,11
85795942,5437590,5,20160206,11
74284578,5437590,3,20160130,11
55734620,5437590,4,20160121,11
17379596,5437590,5,20160111,11
36632332,5437590,5,20160103,11
51719256,5437590,5,20150630,11
44312544,5437590,4,20140402,11
60943068,5437590,2,20151129,11
66507763,5437590,4,20151125,11
90459300,5437590,4,20151122,11
40535544,5437590,4,20151117,11
34456078,5437590,3,20151110,11
91554329,5437590,3,20151104,11
13134390,5437590,3,20151026,11
74267586,5426819,4,20170114,11
1077960,5426819,5,20161024,11
34701954,5426819,4,20170810,11
58604271,5426819,4,20170701,11
90438944,5426819,5,20170312,11
38354087,5426819,5,20160813,11
41731520,5426819,4,20160411,11
92608181,5426819,4,20160410,11
85795942,5426819,5,20160213,11
88053504,5426819,3,20131118,11
91529798,5426819,4,20151214,11
48073258,5426819,5,20151104,11
66507763,5426819,4,20151020,11
63846625,5426819,3,20150912,11
71598437,5426819,4,20150906,11
72217296,7061730,4,20150611,11
76279411,7061730,4,20150610,11
67744928,7061730,4,20150610,11
90458487,7061730,5,20150610,11
407922,7061730,4,20150310,11
36883521,7061730,5,20150305,11
35955494,7061730,4,20150227,11
19566401,7061730,3,20150226,11
57816645,7061730,3,20150225,11
