@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE location NUMERIC

@DATA
30090484,7925427,3,20160427,5
40884383,7925427,3,20150929,5
68226330,7925427,3,20150921,5
62632430,7925427,3,20150822,5
48262917,7925427,3,20150810,5
75063435,7925427,3,20150507,5
57816645,7925427,5,20140831,5
19338802,7925427,3,20140822,5
87269511,7900619,4,20150525,5
86921328,7900619,3,20150316,5
35758270,7900619,5,20150210,5
83084459,7900619,4,20150206,5
43974402,7900619,5,20150119,5
66944167,7900619,5,20150118,5
50257914,7900619,4,20141229,5
89513539,7900619,5,20141224,5
82680859,7900619,5,20141201,5
82034884,7900619,5,20141130,5
60398453,7900619,5,20141125,5
65035792,7900619,5,20141109,5
36663779,7900619,4,20141031,5
71722033,7900619,5,20141024,5
39164466,7900619,4,20140925,5
66716514,882154,2,20151105,5
66441144,882154,3,20151028,5
91461705,882154,5,20151022,5
17459344,882154,5,20151016,5
72261354,882154,5,20151015,5
59682099,882154,4,20150929,5
17460966,882154,4,20150922,5
57727670,882154,4,20150913,5
64005679,882154,3,20150829,5
5556565,882154,5,20150827,5
39845602,882154,3,20150826,5
55202325,882154,5,20150822,5
84365595,882154,5,20150821,5
43992553,882154,3,20150817,5
74308733,882154,5,20150812,5
64557049,7900619,4,20150906,5
32027439,7900619,3,20150902,5
90475469,7900619,4,20150828,5
70185211,7900619,5,20150826,5
78539843,7900619,4,20150819,5
58181166,7900619,3,20150813,5
13002777,7900619,4,20150811,5
5128290,7900619,5,20150809,5
87842863,7900619,3,20150808,5
44964196,7900619,4,20150725,5
48422064,7900619,4,20150713,5
71983294,7900619,4,20150711,5
5148411,7900619,4,20150617,5
532842,7900619,5,20150612,5
39377816,7900619,3,20150605,5
94059532,5438654,5,20170615,5
89811568,5438654,4,20160907,5
70833090,5438654,5,20160522,5
92056148,5438654,5,20160411,5
266064,5438654,3,20160304,5
646104,5438654,4,20151217,5
73910484,5438654,5,20150819,5
50891966,5438654,4,20150604,5
89327496,5438654,4,20150528,5
19055882,5438654,4,20140903,5
277422,5438654,4,20140614,5
41039044,5438654,5,20140612,5
16005983,5438654,5,20140507,5
42194661,5438654,5,20140502,5
44346443,5438654,5,20140410,5
60108329,882154,1,20160503,5
92998014,882154,2,20160427,5
247109,882154,5,20160421,5
31742939,882154,5,20160420,5
82451346,882154,4,20160414,5
70992406,882154,5,20160404,5
266064,882154,3,20160322,5
50891966,882154,4,20160319,5
70035012,882154,4,20160310,5
92934694,882154,4,20160310,5
68938784,882154,3,20160217,5
17236981,882154,4,20160216,5
51719256,882154,5,20150630,5
41011267,882154,5,20151219,5
59758796,882154,3,20151127,5
19184685,5429548,5,20140518,10
16005983,5429548,5,20140507,10
39162470,5429548,4,20131204,10
61596267,5429548,3,20131201,10
39898072,5429548,2,20131129,10
30740216,5429548,4,20131128,10
17483146,5429548,5,20131112,10
79740933,5429548,4,20131019,10
19673110,5429548,3,20131018,10
61606777,5429548,2,20131017,10
19513229,5429548,4,20131015,10
180497,7900619,4,20151117,10
70099074,7900619,5,20151030,10
49913469,7900619,3,20151028,10
17534632,7900619,3,20151026,10
66507763,7900619,4,20151020,10
646104,7900619,5,20151016,10
60668533,7900619,4,20151016,10
48696480,7900619,3,20151001,10
38057506,7900619,5,20150930,10
74667840,7900619,4,20150925,10
85737125,7900619,3,20150921,10
52565054,7900619,5,20150917,10
19203253,7900619,5,20150910,10
69938340,7900619,4,20150910,10
34776074,7900619,5,20150910,10
93201491,882154,3,20170908,10
32220572,882154,4,20170916,10
93814475,882154,3,20170904,10
47918577,882154,3,20170818,10
75780321,882154,3,20170621,10
69873476,882154,4,20170301,10
38366609,882154,3,20170130,10
82774539,882154,4,20161109,10
19702329,882154,3,20160815,10
65324505,882154,4,20160807,10
50874310,882154,3,20160729,10
53271190,882154,1,20160728,10
93044542,882154,5,20160616,10
93102250,882154,3,20160517,10
82478566,882154,3,20160504,10
113215,5429548,4,20170510,10
58113986,5429548,4,20161103,10
19199774,5429548,4,20170703,10
717952,5429548,4,20170421,10
50572648,5429548,4,20170207,10
33824188,5429548,5,20170104,10
92341786,5429548,3,20161217,10
30423168,5429548,5,20160920,10
17611824,5429548,3,20160216,10
17336604,5429548,5,20150916,10
79983930,5429548,5,20150913,10
587403,5429548,5,20140816,10
17371764,5429548,4,20140614,10
41039044,5429548,5,20140612,10
19205406,5429548,4,20140522,10
91659947,7900619,3,20160101,10
57197974,7900619,4,20151118,10
51719256,7900619,5,20150630,10
93027865,7900619,1,20151230,10
92905541,7900619,3,20151218,10
899293,7900619,5,20151218,10
63128166,7900619,5,20151215,10
819105,7900619,3,20151215,10
10223480,7900619,3,20151215,10
17473712,7900619,3,20151212,10
91610079,7900619,3,20151209,10
51638113,7900619,4,20151206,10
46935126,7900619,5,20151204,10
59293123,7900619,4,20151203,10
34791560,7900619,2,20151120,10
50572648,5438625,5,20170207,10
347646,5438625,4,20160619,10
46924640,5438625,4,20160506,10
92724225,5438625,3,20151205,10
37950446,5438625,2,20151023,10
17179679,5438625,4,20151012,10
83644659,5439268,3,20131201,5
30165155,5439268,4,20131129,5
549940,5439268,5,20131125,5
19313695,5439268,4,20131120,5
66885918,5439268,5,20131114,5
51811822,5439268,4,20131108,5
77394413,5439268,4,20131103,5
19887561,5439268,4,20131022,5
263128,19235,4,20120220,9
184801,19235,5,20110815,9
138222,19235,5,20110506,9
61186573,5439268,3,20140822,9
430511,5439268,4,20140822,9
19043671,5439268,3,20140822,9
33164956,5439268,5,20140822,9
77877568,5439268,4,20140822,9
17450462,5439268,1,20140821,9
50473920,5439268,3,20140805,9
17489153,5439268,5,20140616,9
39369818,5439268,5,20140510,9
73750140,5439268,5,20140504,9
82478566,5439268,2,20140421,9
19553083,5439268,5,20140312,9
4132787,5439268,3,20140219,9
77607750,5439268,5,20140213,9
44284508,5439268,5,20131205,9
17117666,19235,5,20140626,9
54581667,19235,4,20140623,9
33321359,19235,3,20140620,9
17734056,19235,4,20140616,9
43469532,19235,3,20140611,9
855165,19235,5,20140521,9
17700340,19235,5,20140511,9
62081102,19235,5,20140429,9
17487179,19235,2,20131222,9
5396404,19235,3,20131215,9
51360296,19235,1,20131211,9
5011619,19235,4,20131203,9
5104825,19235,4,20130507,9
5018311,19235,3,20130507,9
5235991,19235,4,20130506,9
74267586,7900619,4,20170114,9
88415220,7900619,4,20170911,9
93953659,7900619,5,20161215,9
93793362,7900619,4,20161206,9
91672464,7900619,3,20161123,9
87705614,7900619,5,20161107,9
19398796,7900619,4,20160818,9
75300853,7900619,4,20160803,9
93044542,7900619,5,20160616,9
68706316,7900619,5,20160504,9
82223415,7900619,5,20160420,9
45031855,7900619,3,20160413,9
92608181,7900619,3,20160410,9
48512606,7900619,4,20160406,9
74284578,7900619,4,20160130,9
71196672,8081626,5,20151103,10
17602333,8081626,5,20151027,10
67326084,8081626,5,20151019,10
79558682,8081626,5,20151016,10
81286324,8081626,3,20151010,10
58807649,8081626,4,20150829,10
35848564,8081626,3,20150825,10
72217296,8081626,3,20150816,10
30022167,8081626,4,20150806,10
51895487,8081626,3,20150726,10
34371327,8081626,5,20150306,10
47303066,8081626,4,20150303,10
19024978,8081626,5,20140926,10
17487179,8081626,5,20140926,10
63160311,19235,4,20141023,10
73147196,19235,4,20140924,10
88590900,19235,5,20140918,10
725345,19235,4,20140906,10
54996189,19235,5,20140902,10
62935680,19235,4,20140813,10
5436776,19235,4,20140813,10
57625683,19235,3,20140812,10
5319306,19235,4,20140812,10
84618389,19235,4,20140812,10
38894210,19235,3,20140812,10
19354600,19235,3,20140804,10
19484799,19235,5,20140729,10
554407,19235,4,20140715,10
60794278,19235,3,20140711,10
78065230,5439268,3,20170820,10
35310619,5439268,4,20160923,10
57941387,5439268,3,20160611,10
72614919,5439268,2,20160229,10
92857356,5439268,4,20160117,10
5521536,5439268,5,20151204,10
52188446,5439268,3,20151230,10
91640367,5439268,4,20151227,10
92866242,5439268,4,20151223,10
91617963,5439268,3,20151214,10
36759789,5439268,5,20150616,10
82858214,5439268,5,20150219,10
72221225,5439268,4,20150219,10
73452121,5439268,5,20141218,10
36896032,5439268,1,20141129,10
50221968,5437590,3,20131114,11
84645381,5437590,4,20131114,11
17483146,5437590,4,20131114,11
19954482,5437590,5,20131023,11
19887561,5437590,3,20131022,11
19203346,5437590,3,20131022,11
17435619,5437590,5,20131019,11
36446496,5437590,3,20131018,11
329685,5437590,1,20131016,11
10745549,5437590,3,20131016,11
19930977,5437590,1,20131014,11
582685,5437590,3,20131014,11
85189939,5437590,5,20131014,11
38217665,5437590,3,20130830,11
90330248,8081626,5,20160515,11
90115472,8081626,4,20160515,11
247109,8081626,5,20160515,11
326816,8081626,3,20160417,11
30448327,8081626,4,20160408,11
83734680,8081626,5,20160407,11
73378937,8081626,2,20160331,11
69281636,8081626,5,20160308,11
304901,8081626,5,20160208,11
64854124,8081626,3,20160131,11
667293,8081626,4,20160119,11
48746161,8081626,5,20151227,11
90115323,8081626,5,20151218,11
92516709,8081626,5,20151130,11
91557173,8081626,3,20151106,11
55190121,6583842,3,20170814,14
86917917,6583842,3,20160226,14
45279243,6583842,5,20151130,14
75543612,6583842,4,20151011,14
36759789,6583842,5,20150616,14
32773399,6583842,5,20150613,14
42485995,6583842,3,20150112,14
53451055,6583842,4,20141227,14
71318879,6583842,4,20141118,14
19840658,6583842,5,20141028,14
72045660,19235,4,20150830,14
67296102,19235,4,20150824,14
5188202,19235,3,20150812,14
69493799,19235,4,20150812,14
30670797,19235,3,20150809,14
41608243,19235,2,20150809,14
1105321,19235,4,20150807,14
33936233,19235,3,20150804,14
56493803,19235,3,20150729,14
36759789,19235,5,20150616,14
90509052,19235,4,20150614,14
17587617,19235,5,20150507,14
69613663,19235,3,20150111,14
85900786,19235,3,20141028,14
62639641,19235,4,20141026,14
752740,5437590,3,20131129,14
17498772,5437590,5,20131129,14
10255078,5437590,4,20131128,14
10255078,5437590,3,20131128,14
17179679,5437590,3,20131128,14
89990577,5437590,3,20131128,14
857497,5437590,5,20131127,14
4026283,5437590,1,20131126,14
555330,5437590,5,20131126,14
77592989,5437590,5,20131126,14
770147,5437590,4,20131125,14
57209437,5437590,5,20131123,14
19191398,5437590,3,20131123,14
46221031,5437590,4,20131121,14
64970686,5437590,1,20131120,14
94082370,8081626,4,20170904,14
61814499,8081626,4,20170818,14
38075698,8081626,3,20170703,14
1383397363,8081626,3,20170609,14
76083947,8081626,4,20170607,14
53407135,8081626,4,20170527,14
69873476,8081626,4,20170301,14
57727670,8081626,4,20161229,14
93793362,8081626,3,20161215,14
82774539,8081626,4,20161109,14
13081795,8081626,4,20160804,14
54963106,8081626,5,20160719,14
56933918,8081626,4,20160622,14
41011267,8081626,4,20160516,14
82451346,8081626,5,20160516,14
17450462,934421,3,20140625,8
19116177,934421,4,20140621,8
72217296,934421,4,20140620,8
39440870,934421,4,20140613,8
19867468,934421,4,20140611,8
73680187,934421,5,20140518,8
75499583,934421,5,20140403,8
48312755,934421,5,20140214,8
79840162,934421,4,20131114,8
65304920,934421,5,20131016,8
19143224,934421,5,20140614,8
10647032,19235,3,20170819,8
45867656,19235,5,20170716,8
60622216,19235,5,20170205,8
32307882,19235,3,20161206,8
59836378,19235,2,20161003,8
93509079,19235,2,20160628,8
93173876,19235,5,20160604,8
71254272,19235,3,20160501,8
53294015,19235,3,20160217,8
93131840,19235,5,20160105,8
90325736,19235,4,20151209,8
84160659,19235,3,20151102,8
53616213,19235,5,20151025,8
46722755,19235,4,20151015,8
43974402,19235,5,20150916,8
39813882,6329909,5,20141029,9
19050453,6329909,3,20140909,9
67893573,6329909,5,20140826,9
19575473,6329909,5,20140802,9
396583,6329909,4,20140703,9
855165,6329909,4,20140516,9
19191398,6329909,5,20131213,9
435256,6329909,4,20131205,9
438791,6329909,4,20131116,9
72186862,6329909,5,20131109,9
695914,6329909,5,20131108,9
1053116,6329909,5,20131024,9
152668,6329909,1,20130913,9
49623999,5437590,4,20140224,9
76413826,5437590,5,20140209,9
71781062,5437590,4,20140205,9
64397620,5437590,3,20140202,9
888517,5437590,3,20140202,9
17624647,5437590,4,20140123,9
369050,5437590,2,20140102,9
82478566,5437590,4,20131228,9
194819,5437590,5,20131226,9
10182328,5437590,5,20131220,9
44463221,5437590,5,20131217,9
17304310,5437590,2,20131212,9
50740165,5437590,3,20131207,9
46935126,5437590,3,20131203,9
44284508,5437590,4,20131201,9
957684,934421,3,20150918,9
46300995,934421,3,20150823,9
30839388,934421,5,20150819,9
5133714,934421,3,20150806,9
5627400,934421,5,20150623,9
17465675,934421,4,20150617,9
76279411,934421,4,20150610,9
35955494,934421,4,20141031,9
85840874,934421,5,20141008,9
81928271,934421,3,20140928,9
64490794,934421,4,20140906,9
50473920,934421,3,20140902,9
17450462,934421,3,20140725,9
84139345,934421,4,20140714,9
17450462,934421,3,20140625,9
66791356,5437590,5,20140518,9
61949464,5437590,3,20140505,9
31979453,5437590,4,20140504,9
13001179,5437590,4,20140426,9
46259312,5437590,3,20140425,9
17307548,5437590,5,20140424,9
56113394,5437590,3,20140420,9
17761196,5437590,4,20140411,9
83638683,5437590,3,20140404,9
75445904,5437590,5,20140402,9
33615023,5437590,3,20140318,9
13022435,5437590,3,20140311,9
5451212,5437590,3,20140305,9
19678204,5437590,4,20140225,9
863057,5437590,5,20140224,9
57623748,6329909,3,20150803,9
13083871,6329909,5,20150725,9
5409365,6329909,4,20150610,9
83375004,6329909,5,20150518,9
10263957,6329909,5,20150513,9
53858973,6329909,5,20150425,9
10144921,6329909,4,20150420,9
43974402,6329909,5,20150112,9
17256151,6329909,5,20150109,9
364868,6329909,5,20150106,9
5331641,6329909,3,20150104,9
10403306,6329909,3,20141128,9
362882,6329909,4,20141111,9
39676408,6329909,3,20141107,9
59495230,6329909,4,20141031,9
45988607,6565751,5,20140723,5
19143224,6565751,5,20140709,5
50473920,6565751,4,20140706,5
17450462,6565751,4,20140627,5
75675768,6329909,5,20151105,5
67326084,6329909,5,20151029,5
288045,6329909,4,20151015,5
445643,6329909,5,20151014,5
19774954,6329909,5,20151008,5
247109,6329909,4,20150910,5
64759123,6329909,5,20150830,5
39939208,6329909,2,20150826,5
76067298,6329909,5,20150825,5
928452,6329909,3,20150820,5
67296102,6329909,4,20150816,5
79983930,6329909,5,20150812,5
64872970,6329909,4,20150810,5
48073258,6329909,3,20150807,5
331928,6329909,5,20150803,5
57610980,5437590,5,20140702,5
53589730,5437590,4,20140628,5
19818392,5437590,5,20140626,5
19753122,5437590,4,20140620,5
54461838,5437590,5,20140620,5
30171593,5437590,4,20140609,5
31987081,5437590,4,20140530,5
43365288,5437590,4,20140530,5
38621678,5437590,4,20140530,5
77733159,5437590,5,20140529,5
19402731,5437590,4,20140529,5
17416628,5437590,4,20140528,5
10403306,5437590,3,20140526,5
813333,5437590,4,20140524,5
19183481,5437590,4,20140523,5
48959457,934421,4,20170710,5
93814475,934421,4,20170902,5
64228778,934421,1,20170419,5
71096972,934421,4,20160613,5
53299119,934421,3,20160528,5
50891966,934421,4,20160425,5
38896164,934421,4,20160315,5
40923820,934421,5,20160312,5
42505178,934421,3,20160303,5
67887779,934421,5,20160216,5
92772100,934421,5,20160209,5
93011286,934421,5,20151229,5
92702755,934421,5,20151203,5
64369851,934421,5,20151129,5
82738873,934421,5,20151011,5
19693512,5426819,4,20131026,11
80217242,5426819,3,20131024,11
78040533,5426819,5,20131023,11
86331581,5426819,3,20131022,11
19887561,5426819,3,20131022,11
78558098,5426819,4,20131019,11
48242209,5426819,4,20131018,11
5126965,5426819,5,20131017,11
10250017,5426819,3,20131017,11
85866277,5426819,4,20131014,11
17289241,5426819,4,20140705,11
19633867,5437590,3,20141211,11
50114278,5437590,3,20141208,11
32773399,5437590,5,20141207,11
54654848,5437590,3,20141203,11
35784589,5437590,5,20141126,11
31175516,5437590,3,20141118,11
70538266,5437590,3,20141015,11
78458718,5437590,3,20141014,11
89153611,5437590,5,20141005,11
17465042,5437590,4,20141004,11
81697281,5437590,5,20140922,11
75023873,5437590,4,20140922,11
84031730,5437590,5,20140919,11
60471924,5437590,4,20140905,11
75372645,5437590,2,20140903,11
90435850,6329909,2,20160416,11
69499921,6329909,5,20160319,11
49668080,6329909,5,20160317,11
62525698,6329909,4,20160309,11
17318314,6329909,4,20160307,11
91677487,6329909,4,20160306,11
266064,6329909,3,20160305,11
936017,6329909,5,20160227,11
42208172,6329909,3,20150706,11
899293,6329909,5,20151210,11
45279243,6329909,5,20151207,11
56244125,6329909,5,20151127,11
90325669,6329909,5,20151110,11
49772906,6329909,4,20151108,11
63385304,6329909,5,20151108,11
5074437,5426819,5,20131202,11
11076005,5426819,5,20131202,11
17685684,5426819,4,20131130,11
57086068,5426819,5,20131129,11
17304310,5426819,5,20131128,11
75883295,5426819,5,20131128,11
36934626,5426819,5,20131126,11
77592989,5426819,5,20131126,11
57209437,5426819,5,20131123,11
87948480,5426819,5,20131119,11
17629219,5426819,3,20131117,11
19188369,5426819,5,20131115,11
84558940,5426819,5,20131114,11
561445,5426819,5,20131113,11
17483146,5426819,5,20131113,11
73814274,5437590,3,20150404,11
89411638,5437590,2,20150306,11
19595899,5437590,2,20150306,11
78591106,5437590,3,20150303,11
67046876,5437590,4,20150302,11
57784614,5437590,4,20150223,11
73586592,5437590,4,20150216,11
5259748,5437590,4,20150211,11
71278621,5437590,4,20150202,11
19182518,5437590,3,20150126,11
45370173,5437590,5,20150119,11
89839456,5437590,5,20150105,11
82550856,5437590,4,20141229,11
83791113,5437590,4,20141219,11
70497472,5437590,5,20141214,11
17416628,5426819,4,20140528,11
5364856,5426819,4,20140403,11
80665298,5426819,5,20140313,11
13022435,5426819,4,20140311,11
86302502,5426819,5,20140228,11
60129292,5426819,4,20140224,11
49623999,5426819,3,20140224,11
17108091,5426819,5,20140223,11
1021085,5426819,3,20140217,11
19329165,5426819,4,20140209,11
80305219,5426819,5,20131222,11
19121306,5426819,3,20131218,11
19229430,5426819,4,20131218,11
1088954,5426819,2,20131210,11
521944,5426819,4,20131203,11
94204385,6329909,2,20170911,11
93814475,6329909,3,20170830,11
42657297,6329909,2,20170828,11
38274473,6329909,4,20170620,11
93997696,6329909,1,20170612,11
62433435,6329909,4,20170221,11
291598,6329909,5,20161009,11
46503194,6329909,5,20160929,11
88436311,6329909,5,20160919,11
64329250,6329909,5,20160907,11
879532,6329909,3,20160809,11
65581778,6329909,4,20160805,11
46856126,6329909,5,20160704,11
93212900,6329909,3,20160622,11
34532944,6329909,5,20160420,11
725345,5428131,4,20131015,9
41394911,7061730,5,20140613,5
60909479,7061730,4,20140612,5
5052935,7061730,4,20140610,5
657089,7061730,4,20140609,5
87364176,7061730,5,20140521,5
75499583,7061730,5,20140403,5
54777317,7061730,5,20140318,5
1083996,5437590,5,20150730,5
87184719,5437590,4,20150727,5
82989627,5437590,5,20150720,5
53094924,5437590,5,20150714,5
60228652,5437590,1,20150713,5
90534100,5437590,4,20150711,5
63230248,5437590,4,20150615,5
55263895,5437590,3,20150525,5
81982886,5437590,4,20150525,5
17631099,5437590,3,20150524,5
333280,5437590,4,20150512,5
87475184,5437590,2,20150503,5
58787959,5437590,4,20150423,5
58813115,5437590,3,20150420,5
64729003,5437590,3,20150407,5
19060067,5426819,4,20150121,5
19633867,5426819,4,20141211,5
46221031,5426819,4,20141206,5
73636761,5426819,5,20141115,5
37979916,5426819,5,20141104,5
64154980,5426819,4,20141015,5
43046547,5426819,4,20141006,5
30332536,5426819,5,20140905,5
85286646,5426819,4,20140820,5
10322597,5426819,4,20140820,5
17279040,5426819,4,20140820,5
19642384,5426819,4,20140716,5
19673110,5426819,3,20140624,5
48799268,5426819,4,20140530,5
17311602,5426819,4,20140529,5
54854113,7061730,5,20140820,5
68938784,7061730,4,20140818,5
82858214,7061730,5,20140814,5
64946554,7061730,4,20140805,5
59904354,7061730,4,20140804,5
587403,7061730,3,20140731,5
10384361,7061730,3,20140730,5
39325226,7061730,2,20140716,5
50473920,7061730,3,20140630,5
19593593,7061730,3,20140627,5
17450462,7061730,3,20140625,5
54581667,7061730,4,20140624,5
47603949,7061730,4,20140623,5
19143224,7061730,5,20140614,5
76192748,7061730,4,20140613,5
67326084,5437590,3,20151014,5
41696229,5437590,5,20151014,5
38057506,5437590,3,20151010,5
58773529,5437590,5,20150921,5
39476901,5437590,5,20150912,5
90042022,5437590,3,20150911,5
48073258,5437590,3,20150902,5
36967577,5437590,4,20150821,5
19039377,5437590,3,20150818,5
82879885,5437590,3,20150816,5
5458880,5437590,3,20150811,5
58145296,5437590,3,20150810,5
5128290,5437590,5,20150809,5
88576522,5437590,3,20150806,5
62867573,5437590,4,20150805,5
19590238,5426819,5,20150830,5
5128290,5426819,5,20150809,5
45798236,5426819,5,20150805,5
5456423,5426819,5,20150804,5
82989627,5426819,5,20150720,5
5715013,5426819,4,20150711,5
19125704,5426819,5,20150709,5
46413752,5426819,5,20150616,5
974499,5426819,5,20150612,5
30055469,5426819,5,20150418,5
81927991,5426819,4,20150411,5
58813115,5426819,3,20150322,5
74992325,5426819,3,20150306,5
71278621,5426819,4,20150204,5
48619207,5426819,4,20150130,5
65035792,7061730,4,20141227,5
74610736,7061730,3,20141209,5
66425192,7061730,3,20141207,5
34741381,7061730,5,20141202,5
59116350,7061730,5,20141123,5
76725239,7061730,4,20141120,5
32589139,7061730,4,20141017,5
82738873,7061730,4,20141006,5
5009154,7061730,3,20141003,5
918633,7061730,5,20140908,5
3444746,7061730,2,20140903,5
59306938,7061730,5,20140902,5
298942,7061730,5,20140831,5
88208346,7061730,3,20140830,5
56794748,7061730,5,20140823,5
92996887,5437590,4,20160220,5
85795942,5437590,5,20160206,5
74284578,5437590,3,20160130,5
55734620,5437590,4,20160121,5
17379596,5437590,5,20160111,5
36632332,5437590,5,20160103,5
51719256,5437590,5,20150630,5
44312544,5437590,4,20140402,5
60943068,5437590,2,20151129,5
66507763,5437590,4,20151125,5
90459300,5437590,4,20151122,5
40535544,5437590,4,20151117,5
34456078,5437590,3,20151110,5
91554329,5437590,3,20151104,5
13134390,5437590,3,20151026,5
74267586,5426819,4,20170114,5
1077960,5426819,5,20161024,5
34701954,5426819,4,20170810,5
58604271,5426819,4,20170701,5
90438944,5426819,5,20170312,5
38354087,5426819,5,20160813,5
41731520,5426819,4,20160411,5
92608181,5426819,4,20160410,5
85795942,5426819,5,20160213,5
88053504,5426819,3,20131118,5
91529798,5426819,4,20151214,5
48073258,5426819,5,20151104,5
66507763,5426819,4,20151020,5
63846625,5426819,3,20150912,5
71598437,5426819,4,20150906,5
72217296,7061730,4,20150611,5
76279411,7061730,4,20150610,5
67744928,7061730,4,20150610,5
90458487,7061730,5,20150610,5
407922,7061730,4,20150310,5
36883521,7061730,5,20150305,5
35955494,7061730,4,20150227,5
19566401,7061730,3,20150226,5
57816645,7061730,3,20150225,5
