@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE location NUMERIC

@DATA
61186573,5439268,3,20140822,156
430511,5439268,4,20140822,156
19043671,5439268,3,20140822,156
33164956,5439268,5,20140822,156
77877568,5439268,4,20140822,156
17450462,5439268,1,20140821,156
50473920,5439268,3,20140805,156
17489153,5439268,5,20140616,156
39369818,5439268,5,20140510,156
73750140,5439268,5,20140504,156
82478566,5439268,2,20140421,156
19553083,5439268,5,20140312,156
4132787,5439268,3,20140219,156
77607750,5439268,5,20140213,156
44284508,5439268,5,20131205,156
17117666,19235,5,20140626,156
54581667,19235,4,20140623,156
33321359,19235,3,20140620,156
17734056,19235,4,20140616,156
43469532,19235,3,20140611,156
855165,19235,5,20140521,156
17700340,19235,5,20140511,156
62081102,19235,5,20140429,156
17487179,19235,2,20131222,156
5396404,19235,3,20131215,156
51360296,19235,1,20131211,156
5011619,19235,4,20131203,156
5104825,19235,4,20130507,156
5018311,19235,3,20130507,156
5235991,19235,4,20130506,156
74267586,7900619,4,20170114,156
88415220,7900619,4,20170911,156
93953659,7900619,5,20161215,156
93793362,7900619,4,20161206,156
91672464,7900619,3,20161123,156
87705614,7900619,5,20161107,156
19398796,7900619,4,20160818,156
75300853,7900619,4,20160803,156
93044542,7900619,5,20160616,156
68706316,7900619,5,20160504,156
82223415,7900619,5,20160420,156
45031855,7900619,3,20160413,156
92608181,7900619,3,20160410,156
48512606,7900619,4,20160406,156
74284578,7900619,4,20160130,156
71196672,8081626,5,20151103,158
17602333,8081626,5,20151027,158
67326084,8081626,5,20151019,158
79558682,8081626,5,20151016,158
81286324,8081626,3,20151010,158
58807649,8081626,4,20150829,158
35848564,8081626,3,20150825,158
72217296,8081626,3,20150816,158
30022167,8081626,4,20150806,158
51895487,8081626,3,20150726,158
34371327,8081626,5,20150306,158
47303066,8081626,4,20150303,158
19024978,8081626,5,20140926,158
17487179,8081626,5,20140926,158
63160311,19235,4,20141023,158
73147196,19235,4,20140924,158
88590900,19235,5,20140918,158
725345,19235,4,20140906,158
54996189,19235,5,20140902,158
62935680,19235,4,20140813,158
5436776,19235,4,20140813,158
57625683,19235,3,20140812,158
5319306,19235,4,20140812,158
84618389,19235,4,20140812,158
38894210,19235,3,20140812,158
19354600,19235,3,20140804,158
19484799,19235,5,20140729,158
554407,19235,4,20140715,158
60794278,19235,3,20140711,158
78065230,5439268,3,20170820,158
35310619,5439268,4,20160923,158
57941387,5439268,3,20160611,158
72614919,5439268,2,20160229,158
92857356,5439268,4,20160117,158
5521536,5439268,5,20151204,158
52188446,5439268,3,20151230,158
91640367,5439268,4,20151227,158
92866242,5439268,4,20151223,158
91617963,5439268,3,20151214,158
36759789,5439268,5,20150616,158
82858214,5439268,5,20150219,158
72221225,5439268,4,20150219,158
73452121,5439268,5,20141218,158
36896032,5439268,1,20141129,158
50221968,5437590,3,20131114,163
84645381,5437590,4,20131114,163
17483146,5437590,4,20131114,163
19954482,5437590,5,20131023,163
19887561,5437590,3,20131022,163
19203346,5437590,3,20131022,163
17435619,5437590,5,20131019,163
36446496,5437590,3,20131018,163
329685,5437590,1,20131016,163
10745549,5437590,3,20131016,163
19930977,5437590,1,20131014,163
582685,5437590,3,20131014,163
85189939,5437590,5,20131014,163
38217665,5437590,3,20130830,163
90330248,8081626,5,20160515,163
90115472,8081626,4,20160515,163
247109,8081626,5,20160515,163
326816,8081626,3,20160417,163
30448327,8081626,4,20160408,163
83734680,8081626,5,20160407,163
73378937,8081626,2,20160331,163
69281636,8081626,5,20160308,163
304901,8081626,5,20160208,163
64854124,8081626,3,20160131,163
667293,8081626,4,20160119,163
48746161,8081626,5,20151227,163
90115323,8081626,5,20151218,163
92516709,8081626,5,20151130,163
91557173,8081626,3,20151106,163
55190121,6583842,3,20170814,189
86917917,6583842,3,20160226,189
45279243,6583842,5,20151130,189
75543612,6583842,4,20151011,189
36759789,6583842,5,20150616,189
32773399,6583842,5,20150613,189
42485995,6583842,3,20150112,189
53451055,6583842,4,20141227,189
71318879,6583842,4,20141118,189
19840658,6583842,5,20141028,189
72045660,19235,4,20150830,189
67296102,19235,4,20150824,189
5188202,19235,3,20150812,189
69493799,19235,4,20150812,189
30670797,19235,3,20150809,189
41608243,19235,2,20150809,189
1105321,19235,4,20150807,189
33936233,19235,3,20150804,189
56493803,19235,3,20150729,189
36759789,19235,5,20150616,189
90509052,19235,4,20150614,189
17587617,19235,5,20150507,189
69613663,19235,3,20150111,189
85900786,19235,3,20141028,189
62639641,19235,4,20141026,189
752740,5437590,3,20131129,189
17498772,5437590,5,20131129,189
10255078,5437590,4,20131128,189
10255078,5437590,3,20131128,189
17179679,5437590,3,20131128,189
89990577,5437590,3,20131128,189
857497,5437590,5,20131127,189
4026283,5437590,1,20131126,189
555330,5437590,5,20131126,189
77592989,5437590,5,20131126,189
770147,5437590,4,20131125,189
57209437,5437590,5,20131123,189
19191398,5437590,3,20131123,189
46221031,5437590,4,20131121,189
64970686,5437590,1,20131120,189
94082370,8081626,4,20170904,189
61814499,8081626,4,20170818,189
38075698,8081626,3,20170703,189
1383397363,8081626,3,20170609,189
76083947,8081626,4,20170607,189
53407135,8081626,4,20170527,189
69873476,8081626,4,20170301,189
57727670,8081626,4,20161229,189
93793362,8081626,3,20161215,189
82774539,8081626,4,20161109,189
13081795,8081626,4,20160804,189
54963106,8081626,5,20160719,189
56933918,8081626,4,20160622,189
41011267,8081626,4,20160516,189
82451346,8081626,5,20160516,189
17450462,934421,3,20140625,123
19116177,934421,4,20140621,123
72217296,934421,4,20140620,123
39440870,934421,4,20140613,123
19867468,934421,4,20140611,123
73680187,934421,5,20140518,123
75499583,934421,5,20140403,123
48312755,934421,5,20140214,123
79840162,934421,4,20131114,123
65304920,934421,5,20131016,123
19143224,934421,5,20140614,123
10647032,19235,3,20170819,123
45867656,19235,5,20170716,123
60622216,19235,5,20170205,123
32307882,19235,3,20161206,123
59836378,19235,2,20161003,123
93509079,19235,2,20160628,123
93173876,19235,5,20160604,123
71254272,19235,3,20160501,123
53294015,19235,3,20160217,123
93131840,19235,5,20160105,123
90325736,19235,4,20151209,123
84160659,19235,3,20151102,123
53616213,19235,5,20151025,123
46722755,19235,4,20151015,123
43974402,19235,5,20150916,123
39813882,6329909,5,20141029,154
19050453,6329909,3,20140909,154
67893573,6329909,5,20140826,154
19575473,6329909,5,20140802,154
396583,6329909,4,20140703,154
855165,6329909,4,20140516,154
19191398,6329909,5,20131213,154
435256,6329909,4,20131205,154
438791,6329909,4,20131116,154
72186862,6329909,5,20131109,154
695914,6329909,5,20131108,154
1053116,6329909,5,20131024,154
152668,6329909,1,20130913,154
49623999,5437590,4,20140224,154
76413826,5437590,5,20140209,154
71781062,5437590,4,20140205,154
64397620,5437590,3,20140202,154
888517,5437590,3,20140202,154
17624647,5437590,4,20140123,154
369050,5437590,2,20140102,154
82478566,5437590,4,20131228,154
194819,5437590,5,20131226,154
10182328,5437590,5,20131220,154
44463221,5437590,5,20131217,154
17304310,5437590,2,20131212,154
50740165,5437590,3,20131207,154
46935126,5437590,3,20131203,154
44284508,5437590,4,20131201,154
957684,934421,3,20150918,154
46300995,934421,3,20150823,154
30839388,934421,5,20150819,154
5133714,934421,3,20150806,154
5627400,934421,5,20150623,154
17465675,934421,4,20150617,154
76279411,934421,4,20150610,154
35955494,934421,4,20141031,154
85840874,934421,5,20141008,154
81928271,934421,3,20140928,154
64490794,934421,4,20140906,154
50473920,934421,3,20140902,154
17450462,934421,3,20140725,154
84139345,934421,4,20140714,154
17450462,934421,3,20140625,154
66791356,5437590,5,20140518,154
61949464,5437590,3,20140505,154
31979453,5437590,4,20140504,154
13001179,5437590,4,20140426,154
46259312,5437590,3,20140425,154
17307548,5437590,5,20140424,154
56113394,5437590,3,20140420,154
17761196,5437590,4,20140411,154
83638683,5437590,3,20140404,154
75445904,5437590,5,20140402,154
33615023,5437590,3,20140318,154
13022435,5437590,3,20140311,154
5451212,5437590,3,20140305,154
19678204,5437590,4,20140225,154
863057,5437590,5,20140224,154
57623748,6329909,3,20150803,154
13083871,6329909,5,20150725,154
5409365,6329909,4,20150610,154
83375004,6329909,5,20150518,154
10263957,6329909,5,20150513,154
53858973,6329909,5,20150425,154
10144921,6329909,4,20150420,154
43974402,6329909,5,20150112,154
17256151,6329909,5,20150109,154
364868,6329909,5,20150106,154
5331641,6329909,3,20150104,154
10403306,6329909,3,20141128,154
362882,6329909,4,20141111,154
39676408,6329909,3,20141107,154
59495230,6329909,4,20141031,154
45988607,6565751,5,20140723,94
19143224,6565751,5,20140709,94
50473920,6565751,4,20140706,94
17450462,6565751,4,20140627,94
75675768,6329909,5,20151105,94
67326084,6329909,5,20151029,94
288045,6329909,4,20151015,94
445643,6329909,5,20151014,94
19774954,6329909,5,20151008,94
247109,6329909,4,20150910,94
64759123,6329909,5,20150830,94
39939208,6329909,2,20150826,94
76067298,6329909,5,20150825,94
928452,6329909,3,20150820,94
67296102,6329909,4,20150816,94
79983930,6329909,5,20150812,94
64872970,6329909,4,20150810,94
48073258,6329909,3,20150807,94
331928,6329909,5,20150803,94
57610980,5437590,5,20140702,94
53589730,5437590,4,20140628,94
19818392,5437590,5,20140626,94
19753122,5437590,4,20140620,94
54461838,5437590,5,20140620,94
30171593,5437590,4,20140609,94
31987081,5437590,4,20140530,94
43365288,5437590,4,20140530,94
38621678,5437590,4,20140530,94
77733159,5437590,5,20140529,94
19402731,5437590,4,20140529,94
17416628,5437590,4,20140528,94
10403306,5437590,3,20140526,94
813333,5437590,4,20140524,94
19183481,5437590,4,20140523,94
48959457,934421,4,20170710,94
93814475,934421,4,20170902,94
64228778,934421,1,20170419,94
71096972,934421,4,20160613,94
53299119,934421,3,20160528,94
50891966,934421,4,20160425,94
38896164,934421,4,20160315,94
40923820,934421,5,20160312,94
42505178,934421,3,20160303,94
67887779,934421,5,20160216,94
92772100,934421,5,20160209,94
93011286,934421,5,20151229,94
92702755,934421,5,20151203,94
64369851,934421,5,20151129,94
82738873,934421,5,20151011,94
19693512,5426819,4,20131026,178
80217242,5426819,3,20131024,178
78040533,5426819,5,20131023,178
86331581,5426819,3,20131022,178
19887561,5426819,3,20131022,178
78558098,5426819,4,20131019,178
48242209,5426819,4,20131018,178
5126965,5426819,5,20131017,178
10250017,5426819,3,20131017,178
85866277,5426819,4,20131014,178
17289241,5426819,4,20140705,178
19633867,5437590,3,20141211,178
50114278,5437590,3,20141208,178
32773399,5437590,5,20141207,178
54654848,5437590,3,20141203,178
35784589,5437590,5,20141126,178
31175516,5437590,3,20141118,178
70538266,5437590,3,20141015,178
78458718,5437590,3,20141014,178
89153611,5437590,5,20141005,178
17465042,5437590,4,20141004,178
81697281,5437590,5,20140922,178
75023873,5437590,4,20140922,178
84031730,5437590,5,20140919,178
60471924,5437590,4,20140905,178
75372645,5437590,2,20140903,178
90435850,6329909,2,20160416,178
69499921,6329909,5,20160319,178
49668080,6329909,5,20160317,178
62525698,6329909,4,20160309,178
17318314,6329909,4,20160307,178
91677487,6329909,4,20160306,178
266064,6329909,3,20160305,178
936017,6329909,5,20160227,178
42208172,6329909,3,20150706,178
899293,6329909,5,20151210,178
45279243,6329909,5,20151207,178
56244125,6329909,5,20151127,178
90325669,6329909,5,20151110,178
49772906,6329909,4,20151108,178
63385304,6329909,5,20151108,178
5074437,5426819,5,20131202,178
11076005,5426819,5,20131202,178
17685684,5426819,4,20131130,178
57086068,5426819,5,20131129,178
17304310,5426819,5,20131128,178
75883295,5426819,5,20131128,178
36934626,5426819,5,20131126,178
77592989,5426819,5,20131126,178
57209437,5426819,5,20131123,178
87948480,5426819,5,20131119,178
17629219,5426819,3,20131117,178
19188369,5426819,5,20131115,178
84558940,5426819,5,20131114,178
561445,5426819,5,20131113,178
17483146,5426819,5,20131113,178
73814274,5437590,3,20150404,178
89411638,5437590,2,20150306,178
19595899,5437590,2,20150306,178
78591106,5437590,3,20150303,178
67046876,5437590,4,20150302,178
57784614,5437590,4,20150223,178
73586592,5437590,4,20150216,178
5259748,5437590,4,20150211,178
71278621,5437590,4,20150202,178
19182518,5437590,3,20150126,178
45370173,5437590,5,20150119,178
89839456,5437590,5,20150105,178
82550856,5437590,4,20141229,178
83791113,5437590,4,20141219,178
70497472,5437590,5,20141214,178
17416628,5426819,4,20140528,178
5364856,5426819,4,20140403,178
80665298,5426819,5,20140313,178
13022435,5426819,4,20140311,178
86302502,5426819,5,20140228,178
60129292,5426819,4,20140224,178
49623999,5426819,3,20140224,178
17108091,5426819,5,20140223,178
1021085,5426819,3,20140217,178
19329165,5426819,4,20140209,178
80305219,5426819,5,20131222,178
19121306,5426819,3,20131218,178
19229430,5426819,4,20131218,178
1088954,5426819,2,20131210,178
521944,5426819,4,20131203,178
94204385,6329909,2,20170911,178
93814475,6329909,3,20170830,178
42657297,6329909,2,20170828,178
38274473,6329909,4,20170620,178
93997696,6329909,1,20170612,178
62433435,6329909,4,20170221,178
291598,6329909,5,20161009,178
46503194,6329909,5,20160929,178
88436311,6329909,5,20160919,178
64329250,6329909,5,20160907,178
879532,6329909,3,20160809,178
65581778,6329909,4,20160805,178
46856126,6329909,5,20160704,178
93212900,6329909,3,20160622,178
34532944,6329909,5,20160420,178
725345,5428131,4,20131015,127
41394911,7061730,5,20140613,94
60909479,7061730,4,20140612,94
5052935,7061730,4,20140610,94
657089,7061730,4,20140609,94
87364176,7061730,5,20140521,94
75499583,7061730,5,20140403,94
54777317,7061730,5,20140318,94
1083996,5437590,5,20150730,94
87184719,5437590,4,20150727,94
82989627,5437590,5,20150720,94
53094924,5437590,5,20150714,94
60228652,5437590,1,20150713,94
90534100,5437590,4,20150711,94
63230248,5437590,4,20150615,94
55263895,5437590,3,20150525,94
81982886,5437590,4,20150525,94
17631099,5437590,3,20150524,94
333280,5437590,4,20150512,94
87475184,5437590,2,20150503,94
58787959,5437590,4,20150423,94
58813115,5437590,3,20150420,94
64729003,5437590,3,20150407,94
19060067,5426819,4,20150121,94
19633867,5426819,4,20141211,94
46221031,5426819,4,20141206,94
73636761,5426819,5,20141115,94
37979916,5426819,5,20141104,94
64154980,5426819,4,20141015,94
43046547,5426819,4,20141006,94
30332536,5426819,5,20140905,94
85286646,5426819,4,20140820,94
10322597,5426819,4,20140820,94
17279040,5426819,4,20140820,94
19642384,5426819,4,20140716,94
19673110,5426819,3,20140624,94
48799268,5426819,4,20140530,94
17311602,5426819,4,20140529,94
54854113,7061730,5,20140820,94
68938784,7061730,4,20140818,94
82858214,7061730,5,20140814,94
64946554,7061730,4,20140805,94
59904354,7061730,4,20140804,94
587403,7061730,3,20140731,94
10384361,7061730,3,20140730,94
39325226,7061730,2,20140716,94
50473920,7061730,3,20140630,94
19593593,7061730,3,20140627,94
17450462,7061730,3,20140625,94
54581667,7061730,4,20140624,94
47603949,7061730,4,20140623,94
19143224,7061730,5,20140614,94
76192748,7061730,4,20140613,94
67326084,5437590,3,20151014,94
41696229,5437590,5,20151014,94
38057506,5437590,3,20151010,94
58773529,5437590,5,20150921,94
39476901,5437590,5,20150912,94
90042022,5437590,3,20150911,94
48073258,5437590,3,20150902,94
36967577,5437590,4,20150821,94
19039377,5437590,3,20150818,94
82879885,5437590,3,20150816,94
5458880,5437590,3,20150811,94
58145296,5437590,3,20150810,94
5128290,5437590,5,20150809,94
88576522,5437590,3,20150806,94
62867573,5437590,4,20150805,94
19590238,5426819,5,20150830,94
5128290,5426819,5,20150809,94
45798236,5426819,5,20150805,94
5456423,5426819,5,20150804,94
82989627,5426819,5,20150720,94
5715013,5426819,4,20150711,94
19125704,5426819,5,20150709,94
46413752,5426819,5,20150616,94
974499,5426819,5,20150612,94
30055469,5426819,5,20150418,94
81927991,5426819,4,20150411,94
58813115,5426819,3,20150322,94
74992325,5426819,3,20150306,94
71278621,5426819,4,20150204,94
48619207,5426819,4,20150130,94
65035792,7061730,4,20141227,94
74610736,7061730,3,20141209,94
66425192,7061730,3,20141207,94
34741381,7061730,5,20141202,94
59116350,7061730,5,20141123,94
76725239,7061730,4,20141120,94
32589139,7061730,4,20141017,94
82738873,7061730,4,20141006,94
5009154,7061730,3,20141003,94
918633,7061730,5,20140908,94
3444746,7061730,2,20140903,94
59306938,7061730,5,20140902,94
298942,7061730,5,20140831,94
88208346,7061730,3,20140830,94
56794748,7061730,5,20140823,94
92996887,5437590,4,20160220,94
85795942,5437590,5,20160206,94
74284578,5437590,3,20160130,94
55734620,5437590,4,20160121,94
17379596,5437590,5,20160111,94
36632332,5437590,5,20160103,94
51719256,5437590,5,20150630,94
44312544,5437590,4,20140402,94
60943068,5437590,2,20151129,94
66507763,5437590,4,20151125,94
90459300,5437590,4,20151122,94
40535544,5437590,4,20151117,94
34456078,5437590,3,20151110,94
91554329,5437590,3,20151104,94
13134390,5437590,3,20151026,94
74267586,5426819,4,20170114,94
1077960,5426819,5,20161024,94
34701954,5426819,4,20170810,94
58604271,5426819,4,20170701,94
90438944,5426819,5,20170312,94
38354087,5426819,5,20160813,94
41731520,5426819,4,20160411,94
92608181,5426819,4,20160410,94
85795942,5426819,5,20160213,94
88053504,5426819,3,20131118,94
91529798,5426819,4,20151214,94
48073258,5426819,5,20151104,94
66507763,5426819,4,20151020,94
63846625,5426819,3,20150912,94
71598437,5426819,4,20150906,94
72217296,7061730,4,20150611,94
76279411,7061730,4,20150610,94
67744928,7061730,4,20150610,94
90458487,7061730,5,20150610,94
407922,7061730,4,20150310,94
36883521,7061730,5,20150305,94
35955494,7061730,4,20150227,94
19566401,7061730,3,20150226,94
57816645,7061730,3,20150225,94
