5556565,882154,5
39845602,882154,3
55202325,882154,5
84365595,882154,5
43992553,882154,3
74308733,882154,5
64557049,7900619,4
32027439,7900619,3
90475469,7900619,4
70185211,7900619,5
78539843,7900619,4
58181166,7900619,3
13002777,7900619,4
5128290,7900619,5
87842863,7900619,3
44964196,7900619,4
48422064,7900619,4
71983294,7900619,4
5148411,7900619,4
532842,7900619,5
39377816,7900619,3
94059532,5438654,5
89811568,5438654,4
70833090,5438654,5
92056148,5438654,5
266064,5438654,3
646104,5438654,4
73910484,5438654,5
50891966,5438654,4
89327496,5438654,4
19055882,5438654,4
277422,5438654,4
41039044,5438654,5
16005983,5438654,5
42194661,5438654,5
44346443,5438654,5
60108329,882154,1
92998014,882154,2
247109,882154,5
31742939,882154,5
82451346,882154,4
70992406,882154,5
266064,882154,3
50891966,882154,4
70035012,882154,4
92934694,882154,4
68938784,882154,3
17236981,882154,4
51719256,882154,5
41011267,882154,5
59758796,882154,3
19184685,5429548,5
16005983,5429548,5
39162470,5429548,4
61596267,5429548,3
39898072,5429548,2
30740216,5429548,4
17483146,5429548,5
79740933,5429548,4
19673110,5429548,3
61606777,5429548,2
19513229,5429548,4
180497,7900619,4
70099074,7900619,5
49913469,7900619,3
17534632,7900619,3
66507763,7900619,4
646104,7900619,5
60668533,7900619,4
48696480,7900619,3
38057506,7900619,5
74667840,7900619,4
85737125,7900619,3
52565054,7900619,5
19203253,7900619,5
69938340,7900619,4
34776074,7900619,5
93201491,882154,3
32220572,882154,4
93814475,882154,3
47918577,882154,3
75780321,882154,3
69873476,882154,4
38366609,882154,3
82774539,882154,4
19702329,882154,3
65324505,882154,4
50874310,882154,3
53271190,882154,1
93044542,882154,5
93102250,882154,3
82478566,882154,3
113215,5429548,4
58113986,5429548,4
19199774,5429548,4
717952,5429548,4
50572648,5429548,4
33824188,5429548,5
92341786,5429548,3
30423168,5429548,5
17611824,5429548,3
17336604,5429548,5
79983930,5429548,5
587403,5429548,5
17371764,5429548,4
41039044,5429548,5
19205406,5429548,4
91659947,7900619,3
57197974,7900619,4
51719256,7900619,5
93027865,7900619,1
92905541,7900619,3
899293,7900619,5
63128166,7900619,5
819105,7900619,3
10223480,7900619,3
17473712,7900619,3
91610079,7900619,3
51638113,7900619,4
46935126,7900619,5
59293123,7900619,4
34791560,7900619,2
50572648,5438625,5
347646,5438625,4
46924640,5438625,4
92724225,5438625,3
37950446,5438625,2
17179679,5438625,4
83644659,5439268,3
30165155,5439268,4
549940,5439268,5
19313695,5439268,4
66885918,5439268,5
51811822,5439268,4
77394413,5439268,4
19887561,5439268,4
263128,19235,4
184801,19235,5
138222,19235,5
61186573,5439268,3
430511,5439268,4
19043671,5439268,3
33164956,5439268,5
77877568,5439268,4
17450462,5439268,1
50473920,5439268,3
17489153,5439268,5
39369818,5439268,5
73750140,5439268,5
82478566,5439268,2
19553083,5439268,5
4132787,5439268,3
77607750,5439268,5
44284508,5439268,5
17117666,19235,5
54581667,19235,4
33321359,19235,3
17734056,19235,4
43469532,19235,3
855165,19235,5
17700340,19235,5
62081102,19235,5
17487179,19235,2
5396404,19235,3
51360296,19235,1
5011619,19235,4
5104825,19235,4
5018311,19235,3
5235991,19235,4
74267586,7900619,4
88415220,7900619,4
93953659,7900619,5
93793362,7900619,4
91672464,7900619,3
87705614,7900619,5
19398796,7900619,4
75300853,7900619,4
93044542,7900619,5
68706316,7900619,5
82223415,7900619,5
45031855,7900619,3
92608181,7900619,3
48512606,7900619,4
74284578,7900619,4
71196672,8081626,5
17602333,8081626,5
67326084,8081626,5
79558682,8081626,5
81286324,8081626,3
58807649,8081626,4
35848564,8081626,3
72217296,8081626,3
30022167,8081626,4
51895487,8081626,3
34371327,8081626,5
47303066,8081626,4
19024978,8081626,5
17487179,8081626,5
63160311,19235,4
73147196,19235,4
88590900,19235,5
725345,19235,4
54996189,19235,5
62935680,19235,4
5436776,19235,4
57625683,19235,3
5319306,19235,4
84618389,19235,4
38894210,19235,3
19354600,19235,3
19484799,19235,5
554407,19235,4
60794278,19235,3
78065230,5439268,3
35310619,5439268,4
57941387,5439268,3
72614919,5439268,2
92857356,5439268,4
5521536,5439268,5
52188446,5439268,3
91640367,5439268,4
92866242,5439268,4
91617963,5439268,3
36759789,5439268,5
82858214,5439268,5
72221225,5439268,4
73452121,5439268,5
36896032,5439268,1
50221968,5437590,3
84645381,5437590,4
17483146,5437590,4
19954482,5437590,5
19887561,5437590,3
19203346,5437590,3
17435619,5437590,5
36446496,5437590,3
329685,5437590,1
10745549,5437590,3
19930977,5437590,1
582685,5437590,3
85189939,5437590,5
38217665,5437590,3
90330248,8081626,5
90115472,8081626,4
247109,8081626,5
326816,8081626,3
30448327,8081626,4
83734680,8081626,5
73378937,8081626,2
69281636,8081626,5
304901,8081626,5
64854124,8081626,3
667293,8081626,4
48746161,8081626,5
90115323,8081626,5
92516709,8081626,5
91557173,8081626,3
55190121,6583842,3
86917917,6583842,3
45279243,6583842,5
75543612,6583842,4
36759789,6583842,5
32773399,6583842,5
42485995,6583842,3
53451055,6583842,4
71318879,6583842,4
19840658,6583842,5
72045660,19235,4
67296102,19235,4
5188202,19235,3
69493799,19235,4
30670797,19235,3
41608243,19235,2
1105321,19235,4
33936233,19235,3
56493803,19235,3
36759789,19235,5
90509052,19235,4
17587617,19235,5
69613663,19235,3
85900786,19235,3
62639641,19235,4
752740,5437590,3
17498772,5437590,5
10255078,5437590,4
10255078,5437590,3
17179679,5437590,3
89990577,5437590,3
857497,5437590,5
4026283,5437590,1
555330,5437590,5
77592989,5437590,5
770147,5437590,4
57209437,5437590,5
19191398,5437590,3
46221031,5437590,4
64970686,5437590,1
94082370,8081626,4
61814499,8081626,4
38075698,8081626,3
1383397363,8081626,3
76083947,8081626,4
53407135,8081626,4
69873476,8081626,4
57727670,8081626,4
93793362,8081626,3
82774539,8081626,4
13081795,8081626,4
54963106,8081626,5
56933918,8081626,4
41011267,8081626,4
82451346,8081626,5
17450462,934421,3
19116177,934421,4
72217296,934421,4
39440870,934421,4
19867468,934421,4
73680187,934421,5
75499583,934421,5
48312755,934421,5
79840162,934421,4
65304920,934421,5
19143224,934421,5
10647032,19235,3
45867656,19235,5
60622216,19235,5
32307882,19235,3
59836378,19235,2
93509079,19235,2
93173876,19235,5
71254272,19235,3
53294015,19235,3
93131840,19235,5
90325736,19235,4
84160659,19235,3
53616213,19235,5
46722755,19235,4
43974402,19235,5
39813882,6329909,5
19050453,6329909,3
67893573,6329909,5
19575473,6329909,5
396583,6329909,4
855165,6329909,4
19191398,6329909,5
435256,6329909,4
438791,6329909,4
72186862,6329909,5
695914,6329909,5
1053116,6329909,5
152668,6329909,1
49623999,5437590,4
76413826,5437590,5
71781062,5437590,4
64397620,5437590,3
888517,5437590,3
17624647,5437590,4
369050,5437590,2
82478566,5437590,4
194819,5437590,5
10182328,5437590,5
44463221,5437590,5
17304310,5437590,2
50740165,5437590,3
46935126,5437590,3
44284508,5437590,4
957684,934421,3
46300995,934421,3
30839388,934421,5
5133714,934421,3
5627400,934421,5
17465675,934421,4
76279411,934421,4
35955494,934421,4
85840874,934421,5
81928271,934421,3
64490794,934421,4
50473920,934421,3
17450462,934421,3
84139345,934421,4
17450462,934421,3
66791356,5437590,5
61949464,5437590,3
31979453,5437590,4
13001179,5437590,4
46259312,5437590,3
17307548,5437590,5
56113394,5437590,3
17761196,5437590,4
83638683,5437590,3
75445904,5437590,5
33615023,5437590,3
13022435,5437590,3
5451212,5437590,3
19678204,5437590,4
863057,5437590,5
57623748,6329909,3
13083871,6329909,5
5409365,6329909,4
83375004,6329909,5
10263957,6329909,5
53858973,6329909,5
10144921,6329909,4
43974402,6329909,5
17256151,6329909,5
364868,6329909,5
5331641,6329909,3
10403306,6329909,3
362882,6329909,4
39676408,6329909,3
59495230,6329909,4
45988607,6565751,5
19143224,6565751,5
50473920,6565751,4
17450462,6565751,4
75675768,6329909,5
67326084,6329909,5
288045,6329909,4
445643,6329909,5
19774954,6329909,5
247109,6329909,4
64759123,6329909,5
39939208,6329909,2
76067298,6329909,5
928452,6329909,3
67296102,6329909,4
79983930,6329909,5
64872970,6329909,4
48073258,6329909,3
331928,6329909,5
57610980,5437590,5
53589730,5437590,4
19818392,5437590,5
19753122,5437590,4
54461838,5437590,5
30171593,5437590,4
31987081,5437590,4
43365288,5437590,4
38621678,5437590,4
77733159,5437590,5
19402731,5437590,4
17416628,5437590,4
10403306,5437590,3
813333,5437590,4
19183481,5437590,4
48959457,934421,4
93814475,934421,4
64228778,934421,1
71096972,934421,4
53299119,934421,3
50891966,934421,4
38896164,934421,4
40923820,934421,5
42505178,934421,3
67887779,934421,5
92772100,934421,5
93011286,934421,5
92702755,934421,5
64369851,934421,5
82738873,934421,5
19693512,5426819,4
80217242,5426819,3
78040533,5426819,5
86331581,5426819,3
19887561,5426819,3
78558098,5426819,4
48242209,5426819,4
5126965,5426819,5
10250017,5426819,3
85866277,5426819,4
17289241,5426819,4
19633867,5437590,3
50114278,5437590,3
32773399,5437590,5
54654848,5437590,3
35784589,5437590,5
31175516,5437590,3
70538266,5437590,3
78458718,5437590,3
89153611,5437590,5
17465042,5437590,4
81697281,5437590,5
75023873,5437590,4
84031730,5437590,5
60471924,5437590,4
75372645,5437590,2
90435850,6329909,2
69499921,6329909,5
49668080,6329909,5
62525698,6329909,4
17318314,6329909,4
91677487,6329909,4
266064,6329909,3
936017,6329909,5
42208172,6329909,3
899293,6329909,5
45279243,6329909,5
56244125,6329909,5
90325669,6329909,5
49772906,6329909,4
63385304,6329909,5
5074437,5426819,5
11076005,5426819,5
17685684,5426819,4
57086068,5426819,5
17304310,5426819,5
75883295,5426819,5
36934626,5426819,5
77592989,5426819,5
57209437,5426819,5
87948480,5426819,5
17629219,5426819,3
19188369,5426819,5
84558940,5426819,5
561445,5426819,5
17483146,5426819,5
73814274,5437590,3
89411638,5437590,2
19595899,5437590,2
78591106,5437590,3
67046876,5437590,4
57784614,5437590,4
73586592,5437590,4
5259748,5437590,4
71278621,5437590,4
19182518,5437590,3
45370173,5437590,5
89839456,5437590,5
82550856,5437590,4
83791113,5437590,4
70497472,5437590,5
17416628,5426819,4
5364856,5426819,4
80665298,5426819,5
13022435,5426819,4
86302502,5426819,5
60129292,5426819,4
49623999,5426819,3
17108091,5426819,5
1021085,5426819,3
19329165,5426819,4
80305219,5426819,5
19121306,5426819,3
19229430,5426819,4
1088954,5426819,2
521944,5426819,4
94204385,6329909,2
93814475,6329909,3
42657297,6329909,2
38274473,6329909,4
93997696,6329909,1
62433435,6329909,4
291598,6329909,5
46503194,6329909,5
88436311,6329909,5
64329250,6329909,5
879532,6329909,3
65581778,6329909,4
46856126,6329909,5
93212900,6329909,3
34532944,6329909,5
725345,5428131,4
41394911,7061730,5
60909479,7061730,4
5052935,7061730,4
657089,7061730,4
87364176,7061730,5
75499583,7061730,5
54777317,7061730,5
1083996,5437590,5
87184719,5437590,4
82989627,5437590,5
53094924,5437590,5
60228652,5437590,1
90534100,5437590,4
63230248,5437590,4
55263895,5437590,3
81982886,5437590,4
17631099,5437590,3
333280,5437590,4
87475184,5437590,2
58787959,5437590,4
58813115,5437590,3
64729003,5437590,3
19060067,5426819,4
19633867,5426819,4
46221031,5426819,4
73636761,5426819,5
37979916,5426819,5
64154980,5426819,4
43046547,5426819,4
30332536,5426819,5
85286646,5426819,4
10322597,5426819,4
17279040,5426819,4
19642384,5426819,4
19673110,5426819,3
48799268,5426819,4
17311602,5426819,4
54854113,7061730,5
68938784,7061730,4
82858214,7061730,5
64946554,7061730,4
59904354,7061730,4
587403,7061730,3
10384361,7061730,3
39325226,7061730,2
50473920,7061730,3
19593593,7061730,3
17450462,7061730,3
54581667,7061730,4
47603949,7061730,4
19143224,7061730,5
76192748,7061730,4
67326084,5437590,3
41696229,5437590,5
38057506,5437590,3
58773529,5437590,5
39476901,5437590,5
90042022,5437590,3
48073258,5437590,3
36967577,5437590,4
19039377,5437590,3
82879885,5437590,3
5458880,5437590,3
58145296,5437590,3
5128290,5437590,5
88576522,5437590,3
62867573,5437590,4
19590238,5426819,5
5128290,5426819,5
45798236,5426819,5
5456423,5426819,5
82989627,5426819,5
5715013,5426819,4
19125704,5426819,5
46413752,5426819,5
974499,5426819,5
30055469,5426819,5
81927991,5426819,4
58813115,5426819,3
74992325,5426819,3
71278621,5426819,4
48619207,5426819,4
65035792,7061730,4
74610736,7061730,3
66425192,7061730,3
34741381,7061730,5
59116350,7061730,5
76725239,7061730,4
32589139,7061730,4
82738873,7061730,4
5009154,7061730,3
918633,7061730,5
3444746,7061730,2
59306938,7061730,5
298942,7061730,5
88208346,7061730,3
56794748,7061730,5
92996887,5437590,4
85795942,5437590,5
74284578,5437590,3
55734620,5437590,4
17379596,5437590,5
36632332,5437590,5
51719256,5437590,5
44312544,5437590,4
60943068,5437590,2
66507763,5437590,4
90459300,5437590,4
40535544,5437590,4
34456078,5437590,3
91554329,5437590,3
13134390,5437590,3
74267586,5426819,4
1077960,5426819,5
34701954,5426819,4
58604271,5426819,4
90438944,5426819,5
38354087,5426819,5
41731520,5426819,4
92608181,5426819,4
85795942,5426819,5
88053504,5426819,3
91529798,5426819,4
48073258,5426819,5
66507763,5426819,4
63846625,5426819,3
71598437,5426819,4
72217296,7061730,4
76279411,7061730,4
67744928,7061730,4
90458487,7061730,5
407922,7061730,4
36883521,7061730,5
35955494,7061730,4
19566401,7061730,3
57816645,7061730,3
62327931,7061730,4
17236564,7061730,3
31318426,7061730,3
72799026,7061730,3
71911747,7061730,4
951458,7061730,4
39678516,5427252,4
92697757,5427252,5
72017258,5427252,3
19673110,6327623,3
17286360,6327623,3
89811568,5437590,4
88430450,5437590,3
67699167,5437590,4
93386045,5437590,1
93303253,5437590,5
93251929,5437590,3
31187143,5437590,3
17473712,5437590,3
53858973,5437590,4
93152486,5437590,4
92608181,5437590,3
75047104,5437590,4
61357549,5437590,2
48242209,5437590,3
68843438,5437590,2
934345,7061730,2
80567394,7061730,5
5458880,7061730,4
5133714,7061730,4
90389854,7061730,5
34780320,7061730,3
35233947,7061730,3
44964196,7061730,4
36063197,7061730,3
53299119,7061730,1
73002462,7061730,4
75778524,7061730,5
40216320,7061730,3
32749556,7061730,3
42979482,7061730,3
39898072,6327623,5
150004,6327623,4
32121790,6327623,5
71997398,6327623,3
895519,6327623,5
69847287,6327623,4
68731282,6327623,5
73600609,6327623,5
629883,6327623,3
5623412,6327623,3
19299585,6327623,5
60175617,6327623,4
931861,6327623,4
5216211,6327623,5
34978334,6327623,4
51722731,5437590,4
61871925,5437590,4
62843418,5437590,5
19723739,5437590,3
34701954,5437590,3
48869593,5437590,3
35170136,5437590,3
47070785,5437590,3
59370436,5437590,4
58450485,5437590,5
17109775,5437590,3
71446927,5437590,3
90438944,5437590,5
40672124,5437590,4
46732603,5437590,4
92704874,7061730,3
50418632,7061730,5
81928271,7061730,4
91553318,7061730,5
48073258,7061730,5
19446681,7061730,5
17483426,7061730,4
52268437,7061730,5
47283019,7061730,5
82371867,7061730,3
90517633,7061730,4
5539772,7061730,5
54783126,7061730,2
86009311,7061730,5
39120915,7061730,3
17303238,6327623,4
62301717,6327623,4
16005983,6327623,5
67026761,6327623,3
17539461,6327623,4
40611346,6327623,3
85427417,6327623,4
19425255,6327623,5
35027051,6327623,3
77394413,6327623,4
5361561,6327623,3
377163,6327623,4
41039044,6327623,4
10471674,6327623,5
521944,6327623,4
19128579,5427282,3
42954712,5427282,4
84840160,5427282,5
88223279,5427282,4
48175520,5427282,3
194246,5427282,5
73905604,5427282,4
19235593,5427282,3
19313695,5427282,4
5083180,5427282,3
19673110,5427282,3
50446218,7061730,3
89811470,7061730,5
38896164,7061730,4
11017281,7061730,4
42505178,7061730,5
68800692,7061730,4
61573056,7061730,3
67887779,7061730,4
40879121,7061730,4
91465531,7061730,4
54479849,7061730,5
554463,7061730,4
93011286,7061730,4
32604085,7061730,4
90347449,7061730,3
2274634,6327623,4
56725557,6327623,4
81180938,6327623,5
58482389,6327623,5
158081,6327623,4
725345,6327623,4
45241715,6327623,1
17177357,6327623,4
33514622,6327623,5
31440452,6327623,5
38491123,6327623,5
44993135,6327623,4
17056208,6327623,5
152668,6327623,1
57132180,6327623,4
92280559,7690552,2
93011286,7690552,3
407223,7690552,4
50473920,7690552,3
17450462,7690552,2
19791423,7690552,3
39463242,5427282,3
77868801,5427282,5
92840346,5427282,4
66720803,5427282,3
84136280,5427282,5
92866242,5427282,5
554463,5427282,4
75675768,5427282,5
91617963,5427282,5
91640367,5427282,5
19705969,5427282,5
85840874,5427282,4
39019528,5427282,4
71560004,5427282,4
70980373,5427282,5
17350747,962472,3
17504052,962472,4
5151261,962472,4
10248930,962472,4
17450462,962472,3
233605,962472,4
814808,962472,3
17140763,962472,4
36759789,6327623,5
89815846,6327623,2
31946534,6327623,3
41155857,6327623,5
49377112,6327623,5
59306938,6327623,4
60747420,6327623,5
553001,6327623,4
53451055,6327623,4
48125586,6327623,2
10403306,6327623,4
1596028,6327623,3
291598,6327623,3
68646127,6327623,4
10792519,6327623,4
82717439,7061730,4
38261627,7061730,2
94149880,7061730,4
59370436,7061730,5
79374039,7061730,4
43971361,7061730,3
19120385,7061730,2
967369,7061730,4
58135960,7061730,4
10433931,7061730,2
58642437,7061730,3
57586853,7061730,5
64384102,7061730,5
59271385,7061730,5
989492,7061730,4
620128,6013238,4
19430893,6013238,4
75515510,6013238,4
988028,6013238,4
10232919,6013238,4
890406,6013238,4
587403,6013238,4
55752394,6013238,4
41039044,6013238,5
19192409,6013238,3
725345,962472,4
72217296,962472,3
43945323,962472,4
53299119,962472,2
886966,962472,4
82858214,962472,5
62223346,962472,5
74980944,962472,4
10017787,962472,5
650614,962472,4
51079939,962472,4
50473920,962472,3
115142,962472,5
10534999,962472,4
19177931,962472,4
17332545,6327623,4
91438433,6327623,3
53823643,6327623,3
57813849,6327623,3
63943429,6327623,3
44814405,6327623,3
67808638,6327623,4
38413223,6327623,4
65550720,6327623,3
53858973,6327623,4
5211110,6327623,4
17475850,6327623,1
70758745,6327623,3
53019855,6327623,5
77204754,6327623,4
17371764,6013238,4
35953927,6013238,4
44928073,6013238,4
62603502,6013238,4
81842936,6013238,4
815441,6013238,4
982326,6013238,4
19244528,6013238,4
17457564,6013238,4
65975661,6013238,4
10377574,6013238,4
5612144,6013238,4
627929,6013238,4
17102439,6013238,4
255544,6013238,5
17473592,962472,5
83976353,962472,2
57385149,962472,4
19493853,962472,5
51495123,962472,5
17379596,962472,5
78626435,962472,3
75675768,962472,5
700703,962472,5
5133714,962472,3
5702740,962472,4
90505982,962472,5
17563593,962472,4
78771507,962472,5
136176,962472,5
52527026,6327623,3
66595140,6327623,3
17448152,6327623,5
91866655,6327623,4
266064,6327623,3
64854124,6327623,4
46988862,6327623,3
49240008,6327623,3
69595410,6327623,4
91946924,6327623,3
30408188,6327623,5
34060610,6327623,3
17163275,6327623,5
91621161,6327623,4
75675768,6327623,5
78078938,816352,3
45267105,816352,3
19050453,816352,4
5216211,19218,5
172312,19218,5
260651,19218,4
17515868,19218,5
75675768,6013238,5
13117454,6013238,5
85876438,6013238,4
56301089,6013238,5
34798894,6013238,5
5125752,6013238,5
166553,6013238,4
84365595,6013238,5
36759789,6013238,5
68141515,6013238,4
17121729,6013238,4
53858973,6013238,4
89815846,6013238,5
79403344,6013238,4
83021202,6013238,3
5043676,6327623,3
93814475,6327623,4
93887442,6327623,4
55493325,6327623,3
38274473,6327623,2
78720088,6327623,1
764747,6327623,3
63811426,6327623,5
19199355,6327623,5
38094040,6327623,3
81968403,6327623,3
62548872,6327623,5
19061202,6327623,4
32055127,6327623,3
90327278,6327623,5
55752394,19218,3
1132195,19218,4
73002462,19218,4
264031,19218,5
62286917,19218,4
76413826,19218,5
17772137,19218,5
42884641,19218,5
42827642,19218,5
19188369,19218,3
931861,19218,3
52111441,19218,4
5559070,19218,4
48325790,19218,4
17257803,19218,1
17487179,5503549,3
435256,5503549,5
686915,5503549,4
19349606,5503549,5
52111441,5503549,3
413041,6013238,5
71371240,6013238,3
38477205,6013238,5
72230068,6013238,4
44826422,6013238,3
33290759,6013238,5
605857,6013238,5
17477270,6013238,5
71972434,6013238,5
42485995,6013238,4
63674353,6013238,4
73048390,6013238,4
266064,6013238,3
92996887,6013238,5
61096350,6013238,5
1415914,9973,3
19508535,9973,3
5216211,9973,5
17450462,9973,1
174735,9973,4
19508535,9973,3
279530,9973,4
47201135,19218,5
455461,19218,4
587403,19218,4
17101252,19218,3
66109868,19218,5
36457551,19218,4
75884543,19218,4
513105,19218,4
56911332,19218,5
5229303,19218,3
17117666,19218,3
37890272,19218,5
17489153,19218,4
5081028,19218,4
60909479,19218,4
43974402,5503549,5
364868,5503549,5
76985784,5503549,4
268215,5503549,5
10403306,5503549,4
19557032,5503549,5
40611346,5503549,4
17119219,5503549,4
70403214,5503549,4
19210837,5503549,4
1899883,5503549,4
13055332,5503549,4
19079878,5503549,4
5661040,5503549,5
396583,5503549,4
77048177,9973,1
11065469,9973,4
19299585,9973,5
511275,9973,5
700912,9973,5
17721470,9973,5
17530657,9973,5
10702468,9973,5
5197173,9973,4
17293089,9973,2
634157,9973,4
59825758,9973,5
5093386,9973,5
17425829,9973,3
150004,9973,3
92683981,7053743,3
47551051,7053743,2
62789853,7053743,4
5110658,7053743,5
34143374,7053743,5
19705969,7053743,4
10731870,7053743,1
650614,7053743,3
5133633,7053743,4
17631099,19218,3
87381635,19218,5
5708602,19218,4
72998748,19218,5
82989627,19218,5
13002777,19218,4
58992881,19218,5
13116127,19218,4
18011166,19218,3
832097,19218,4
17553456,19218,5
57584093,19218,4
17439449,19218,4
88590900,19218,3
74612238,19218,3
57944402,5503549,3
65298354,5503549,3
77919252,5503549,4
13083871,5503549,4
17199105,5503549,4
75608717,5503549,4
5337298,5503549,3
67046876,5503549,3
71387346,5503549,4
45279243,5503549,5
36759789,5503549,5
113215,5503549,3
50891966,5503549,4
17245437,5503549,4
46373614,5503549,2
5710837,9973,5
84760973,9973,5
19166818,9973,3
10414878,9973,4
379837,9973,4
17143234,9973,4
19485031,9973,4
17074456,9973,3
17512080,9973,4
5693904,9973,5
32121790,9973,5
597471,9973,5
87209421,9973,5
17364963,9973,1
74680036,9973,5
92934772,19218,3
5558446,19218,5
19011898,19218,5
71196672,19218,5
60668533,19218,4
75851610,19218,5
87917888,19218,3
288045,19218,4
41011267,19218,4
43716554,19218,4
72713980,19218,4
72745782,19218,1
74347648,19218,4
1382868651,19218,3
36759789,19218,5
78777145,5503549,3
38274473,5503549,4
320420,5503549,3
5165490,5503549,5
73587985,5503549,3
722760,5503549,3
38614477,5503549,3
30546661,5503549,2
74320103,5503549,3
49668080,5503549,3
92341786,5503549,4
87643438,5503549,5
288045,5503549,4
445643,5503549,5
51792699,5503549,4
775449,9973,5
42485995,9973,3
44171010,9973,4
47960106,9973,3
5135012,9973,4
5499813,9973,5
5080528,9973,5
68189073,9973,5
31730092,9973,4
5233412,9973,4
5161106,9973,5
76243087,9973,1
50473920,9973,3
34916701,9973,4
917724,9973,4
36353831,6327061,4
397172,6327061,3
71463312,6327061,3
19846144,6327061,5
77145117,6327061,5
17473592,19218,4
93696827,19218,3
79016789,19218,4
93035744,19218,3
34212219,19218,5
83763835,19218,4
93817366,19218,3
38227370,19218,3
80438732,19218,3
36511532,19218,4
93257663,19218,4
93274447,19218,4
858441,19218,5
67894262,19218,4
92700684,19218,5
82858214,5429539,5
50473920,5429539,3
17450462,5429539,4
17489153,5429539,3
52194977,5429539,3
645343,5429539,5
44284508,5429539,4
83644659,5429539,4
30165155,5429539,4
19313695,5429539,4
19043671,5429539,4
66885918,5429539,4
77394413,5429539,5
84618389,5429539,5
63940913,5429539,5
34552767,9973,5
5650014,9973,3
67410302,9973,4
10500015,9973,3
60943068,9973,5
477302,9973,3
36759789,9973,5
70313683,9973,5
51765715,9973,4
17556351,9973,4
364868,9973,4
41779230,9973,4
74108459,9973,5
55456884,9973,5
79574569,9973,3
64228778,16768468,1
55672016,19223,3
646104,19223,4
13002777,19223,4
513105,19223,3
427275,19223,3
31014497,19223,4
117201,19223,5
17450462,6327061,3
17738593,6327061,4
17312837,6327061,4
67635763,6327061,4
828953,6327061,5
813333,6327061,5
47735107,6327061,5
31946534,6327061,3
50863275,6327061,5
