31338705,24310,5,20171117212414,3
64002985,24310,3,20171115185823,3
57810367,24310,5,20171115141151,3
78458525,24310,4,20171102100556,3
43406163,24310,5,20171026163904,3
77005977,24310,3,20171025200222,3
50102250,24310,5,20171025193929,3
17420042,24310,3,20171023005346,3
49693283,24310,5,20171019225836,3
33947903,24310,4,20171013155722,3
93166493,24310,5,20171012100741,3
56364180,24310,5,20171010183331,3
38062458,24310,4,20171010150417,3
31991606,24310,5,20171008204540,3
94130474,24310,5,20170910020239,3
81524177,24310,5,20170826164247,2
671754,24310,5,20170823211040,2
82901786,24310,5,20170823124540,2
58604271,24310,5,20170823112054,2
62876895,24310,5,20170818184955,2
33663904,24310,5,20170816171749,2
33449264,24310,3,20170809232614,2
88497565,24310,5,20170807190001,2
62633713,24310,4,20170729210309,2
59870371,24310,5,20170719213122,2
33721075,24310,5,20170719051836,2
68347947,24310,5,20170626170822,2
53754924,24310,3,20170619221624,2
76225010,24310,5,20170619162653,2
82344827,24310,4,20170613144653,2
47354370,24310,3,20170610141009,2
77367214,24310,3,20170603231025,2
72991537,24310,5,20170531181511,1
17293114,24310,5,20170523173515,1
17134146,24310,5,20170515143809,1
59083903,24310,4,20170509180904,1
58822731,24310,5,20170503231108,1
67154930,24310,4,20170502192714,1
17733387,24310,5,20170501082631,1
17220130,24310,5,20170429101257,1
70948628,24310,4,20170427111611,1
66059365,24310,5,20170419155412,1
84396895,24310,4,20170414163917,1
73534486,24310,5,20170406195449,1
5057474,24310,5,20170401155353,1
37021311,24310,5,20170320111041,1
41897787,24310,5,20170314132918,1
38227370,24310,5,20170311182813,1
53203034,24310,5,20170310001426,1
54166575,24310,5,20170305203519,1
618920,24310,5,20170305132008,1
93386520,24310,4,20170226102009,4
90488685,24310,5,20170223134315,4
64867121,24310,5,20170217150230,4
34701954,24310,4,20170214165736,4
45554842,24310,4,20170213222142,4
83003279,24310,5,20170210005644,4
57273845,24310,5,20170206194258,4
93062035,24310,4,20170205003817,4
68781752,24310,4,20170203160611,4
80841970,24310,5,20170117130811,4
35287103,24310,4,20170108221851,4
55046810,24310,5,20161205165307,4
85559657,24310,5,20161205081622,4
92875289,24310,5,20161126123155,3
50368314,24310,5,20161125131623,3
59021125,24310,4,20171122174320,3
61279803,24310,5,20171115171130,3
33049439,24310,5,20171115170026,3
57638882,24310,5,20171113191724,3
69601843,24310,5,20171109151711,3
89183895,24310,5,20171021082506,3
85453423,24310,5,20171017165844,3
76110181,24310,5,20171016223350,3
34642994,24310,4,20171015155050,3
17591311,24310,5,20171009154547,3
61729373,24310,5,20171007172044,3
82015980,24310,5,20171006160555,3
5253073,24310,5,20171006093724,3
1021894,24310,3,20171004125314,3
93856435,24310,5,20171003144057,3
53668347,24310,5,20171003142753,3
67674099,24310,5,20171002185755,3
30161096,24310,4,20170930192344,3
30319644,24310,4,20170919142521,3
17695462,24310,5,20170918173139,3
88560234,24310,5,20170916155852,3
46044128,24310,5,20170914144346,3
56272780,24310,5,20170914000826,3
19251253,24310,4,20170913155912,3
19086423,24310,5,20170910191806,3
75241785,24310,5,20170909184609,3
60392021,24310,5,20170905172336,3
1046576,24310,4,20170901091010,3
36946899,24310,4,20170830084807,2
70147159,24310,4,20170828221941,2
37062052,24310,3,20170828172047,2
