93386520,24310,4,20170226102009,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
90488685,24310,5,20170223134315,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
64867121,24310,5,20170217150230,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
34701954,24310,4,20170214165736,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
45554842,24310,4,20170213222142,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
83003279,24310,5,20170210005644,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
57273845,24310,5,20170206194258,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93062035,24310,4,20170205003817,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
68781752,24310,4,20170203160611,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
80841970,24310,5,20170117130811,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
35287103,24310,4,20170108221851,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
55046810,24310,5,20161205165307,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
85559657,24310,5,20161205081622,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
92875289,24310,5,20161126123155,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
50368314,24310,5,20161125131623,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
59021125,24310,4,20171122174320,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
61279803,24310,5,20171115171130,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
33049439,24310,5,20171115170026,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
57638882,24310,5,20171113191724,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
69601843,24310,5,20171109151711,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
89183895,24310,5,20171021082506,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
85453423,24310,5,20171017165844,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76110181,24310,5,20171016223350,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
34642994,24310,4,20171015155050,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17591311,24310,5,20171009154547,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
61729373,24310,5,20171007172044,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
82015980,24310,5,20171006160555,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5253073,24310,5,20171006093724,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
1021894,24310,3,20171004125314,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93856435,24310,5,20171003144057,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
53668347,24310,5,20171003142753,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
67674099,24310,5,20171002185755,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
30161096,24310,4,20170930192344,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
30319644,24310,4,20170919142521,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17695462,24310,5,20170918173139,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
88560234,24310,5,20170916155852,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46044128,24310,5,20170914144346,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
56272780,24310,5,20170914000826,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19251253,24310,4,20170913155912,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19086423,24310,5,20170910191806,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
75241785,24310,5,20170909184609,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
60392021,24310,5,20170905172336,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
1046576,24310,4,20170901091010,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
36946899,24310,4,20170830084807,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
70147159,24310,4,20170828221941,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
37062052,24310,3,20170828172047,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
90190639,24310,5,20170826111902,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
83744110,24310,5,20170823001005,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19043516,24310,4,20170822231706,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54513277,24310,5,20170822170739,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
43360604,24310,4,20170821102726,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
66569359,24310,4,20170819233520,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
53027474,24310,5,20170810213303,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
32659376,24310,5,20170803132258,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
82524616,24310,4,20170731215522,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
