31338705,24310,5,20171117212414,11
64002985,24310,3,20171115185823,11
57810367,24310,5,20171115141151,11
78458525,24310,4,20171102100556,11
43406163,24310,5,20171026163904,10
77005977,24310,3,20171025200222,10
50102250,24310,5,20171025193929,10
17420042,24310,3,20171023005346,10
49693283,24310,5,20171019225836,10
33947903,24310,4,20171013155722,10
93166493,24310,5,20171012100741,10
56364180,24310,5,20171010183331,10
38062458,24310,4,20171010150417,10
31991606,24310,5,20171008204540,10
94130474,24310,5,20170910020239,09
81524177,24310,5,20170826164247,08
671754,24310,5,20170823211040,08
82901786,24310,5,20170823124540,08
58604271,24310,5,20170823112054,08
62876895,24310,5,20170818184955,08
33663904,24310,5,20170816171749,08
33449264,24310,3,20170809232614,08
88497565,24310,5,20170807190001,08
62633713,24310,4,20170729210309,07
59870371,24310,5,20170719213122,07
33721075,24310,5,20170719051836,07
68347947,24310,5,20170626170822,06
53754924,24310,3,20170619221624,06
76225010,24310,5,20170619162653,06
82344827,24310,4,20170613144653,06
47354370,24310,3,20170610141009,06
77367214,24310,3,20170603231025,06
72991537,24310,5,20170531181511,05
17293114,24310,5,20170523173515,05
17134146,24310,5,20170515143809,05
59083903,24310,4,20170509180904,05
58822731,24310,5,20170503231108,05
67154930,24310,4,20170502192714,05
17733387,24310,5,20170501082631,05
17220130,24310,5,20170429101257,04
70948628,24310,4,20170427111611,04
66059365,24310,5,20170419155412,04
84396895,24310,4,20170414163917,04
73534486,24310,5,20170406195449,04
5057474,24310,5,20170401155353,04
37021311,24310,5,20170320111041,03
41897787,24310,5,20170314132918,03
38227370,24310,5,20170311182813,03
53203034,24310,5,20170310001426,03
54166575,24310,5,20170305203519,03
618920,24310,5,20170305132008,03
93386520,24310,4,20170226102009,02
90488685,24310,5,20170223134315,02
64867121,24310,5,20170217150230,02
34701954,24310,4,20170214165736,02
45554842,24310,4,20170213222142,02
83003279,24310,5,20170210005644,02
57273845,24310,5,20170206194258,02
93062035,24310,4,20170205003817,02
68781752,24310,4,20170203160611,02
80841970,24310,5,20170117130811,01
35287103,24310,4,20170108221851,01
55046810,24310,5,20161205165307,12
85559657,24310,5,20161205081622,12
92875289,24310,5,20161126123155,11
50368314,24310,5,20161125131623,11
59021125,24310,4,20171122174320,11
61279803,24310,5,20171115171130,11
33049439,24310,5,20171115170026,11
57638882,24310,5,20171113191724,11
69601843,24310,5,20171109151711,11
89183895,24310,5,20171021082506,10
85453423,24310,5,20171017165844,10
76110181,24310,5,20171016223350,10
34642994,24310,4,20171015155050,10
17591311,24310,5,20171009154547,10
61729373,24310,5,20171007172044,10
82015980,24310,5,20171006160555,10
5253073,24310,5,20171006093724,10
1021894,24310,3,20171004125314,10
93856435,24310,5,20171003144057,10
53668347,24310,5,20171003142753,10
67674099,24310,5,20171002185755,10
30161096,24310,4,20170930192344,09
30319644,24310,4,20170919142521,09
17695462,24310,5,20170918173139,09
88560234,24310,5,20170916155852,09
46044128,24310,5,20170914144346,09
56272780,24310,5,20170914000826,09
19251253,24310,4,20170913155912,09
19086423,24310,5,20170910191806,09
75241785,24310,5,20170909184609,09
60392021,24310,5,20170905172336,09
1046576,24310,4,20170901091010,09
36946899,24310,4,20170830084807,08
70147159,24310,4,20170828221941,08
37062052,24310,3,20170828172047,08
90190639,24310,5,20170826111902,08
83744110,24310,5,20170823001005,08
19043516,24310,4,20170822231706,08
54513277,24310,5,20170822170739,08
43360604,24310,4,20170821102726,08
66569359,24310,4,20170819233520,08
53027474,24310,5,20170810213303,08
32659376,24310,5,20170803132258,08
82524616,24310,4,20170731215522,07
78482704,24310,5,20170726113815,07
68477931,24310,5,20170726112547,07
77570899,24310,5,20170724191227,07
804225,24310,5,20170712235239,07
79439856,24310,5,20170710215819,07
92981779,24310,3,20170708152458,07
75838829,24310,5,20170706000355,07
