41897787,24310,5,20170314132918,03,1455,1367,77,11
38227370,24310,5,20170311182813,03,1455,1367,77,11
53203034,24310,5,20170310001426,03,1455,1367,77,11
54166575,24310,5,20170305203519,03,1455,1367,77,11
618920,24310,5,20170305132008,03,1455,1367,77,11
93386520,24310,4,20170226102009,02,1455,1367,77,11
90488685,24310,5,20170223134315,02,1455,1367,77,11
64867121,24310,5,20170217150230,02,1455,1367,77,11
34701954,24310,4,20170214165736,02,1455,1367,77,11
45554842,24310,4,20170213222142,02,1455,1367,77,11
83003279,24310,5,20170210005644,02,1455,1367,77,11
57273845,24310,5,20170206194258,02,1455,1367,77,11
93062035,24310,4,20170205003817,02,1455,1367,77,11
68781752,24310,4,20170203160611,02,1455,1367,77,11
80841970,24310,5,20170117130811,01,1455,1367,77,11
35287103,24310,4,20170108221851,01,1455,1367,77,11
55046810,24310,5,20161205165307,12,1455,1367,77,11
85559657,24310,5,20161205081622,12,1455,1367,77,11
92875289,24310,5,20161126123155,11,1455,1367,77,11
50368314,24310,5,20161125131623,11,1455,1367,77,11
59021125,24310,4,20171122174320,11,1455,1367,77,11
61279803,24310,5,20171115171130,11,1455,1367,77,11
33049439,24310,5,20171115170026,11,1455,1367,77,11
57638882,24310,5,20171113191724,11,1455,1367,77,11
69601843,24310,5,20171109151711,11,1455,1367,77,11
89183895,24310,5,20171021082506,10,1455,1367,77,11
85453423,24310,5,20171017165844,10,1455,1367,77,11
76110181,24310,5,20171016223350,10,1455,1367,77,11
34642994,24310,4,20171015155050,10,1455,1367,77,11
17591311,24310,5,20171009154547,10,1455,1367,77,11
61729373,24310,5,20171007172044,10,1455,1367,77,11
82015980,24310,5,20171006160555,10,1455,1367,77,11
5253073,24310,5,20171006093724,10,1455,1367,77,11
1021894,24310,3,20171004125314,10,1455,1367,77,11
93856435,24310,5,20171003144057,10,1455,1367,77,11
53668347,24310,5,20171003142753,10,1455,1367,77,11
67674099,24310,5,20171002185755,10,1455,1367,77,11
30161096,24310,4,20170930192344,09,1455,1367,77,11
30319644,24310,4,20170919142521,09,1455,1367,77,11
17695462,24310,5,20170918173139,09,1455,1367,77,11
88560234,24310,5,20170916155852,09,1455,1367,77,11
46044128,24310,5,20170914144346,09,1455,1367,77,11
56272780,24310,5,20170914000826,09,1455,1367,77,11
19251253,24310,4,20170913155912,09,1455,1367,77,11
19086423,24310,5,20170910191806,09,1455,1367,77,11
75241785,24310,5,20170909184609,09,1455,1367,77,11
60392021,24310,5,20170905172336,09,1455,1367,77,11
1046576,24310,4,20170901091010,09,1455,1367,77,11
36946899,24310,4,20170830084807,08,1455,1367,77,11
70147159,24310,4,20170828221941,08,1455,1367,77,11
37062052,24310,3,20170828172047,08,1455,1367,77,11
90190639,24310,5,20170826111902,08,1455,1367,77,11
83744110,24310,5,20170823001005,08,1455,1367,77,11
19043516,24310,4,20170822231706,08,1455,1367,77,11
54513277,24310,5,20170822170739,08,1455,1367,77,11
43360604,24310,4,20170821102726,08,1455,1367,77,11
66569359,24310,4,20170819233520,08,1455,1367,77,11
53027474,24310,5,20170810213303,08,1455,1367,77,11
32659376,24310,5,20170803132258,08,1455,1367,77,11
82524616,24310,4,20170731215522,07,1455,1367,77,11
78482704,24310,5,20170726113815,07,1455,1367,77,11
68477931,24310,5,20170726112547,07,1455,1367,77,11
77570899,24310,5,20170724191227,07,1455,1367,77,11
804225,24310,5,20170712235239,07,1455,1367,77,11
79439856,24310,5,20170710215819,07,1455,1367,77,11
92981779,24310,3,20170708152458,07,1455,1367,77,11
75838829,24310,5,20170706000355,07,1455,1367,77,11
89713881,24310,4,20170703122001,07,1455,1367,77,11
63212860,24310,5,20170702230622,07,1455,1367,77,11
42195641,24310,5,20170629222951,06,1455,1367,77,11
39851836,24310,4,20170622100013,06,1455,1367,77,11
36695913,24310,5,20170621163730,06,1455,1367,77,11
56166404,24310,5,20170621144139,06,1455,1367,77,11
17173550,24310,5,20170621142838,06,1455,1367,77,11
19403679,24310,5,20170621113229,06,1455,1367,77,11
83546448,24310,5,20170609111518,06,1455,1367,77,11
61306246,24310,5,20170609075949,06,1455,1367,77,11
53093324,24310,5,20170606150514,06,1455,1367,77,11
38512749,24310,4,20170603181657,06,1455,1367,77,11
13137429,24310,3,20170601223346,06,1455,1367,77,11
17810324,24310,5,20170526131247,05,1455,1367,77,11
40611346,24310,5,20170515141940,05,1455,1367,77,11
41856814,24310,5,20170511192358,05,1455,1367,77,11
19513707,24310,3,20170510160242,05,1455,1367,77,11
50298823,24310,5,20170507070347,05,1455,1367,77,11
236014,24310,5,20170505093918,05,1455,1367,77,11
19367715,24310,5,20170503203443,05,1455,1367,77,11
84141068,24310,5,20170429184639,04,1455,1367,77,11
54603401,24310,4,20170428185038,04,1455,1367,77,11
61814499,24310,5,20170427215511,04,1455,1367,77,11
76342116,24310,5,20170425002601,04,1455,1367,77,11
17334978,24310,4,20170423094113,04,1455,1367,77,11
43014170,24310,5,20170420122615,04,1455,1367,77,11
423883,24310,5,20170418144859,04,1455,1367,77,11
76986372,24310,3,20170418090127,04,1455,1367,77,11
661717,24310,4,20170416192130,04,1455,1367,77,11
54479849,24310,5,20170413205414,04,1455,1367,77,11
10501724,24310,5,20170412203521,04,1455,1367,77,11
69673133,24310,5,20170411070431,04,1455,1367,77,11
67223792,24310,5,20170409131200,04,1455,1367,77,11
37341098,24310,5,20170409103304,04,1455,1367,77,11
38108888,24310,5,20170408224747,04,1455,1367,77,11
84633964,24310,5,20170407083743,04,1455,1367,77,11
88292217,24310,5,20170406094917,04,1455,1367,77,11
77363079,24310,5,20170405201943,04,1455,1367,77,11
82481152,24310,5,20170401155156,04,1455,1367,77,11
81223808,24310,5,20170331201911,03,1455,1367,77,11
73869826,24310,5,20170328204627,03,1455,1367,77,11
54315033,24310,5,20170327162907,03,1455,1367,77,11
77087925,24310,4,20170320084429,03,1455,1367,77,11
54551028,24310,5,20170316005708,03,1455,1367,77,11
942953,24310,5,20170315161343,03,1455,1367,77,11
76233718,24310,5,20170312160953,03,1455,1367,77,11
48509593,24310,4,20170308162255,03,1455,1367,77,11
177993,24310,5,20170306160643,03,1455,1367,77,11
10411236,24310,5,20170303004157,03,1455,1367,77,11
46667120,24310,4,20170226145004,02,1455,1367,77,11
64277420,24310,5,20170222203337,02,1455,1367,77,11
5010298,24310,4,20170221105642,02,1455,1367,77,11
43813810,24310,4,20170218132325,02,1455,1367,77,11
69012070,24310,5,20170216132749,02,1455,1367,77,11
46155377,24310,5,20170216105519,02,1455,1367,77,11
19424797,24310,5,20170214205332,02,1455,1367,77,11
59592617,24310,5,20170214134958,02,1455,1367,77,11
35444736,24310,5,20170210152220,02,1455,1367,77,11
34358493,24310,5,20170209151233,02,1455,1367,77,11
66716514,24310,4,20170208010119,02,1455,1367,77,11
50572648,24310,5,20170207115512,02,1455,1367,77,11
76623556,24310,5,20170203105511,02,1455,1367,77,11
84027660,24310,5,20170202201716,02,1455,1367,77,11
48971321,24310,5,20170201141821,02,1455,1367,77,11
72808345,24310,5,20170124190642,01,1455,1367,77,11
64149993,24310,4,20170117164928,01,1455,1367,77,11
74536791,24310,5,20170112094229,01,1455,1367,77,11
93902738,24310,5,20170102144355,01,1455,1367,77,11
5238458,24310,4,20161227212748,12,1455,1367,77,11
60249226,24310,4,20161215224646,12,1455,1367,77,11
38075698,24310,4,20161213151307,12,1455,1367,77,11
46104193,24310,3,20161212151034,12,1455,1367,77,11
10251494,24310,5,20161208155758,12,1455,1367,77,11
67331437,24310,5,20161204093522,12,1455,1367,77,11
10459868,24310,5,20161130103218,11,1455,1367,77,11
50141261,24310,5,20161121230648,11,1455,1367,77,11
81861360,24310,5,20161115113637,11,1455,1367,77,11
936472,24310,5,20161110135907,11,1455,1367,77,11
30691295,24310,5,20161108142624,11,1455,1367,77,11
73464333,24310,5,20161107213156,11,1455,1367,77,11
81821583,24310,5,20161102125326,11,1455,1367,77,11
57983455,24310,2,20161102120629,11,1455,1367,77,11
30829366,24310,5,20161028154823,10,1455,1367,77,11
5526230,24310,5,20161026164144,10,1455,1367,77,11
627929,24310,5,20161024005320,10,1455,1367,77,11
347646,24310,4,20161022090051,10,1455,1367,77,11
77418485,24310,5,20161018183234,10,1455,1367,77,11
54098119,24310,5,20161018101633,10,1455,1367,77,11
54820946,24310,5,20161017212119,10,1455,1367,77,11
78101145,24310,5,20161016151323,10,1455,1367,77,11
76464048,24310,5,20161016124725,10,1455,1367,77,11
45279243,24310,5,20161013153146,10,1455,1367,77,11
80509876,24310,5,20161011135838,10,1455,1367,77,11
69833564,24310,5,20161010231147,10,1455,1367,77,11
80585674,24310,5,20161009172941,10,1455,1367,77,11
46987324,24310,5,20161008162528,10,1455,1367,77,11
34229750,24310,5,20161008092240,10,1455,1367,77,11
80952533,24310,5,20161008091719,10,1455,1367,77,11
10115752,24310,5,20161006220318,10,1455,1367,77,11
10322927,24310,3,20161006175756,10,1455,1367,77,11
41974739,24310,5,20161004104849,10,1455,1367,77,11
75399410,24310,5,20161003174340,10,1455,1367,77,11
5472437,24310,5,20160929130055,09,1455,1367,77,11
93279814,24310,5,20160928212854,09,1455,1367,77,11
71881585,24310,5,20160926212201,09,1455,1367,77,11
87587208,24310,4,20160925113836,09,1455,1367,77,11
35310619,24310,5,20160923210728,09,1455,1367,77,11
5555596,24310,5,20160922093041,09,1455,1367,77,11
17140763,24310,5,20160920061505,09,1455,1367,77,11
62241516,24310,5,20160919195004,09,1455,1367,77,11
59561637,24310,5,20160918231203,09,1455,1367,77,11
35187016,24310,5,20160917133839,09,1455,1367,77,11
17205568,24310,5,20160917105211,09,1455,1367,77,11
72349382,24310,5,20160916003923,09,1455,1367,77,11
87698223,24310,3,20160913191204,09,1455,1367,77,11
818660,24310,5,20160910175734,09,1455,1367,77,11
93725065,24310,5,20160908222431,09,1455,1367,77,11
59611164,24310,5,20160907172552,09,1455,1367,77,11
52254811,24310,3,20160904161242,09,1455,1367,77,11
17520849,24310,5,20160827150729,08,1455,1367,77,11
17654786,24310,5,20160827115936,08,1455,1367,77,11
5225945,24310,4,20160823153909,08,1455,1367,77,11
76980540,24310,4,20160819120248,08,1455,1367,77,11
19071956,24310,4,20160819112427,08,1455,1367,77,11
66730179,24310,3,20160819094644,08,1455,1367,77,11
73457524,24310,5,20160818152154,08,1455,1367,77,11
366604,24310,5,20160818081508,08,1455,1367,77,11
39814107,24310,5,20160817173823,08,1455,1367,77,11
39032539,24310,5,20160817145308,08,1455,1367,77,11
34378097,24310,4,20160816111808,08,1455,1367,77,11
65279491,24310,5,20160815091747,08,1455,1367,77,11
75876939,24310,5,20160812093422,08,1455,1367,77,11
213278,24310,4,20160811195756,08,1455,1367,77,11
93498717,24310,5,20160811150212,08,1455,1367,77,11
35150574,24310,5,20160811092407,08,1455,1367,77,11
46093114,24310,5,20160811092325,08,1455,1367,77,11
80722288,24310,5,20160809003444,08,1455,1367,77,11
84496470,24310,5,20160808221606,08,1455,1367,77,11
72937838,24310,5,20160805124419,08,1455,1367,77,11
62548872,24310,4,20160804150943,08,1455,1367,77,11
61453320,24310,5,20160802150906,08,1455,1367,77,11
46997401,24310,5,20160801052756,08,1455,1367,77,11
66629418,24310,5,20160726150341,07,1455,1367,77,11
70816697,24310,5,20160726122831,07,1455,1367,77,11
54637180,24310,5,20160725163753,07,1455,1367,77,11
84008478,24310,5,20160724124102,07,1455,1367,77,11
93291157,24310,5,20160721212114,07,1455,1367,77,11
92744260,24310,4,20160720200731,07,1455,1367,77,11
93407988,24310,4,20160717140012,07,1455,1367,77,11
63070968,24310,5,20160716131958,07,1455,1367,77,11
74771350,24310,4,20160716101037,07,1455,1367,77,11
57878582,24310,5,20160715125143,07,1455,1367,77,11
93379529,24310,5,20160714030916,07,1455,1367,77,11
93501774,24310,5,20160713163810,07,1455,1367,77,11
19723268,24310,5,20160712171730,07,1455,1367,77,11
90527625,24310,5,20160711163704,07,1455,1367,77,11
39318720,24310,4,20160710222036,07,1455,1367,77,11
89810919,24310,5,20160710120205,07,1455,1367,77,11
77004103,24310,5,20160708182416,07,1455,1367,77,11
92689829,24310,5,20160707095501,07,1455,1367,77,11
93660720,24310,4,20160707063111,07,1455,1367,77,11
32694402,24310,5,20160704212459,07,1455,1367,77,11
77877568,24310,4,20160629183937,06,1455,1367,77,11
43046547,24310,5,20160628211045,06,1455,1367,77,11
30432177,24310,5,20160622182041,06,1455,1367,77,11
5312264,24310,5,20160617095516,06,1455,1367,77,11
40783254,24310,5,20160616122608,06,1455,1367,77,11
17321292,24310,5,20160614230521,06,1455,1367,77,11
93257875,24310,3,20160614165600,06,1455,1367,77,11
93224227,24310,5,20160613215606,06,1455,1367,77,11
19621552,24310,5,20160613090509,06,1455,1367,77,11
50207623,24310,4,20160612151916,06,1455,1367,77,11
66165124,24310,5,20160612004218,06,1455,1367,77,11
93119028,24310,5,20160612004032,06,1455,1367,77,11
17270644,24310,5,20160611022720,06,1455,1367,77,11
93253682,24310,4,20160609102604,06,1455,1367,77,11
36227031,24310,2,20160608125610,06,1455,1367,77,11
5032175,24310,4,20160606182257,06,1455,1367,77,11
45103104,24310,4,20160605085716,06,1455,1367,77,11
43010362,24310,5,20160528105716,05,1455,1367,77,11
291598,24310,5,20160526224202,05,1455,1367,77,11
41953818,24310,5,20160526111741,05,1455,1367,77,11
54956901,24310,5,20160523103459,05,1455,1367,77,11
19042326,24310,5,20160519083723,05,1455,1367,77,11
89747884,24310,5,20160517231745,05,1455,1367,77,11
843185,24310,5,20160516225055,05,1455,1367,77,11
56053383,24310,4,20160514075941,05,1455,1367,77,11
70284546,24310,5,20160513175622,05,1455,1367,77,11
885425,24310,4,20160512194420,05,1455,1367,77,11
19157676,24310,4,20160511183333,05,1455,1367,77,11
1050347,24310,5,20160510115718,05,1455,1367,77,11
58991469,24310,4,20160509152739,05,1455,1367,77,11
17498772,24310,5,20160505135833,05,1455,1367,77,11
38212559,24310,5,20160505132553,05,1455,1367,77,11
47237266,24310,5,20160505010143,05,1455,1367,77,11
645624,24310,5,20160504145145,05,1455,1367,77,11
44380082,24310,5,20160503101329,05,1455,1367,77,11
17619041,24310,5,20160502150821,05,1455,1367,77,11
74398511,24310,5,20160502084102,05,1455,1367,77,11
56828211,24310,5,20160501161031,05,1455,1367,77,11
81656504,24310,5,20160429112206,04,1455,1367,77,11
72005287,24310,5,20160427100250,04,1455,1367,77,11
85225832,24310,4,20160426215333,04,1455,1367,77,11
5162097,24310,5,20160426050102,04,1455,1367,77,11
37578909,24310,5,20160425220739,04,1455,1367,77,11
266064,24310,4,20160423094151,04,1455,1367,77,11
66373026,24310,5,20160414112148,04,1455,1367,77,11
75339007,24310,5,20160411145203,04,1455,1367,77,11
19101212,24310,3,20160410013800,04,1455,1367,77,11
82148947,24310,5,20160409203652,04,1455,1367,77,11
65261487,24310,4,20160409084822,04,1455,1367,77,11
11045572,24310,5,20160406234121,04,1455,1367,77,11
59361370,24310,5,20160405205901,04,1455,1367,77,11
5492547,24310,5,20160405195451,04,1455,1367,77,11
85517961,24310,5,20160405170539,04,1455,1367,77,11
88686393,24310,5,20160405161943,04,1455,1367,77,11
66169053,24310,5,20160405141052,04,1455,1367,77,11
43574694,24310,3,20160405123648,04,1455,1367,77,11
39935620,24310,5,20160404205311,04,1455,1367,77,11
44719050,24310,5,20160404170455,04,1455,1367,77,11
90520219,24310,5,20160404122113,04,1455,1367,77,11
40036836,24310,4,20160403135010,04,1455,1367,77,11
76163807,24310,5,20160330200940,03,1455,1367,77,11
92705312,24310,5,20160330165903,03,1455,1367,77,11
78354049,24310,5,20160329185126,03,1455,1367,77,11
31310359,24310,5,20160329155046,03,1455,1367,77,11
65924930,24310,4,20160328110000,03,1455,1367,77,11
5430152,24310,4,20160327104744,03,1455,1367,77,11
43879136,24310,4,20160326120311,03,1455,1367,77,11
59808563,24310,5,20160325120118,03,1455,1367,77,11
78472982,24310,5,20160324205539,03,1455,1367,77,11
87845873,24310,5,20160324093426,03,1455,1367,77,11
90330154,24310,5,20160322220457,03,1455,1367,77,11
86711819,24310,4,20160321161856,03,1455,1367,77,11
85988029,24310,5,20160321144043,03,1455,1367,77,11
69231181,24310,5,20160316094113,03,1455,1367,77,11
10484577,24310,5,20160311233726,03,1455,1367,77,11
48192716,24310,5,20160311230150,03,1455,1367,77,11
64190453,24310,3,20160311091658,03,1455,1367,77,11
41428680,24310,5,20160310212029,03,1455,1367,77,11
70035012,24310,5,20160310171348,03,1455,1367,77,11
56142520,24310,4,20160309200317,03,1455,1367,77,11
75003279,24310,4,20160309132812,03,1455,1367,77,11
66947583,24310,3,20160308203517,03,1455,1367,77,11
42413629,24310,5,20160308075602,03,1455,1367,77,11
92868801,24310,5,20160308074517,03,1455,1367,77,11
67046876,24310,4,20160306195237,03,1455,1367,77,11
70319537,24310,5,20160306110358,03,1455,1367,77,11
92958641,24310,5,20160229213030,02,1455,1367,77,11
89857665,24310,3,20160228214350,02,1455,1367,77,11
5393424,24310,5,20160228152728,02,1455,1367,77,11
79509868,24310,5,20160228053947,02,1455,1367,77,11
74083961,24310,5,20160222095925,02,1455,1367,77,11
85924734,24310,4,20160219155552,02,1455,1367,77,11
5283686,24310,4,20160217201326,02,1455,1367,77,11
81125961,24310,5,20160217183921,02,1455,1367,77,11
83454202,24310,5,20160215142135,02,1455,1367,77,11
85935915,24310,5,20160214120646,02,1455,1367,77,11
93102250,24310,5,20160214065546,02,1455,1367,77,11
37886292,24310,4,20160211174630,02,1455,1367,77,11
8729332,24310,5,20160210164736,02,1455,1367,77,11
91512311,24310,3,20160207220908,02,1455,1367,77,11
5620329,24310,3,20160207153438,02,1455,1367,77,11
65731805,24310,5,20160203214152,02,1455,1367,77,11
69575507,24310,4,20160201210544,02,1455,1367,77,11
45590214,24310,5,20160131180215,01,1455,1367,77,11
91579116,24310,4,20160131154839,01,1455,1367,77,11
33803484,24310,5,20160130215320,01,1455,1367,77,11
87178543,24310,5,20160129223657,01,1455,1367,77,11
34499641,24310,5,20160128142831,01,1455,1367,77,11
74666786,24310,4,20160125172119,01,1455,1367,77,11
35784589,24310,5,20160124152543,01,1455,1367,77,11
11085951,24310,3,20160119160639,01,1455,1367,77,11
47564569,24310,5,20160119055310,01,1455,1367,77,11
91461921,24310,5,20160118192543,01,1455,1367,77,11
75226012,24310,4,20160116221501,01,1455,1367,77,11
460831,24310,5,20160115161208,01,1455,1367,77,11
54069423,24310,5,20160111082803,01,1455,1367,77,11
5478143,24310,5,20160107175443,01,1455,1367,77,11
77429491,24310,5,20160106094931,01,1455,1367,77,11
5225616,24310,5,20160103195925,01,1455,1367,77,11
93079528,24310,5,20160103013009,01,1455,1367,77,11
60541586,24310,3,20160101221915,01,1455,1367,77,11
86100473,24310,5,20160101135926,01,1455,1367,77,11
91468556,24310,3,20151111190823,11,1455,1367,77,11
45290911,24310,5,20150921184036,09,1455,1367,77,11
17344907,24310,5,20150815160646,08,1455,1367,77,11
90311155,24310,5,20150715231058,07,1455,1367,77,11
55928131,24310,5,20150420163225,04,1455,1367,77,11
93057115,24310,5,20151231220658,12,1455,1367,77,11
37200479,24310,5,20151231111617,12,1455,1367,77,11
52188446,24310,3,20151227004404,12,1455,1367,77,11
17725809,24310,5,20151225160142,12,1455,1367,77,11
92817793,24310,5,20151225095417,12,1455,1367,77,11
41956837,24310,5,20151224150235,12,1455,1367,77,11
5092947,24310,5,20151221112055,12,1455,1367,77,11
76435220,24310,4,20151220200547,12,1455,1367,77,11
91461320,24310,4,20151219145340,12,1455,1367,77,11
17632912,24310,5,20151218182203,12,1455,1367,77,11
61103317,24310,3,20151217145346,12,1455,1367,77,11
17654924,24310,5,20151217103505,12,1455,1367,77,11
10163046,24310,5,20151215230216,12,1455,1367,77,11
44453762,24310,4,20151214212833,12,1455,1367,77,11
92728212,24310,4,20151214121440,12,1455,1367,77,11
41906959,24310,5,20151213143355,12,1455,1367,77,11
17473712,24310,5,20151212143951,12,1455,1367,77,11
77979425,24310,5,20151211192140,12,1455,1367,77,11
47542765,24310,5,20151209174341,12,1455,1367,77,11
82706894,24310,5,20151208215452,12,1455,1367,77,11
32801583,24310,4,20151207090539,12,1455,1367,77,11
39202785,24310,5,20151207085209,12,1455,1367,77,11
5655439,24310,5,20151206104839,12,1455,1367,77,11
370255,24310,4,20151205131223,12,1455,1367,77,11
52726300,24310,4,20151204190602,12,1455,1367,77,11
1386508005,24310,5,20151204084906,12,1455,1367,77,11
76224141,24310,1,20151202065826,12,1455,1367,77,11
54658172,24310,4,20151130213831,11,1455,1367,77,11
3605909,24310,4,20151130094032,11,1455,1367,77,11
17439902,24310,5,20151125212936,11,1455,1367,77,11
17379596,24310,5,20151124170742,11,1455,1367,77,11
48443071,24310,5,20151122165328,11,1455,1367,77,11
1141005,24310,4,20151121193154,11,1455,1367,77,11
67326084,24310,4,20151118182010,11,1455,1367,77,11
67627404,24310,5,20151117204815,11,1455,1367,77,11
79991613,24310,4,20151117003743,11,1455,1367,77,11
76912721,24310,4,20151116223750,11,1455,1367,77,11
50076079,24310,3,20151116204713,11,1455,1367,77,11
91694891,24310,5,20151116184757,11,1455,1367,77,11
5095048,24310,4,20151116143931,11,1455,1367,77,11
91485276,24310,4,20151113205319,11,1455,1367,77,11
81678919,24310,4,20151113101408,11,1455,1367,77,11
457447,24310,5,20151111230545,11,1455,1367,77,11
74602376,24310,5,20151111164807,11,1455,1367,77,11
55874624,24310,3,20151111090337,11,1455,1367,77,11
90459300,24310,5,20151110084927,11,1455,1367,77,11
44171010,24310,4,20151109135418,11,1455,1367,77,11
10809543,24310,5,20151108010549,11,1455,1367,77,11
79417840,24310,4,20151102080514,11,1455,1367,77,11
5099230,24310,5,20151031101127,10,1455,1367,77,11
33171840,24310,5,20151030140735,10,1455,1367,77,11
83144398,24310,5,20151030001054,10,1455,1367,77,11
45955992,24310,5,20151029110006,10,1455,1367,77,11
17788589,24310,5,20151028213426,10,1455,1367,77,11
91461468,24310,5,20151026181935,10,1455,1367,77,11
90335155,24310,5,20151024155038,10,1455,1367,77,11
40256589,24310,5,20151023085554,10,1455,1367,77,11
10865520,24310,5,20151022155006,10,1455,1367,77,11
74306435,24310,5,20151021080835,10,1455,1367,77,11
57750900,24310,5,20151020091130,10,1455,1367,77,11
412034,24310,5,20151019203302,10,1455,1367,77,11
57332378,24310,5,20151019150440,10,1455,1367,77,11
489831,24310,5,20151019100420,10,1455,1367,77,11
49325265,24310,4,20151019090132,10,1455,1367,77,11
80003924,24310,4,20151017161748,10,1455,1367,77,11
45534501,24310,4,20151017074140,10,1455,1367,77,11
90446469,24310,5,20151015084301,10,1455,1367,77,11
57385149,24310,5,20151013233000,10,1455,1367,77,11
10360870,24310,5,20151013140151,10,1455,1367,77,11
33695481,24310,5,20151013080720,10,1455,1367,77,11
83401090,24310,4,20151012132741,10,1455,1367,77,11
19459485,24310,5,20151012132628,10,1455,1367,77,11
36657346,24310,3,20151011073600,10,1455,1367,77,11
78753500,24310,5,20151010170154,10,1455,1367,77,11
53616213,24310,5,20151010101730,10,1455,1367,77,11
69660838,24310,4,20151008140937,10,1455,1367,77,11
62147661,24310,5,20151008132323,10,1455,1367,77,11
139702,24310,5,20151007200406,10,1455,1367,77,11
68868504,24310,3,20151007153850,10,1455,1367,77,11
80121852,24310,4,20151007135122,10,1455,1367,77,11
76023556,24310,5,20151007081843,10,1455,1367,77,11
1123572,24310,5,20151006234346,10,1455,1367,77,11
32094247,24310,5,20151006191024,10,1455,1367,77,11
870108,24310,4,20151006110157,10,1455,1367,77,11
65085562,24310,4,20151006014624,10,1455,1367,77,11
86598277,24310,5,20151005233113,10,1455,1367,77,11
906146,24310,5,20151005214540,10,1455,1367,77,11
41368333,24310,5,20151005191609,10,1455,1367,77,11
86281970,24310,1,20151005082515,10,1455,1367,77,11
85248439,24310,5,20151005000057,10,1455,1367,77,11
17786787,24310,5,20151004003811,10,1455,1367,77,11
65772071,24310,5,20151003192849,10,1455,1367,77,11
31264521,24310,5,20151002125612,10,1455,1367,77,11
5220236,24310,5,20151002101821,10,1455,1367,77,11
624973,24310,4,20151002073231,10,1455,1367,77,11
44946588,24310,5,20151001212125,10,1455,1367,77,11
86931363,24310,5,20151001085800,10,1455,1367,77,11
76161830,24310,5,20150929230026,09,1455,1367,77,11
68596185,24310,5,20150929125526,09,1455,1367,77,11
62909942,24310,4,20150927223411,09,1455,1367,77,11
5826860,24310,5,20150927221459,09,1455,1367,77,11
90325788,24310,5,20150927100033,09,1455,1367,77,11
63466850,24310,5,20150926091039,09,1455,1367,77,11
72161519,24310,4,20150923000356,09,1455,1367,77,11
90211531,24310,5,20150922135724,09,1455,1367,77,11
65233621,24310,5,20150919153320,09,1455,1367,77,11
73113228,24310,3,20150918225232,09,1455,1367,77,11
5297913,24310,4,20150918113454,09,1455,1367,77,11
60252638,24310,4,20150918001245,09,1455,1367,77,11
889434,24310,5,20150917092719,09,1455,1367,77,11
59075889,24310,5,20150916153140,09,1455,1367,77,11
19661298,24310,4,20150916100843,09,1455,1367,77,11
69820848,24310,4,20150914192438,09,1455,1367,77,11
45279583,24310,4,20150914170731,09,1455,1367,77,11
44027104,24310,4,20150914151919,09,1455,1367,77,11
5266042,24310,5,20150914130449,09,1455,1367,77,11
79870958,24310,5,20150914101842,09,1455,1367,77,11
