31338705,24310,5,20171117212414
64002985,24310,3,20171115185823
57810367,24310,5,20171115141151
78458525,24310,4,20171102100556
43406163,24310,5,20171026163904
77005977,24310,3,20171025200222
50102250,24310,5,20171025193929
17420042,24310,3,20171023005346
49693283,24310,5,20171019225836
33947903,24310,4,20171013155722
93166493,24310,5,20171012100741
56364180,24310,5,20171010183331
38062458,24310,4,20171010150417
31991606,24310,5,20171008204540
94130474,24310,5,20170910020239
81524177,24310,5,20170826164247
671754,24310,5,20170823211040
82901786,24310,5,20170823124540
58604271,24310,5,20170823112054
62876895,24310,5,20170818184955
33663904,24310,5,20170816171749
33449264,24310,3,20170809232614
88497565,24310,5,20170807190001
62633713,24310,4,20170729210309
59870371,24310,5,20170719213122
33721075,24310,5,20170719051836
68347947,24310,5,20170626170822
53754924,24310,3,20170619221624
76225010,24310,5,20170619162653
82344827,24310,4,20170613144653
47354370,24310,3,20170610141009
77367214,24310,3,20170603231025
72991537,24310,5,20170531181511
17293114,24310,5,20170523173515
17134146,24310,5,20170515143809
59083903,24310,4,20170509180904
58822731,24310,5,20170503231108
67154930,24310,4,20170502192714
17733387,24310,5,20170501082631
17220130,24310,5,20170429101257
70948628,24310,4,20170427111611
66059365,24310,5,20170419155412
84396895,24310,4,20170414163917
73534486,24310,5,20170406195449
5057474,24310,5,20170401155353
37021311,24310,5,20170320111041
41897787,24310,5,20170314132918
38227370,24310,5,20170311182813
53203034,24310,5,20170310001426
54166575,24310,5,20170305203519
618920,24310,5,20170305132008
93386520,24310,4,20170226102009
90488685,24310,5,20170223134315
64867121,24310,5,20170217150230
34701954,24310,4,20170214165736
45554842,24310,4,20170213222142
83003279,24310,5,20170210005644
57273845,24310,5,20170206194258
93062035,24310,4,20170205003817
68781752,24310,4,20170203160611
80841970,24310,5,20170117130811
35287103,24310,4,20170108221851
55046810,24310,5,20161205165307
85559657,24310,5,20161205081622
92875289,24310,5,20161126123155
50368314,24310,5,20161125131623
59021125,24310,4,20171122174320
61279803,24310,5,20171115171130
33049439,24310,5,20171115170026
57638882,24310,5,20171113191724
69601843,24310,5,20171109151711
89183895,24310,5,20171021082506
85453423,24310,5,20171017165844
76110181,24310,5,20171016223350
34642994,24310,4,20171015155050
17591311,24310,5,20171009154547
61729373,24310,5,20171007172044
82015980,24310,5,20171006160555
5253073,24310,5,20171006093724
1021894,24310,3,20171004125314
93856435,24310,5,20171003144057
53668347,24310,5,20171003142753
67674099,24310,5,20171002185755
30161096,24310,4,20170930192344
30319644,24310,4,20170919142521
17695462,24310,5,20170918173139
88560234,24310,5,20170916155852
46044128,24310,5,20170914144346
56272780,24310,5,20170914000826
19251253,24310,4,20170913155912
19086423,24310,5,20170910191806
75241785,24310,5,20170909184609
60392021,24310,5,20170905172336
1046576,24310,4,20170901091010
36946899,24310,4,20170830084807
70147159,24310,4,20170828221941
37062052,24310,3,20170828172047
90190639,24310,5,20170826111902
83744110,24310,5,20170823001005
19043516,24310,4,20170822231706
54513277,24310,5,20170822170739
43360604,24310,4,20170821102726
66569359,24310,4,20170819233520
53027474,24310,5,20170810213303
32659376,24310,5,20170803132258
82524616,24310,4,20170731215522
78482704,24310,5,20170726113815
68477931,24310,5,20170726112547
77570899,24310,5,20170724191227
804225,24310,5,20170712235239
79439856,24310,5,20170710215819
92981779,24310,3,20170708152458
75838829,24310,5,20170706000355
89713881,24310,4,20170703122001
63212860,24310,5,20170702230622
42195641,24310,5,20170629222951
39851836,24310,4,20170622100013
36695913,24310,5,20170621163730
56166404,24310,5,20170621144139
17173550,24310,5,20170621142838
19403679,24310,5,20170621113229
83546448,24310,5,20170609111518
61306246,24310,5,20170609075949
53093324,24310,5,20170606150514
38512749,24310,4,20170603181657
13137429,24310,3,20170601223346
17810324,24310,5,20170526131247
40611346,24310,5,20170515141940
41856814,24310,5,20170511192358
19513707,24310,3,20170510160242
50298823,24310,5,20170507070347
236014,24310,5,20170505093918
19367715,24310,5,20170503203443
84141068,24310,5,20170429184639
54603401,24310,4,20170428185038
61814499,24310,5,20170427215511
76342116,24310,5,20170425002601
17334978,24310,4,20170423094113
43014170,24310,5,20170420122615
423883,24310,5,20170418144859
76986372,24310,3,20170418090127
661717,24310,4,20170416192130
54479849,24310,5,20170413205414
10501724,24310,5,20170412203521
69673133,24310,5,20170411070431
67223792,24310,5,20170409131200
