@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC

@DATA
72217296,7061730,4,20150611
76279411,7061730,4,20150610
67744928,7061730,4,20150610
90458487,7061730,5,20150610
407922,7061730,4,20150310
36883521,7061730,5,20150305
35955494,7061730,4,20150227
19566401,7061730,3,20150226
57816645,7061730,3,20150225
62327931,7061730,4,20150110
17236564,7061730,3,20150106
31318426,7061730,3,20150106
72799026,7061730,3,20150105
71911747,7061730,4,20150105
951458,7061730,4,20150104
39678516,5427252,4,20160418
92697757,5427252,5,20151213
72017258,5427252,3,20151014
19673110,6327623,3,20131019
17286360,6327623,3,20131015
89811568,5437590,4,20160907
88430450,5437590,3,20160704
67699167,5437590,4,20160626
93386045,5437590,1,20160618
93303253,5437590,5,20160612
93251929,5437590,3,20160611
31187143,5437590,3,20160517
17473712,5437590,3,20160506
53858973,5437590,4,20160502
93152486,5437590,4,20160422
92608181,5437590,3,20160410
75047104,5437590,4,20160409
61357549,5437590,2,20160331
48242209,5437590,3,20160224
68843438,5437590,2,20160222
934345,7061730,2,20150824
80567394,7061730,5,20150817
5458880,7061730,4,20150811
5133714,7061730,4,20150806
90389854,7061730,5,20150805
34780320,7061730,3,20150731
35233947,7061730,3,20150729
44964196,7061730,4,20150725
36063197,7061730,3,20150708
53299119,7061730,1,20150624
73002462,7061730,4,20150622
75778524,7061730,5,20150617
40216320,7061730,3,20150617
32749556,7061730,3,20150614
42979482,7061730,3,20150611
39898072,6327623,5,20131129
150004,6327623,4,20131129
32121790,6327623,5,20131127
71997398,6327623,3,20131127
895519,6327623,5,20131126
69847287,6327623,4,20131121
68731282,6327623,5,20131121
73600609,6327623,5,20131120
629883,6327623,3,20131119
5623412,6327623,3,20131118
19299585,6327623,5,20131114
60175617,6327623,4,20131113
931861,6327623,4,20131105
5216211,6327623,5,20131022
34978334,6327623,4,20131021
51722731,5437590,4,20170111
61871925,5437590,4,20170903
62843418,5437590,5,20170819
19723739,5437590,3,20170811
34701954,5437590,3,20170809
48869593,5437590,3,20170809
35170136,5437590,3,20170805
47070785,5437590,3,20170728
59370436,5437590,4,20170626
58450485,5437590,5,20170624
17109775,5437590,3,20170505
71446927,5437590,3,20170315
90438944,5437590,5,20170312
40672124,5437590,4,20170228
46732603,5437590,4,20161017
92704874,7061730,3,20151203
50418632,7061730,5,20151120
81928271,7061730,4,20151115
91553318,7061730,5,20151105
48073258,7061730,5,20151028
19446681,7061730,5,20151023
17483426,7061730,4,20151023
52268437,7061730,5,20151013
47283019,7061730,5,20151009
82371867,7061730,3,20151006
90517633,7061730,4,20150922
5539772,7061730,5,20150916
54783126,7061730,2,20150829
86009311,7061730,5,20150828
39120915,7061730,3,20150826
17303238,6327623,4,20140613
62301717,6327623,4,20140606
16005983,6327623,5,20140507
67026761,6327623,3,20140424
17539461,6327623,4,20140408
40611346,6327623,3,20140405
85427417,6327623,4,20140314
19425255,6327623,5,20140207
35027051,6327623,3,20131219
77394413,6327623,4,20131215
5361561,6327623,3,20131214
377163,6327623,4,20131204
41039044,6327623,4,20131203
10471674,6327623,5,20131203
521944,6327623,4,20131203
19128579,5427282,3,20150331
42954712,5427282,4,20150130
84840160,5427282,5,20150117
88223279,5427282,4,20141208
48175520,5427282,3,20141014
194246,5427282,5,20140830
73905604,5427282,4,20140425
19235593,5427282,3,20140326
19313695,5427282,4,20131117
5083180,5427282,3,20131020
19673110,5427282,3,20131015
50446218,7061730,3,20160328
89811470,7061730,5,20160327
38896164,7061730,4,20160315
11017281,7061730,4,20160314
42505178,7061730,5,20160303
68800692,7061730,4,20160301
61573056,7061730,3,20160225
67887779,7061730,4,20160216
40879121,7061730,4,20160104
91465531,7061730,4,20151025
54479849,7061730,5,20150829
554463,7061730,4,20151230
93011286,7061730,4,20151229
32604085,7061730,4,20151226
90347449,7061730,3,20151208
2274634,6327623,4,20140928
56725557,6327623,4,20140928
