@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC

@DATA
13017864,6325821,5,20151218085734,240,194,39,7
19746625,6325821,5,20151216074642,240,194,39,7
92793201,6325821,4,20151210124444,240,194,39,7
226298,6325821,3,20151205135315,240,194,39,7
17379596,6325821,5,20151124164355,240,194,39,7
57805140,6325821,5,20151123175318,240,194,39,7
75675768,6325821,5,20151116220329,240,194,39,7
83605285,6325821,4,20151115225105,240,194,39,7
91629000,6325821,3,20151112203412,240,194,39,7
90510515,6325821,5,20151111125329,240,194,39,7
68047541,24833,4,20170427161101,219,151,56,11
69036863,24833,5,20170301232313,219,151,56,11
32572251,24833,5,20170228210217,219,151,56,11
75164728,24833,5,20170217140127,219,151,56,11
844190,24833,5,20170212202224,219,151,56,11
19160551,24833,3,20170118223421,219,151,56,11
72223053,24833,4,20161125081212,219,151,56,11
51051833,24833,2,20161110151243,219,151,56,11
86182782,24833,4,20161025205129,219,151,56,11
84548326,24833,4,20160923130457,219,151,56,11
5145577,24833,3,20160913113719,219,151,56,11
75683415,24833,3,20160905180704,219,151,56,11
46055987,24833,3,20160815134245,219,151,56,11
92744260,24833,1,20160801200006,219,151,56,11
84163992,24833,3,20160613130547,219,151,56,11
62229592,7926674,4,20150901142410,186,153,31,2
65009886,7926674,5,20150829173448,186,153,31,2
61291474,7926674,3,20150828213134,186,153,31,2
47783187,7926674,3,20150828171837,186,153,31,2
37527350,7926674,4,20150827112551,186,153,31,2
89016781,7926674,5,20150825232303,186,153,31,2
42440446,7926674,4,20150825114056,186,153,31,2
19071956,7926674,4,20150823144618,186,153,31,2
5090476,7926674,5,20150820224344,186,153,31,2
483079,7926674,5,20150819074118,186,153,31,2
55139443,7926674,5,20150818152900,186,153,31,2
60813763,7926674,5,20150818145223,186,153,31,2
75139859,7926674,5,20150815184553,186,153,31,2
68019815,7926674,5,20150814163457,186,153,31,2
5443533,7926674,3,20150813084518,186,153,31,2
66165124,18596,3,20160917230634,251,213,28,10
82478566,18596,5,20160910111006,251,213,28,10
17103566,18596,4,20160905135325,251,213,28,10
90338919,18596,3,20160904185853,251,213,28,10
5544789,18596,4,20160901232454,251,213,28,10
305341,18596,4,20160827143904,251,213,28,10
58437860,18596,4,20160823122856,251,213,28,10
92744260,18596,4,20160801200006,251,213,28,10
74112708,18596,5,20160725215248,251,213,28,10
72377662,18596,5,20160722184546,251,213,28,10
77769807,18596,3,20160720063401,251,213,28,10
86886278,18596,1,20160718065524,251,213,28,10
34552767,18596,3,20160530114500,251,213,28,10
381772,18596,3,20160510132319,251,213,28,10
136176,18596,5,20160422081701,251,213,28,10
35398105,24850,3,20170804045558,389,263,103,23
91989049,24850,4,20170724104427,389,263,103,23
36018134,24850,5,20170608160123,389,263,103,23
77429457,24850,4,20170607175039,389,263,103,23
38772757,24850,4,20170516221450,389,263,103,23
68047541,24850,3,20170427161101,389,263,103,23
5561862,24850,3,20170423152041,389,263,103,23
30875982,24850,3,20170307170148,389,263,103,23
32572251,24850,5,20170228210255,389,263,103,23
89454532,24850,3,20170227212956,389,263,103,23
35785453,24850,3,20170218011903,389,263,103,23
75164728,24850,5,20170217140127,389,263,103,23
43639796,24850,4,20170110124030,389,263,103,23
87549021,24850,5,20161202094525,389,263,103,23
72223053,24850,4,20161125081212,389,263,103,23
34535029,6325821,5,20160914102820,240,194,39,7
38706608,6325821,4,20160906101505,240,194,39,7
65657117,6325821,5,20160830212014,240,194,39,7
93589903,6325821,5,20160820142003,240,194,39,7
72327203,6325821,5,20160816100204,240,194,39,7
83472569,6325821,4,20160809212101,240,194,39,7
93656232,6325821,5,20160809151436,240,194,39,7
92744260,6325821,3,20160801195226,240,194,39,7
39032539,6325821,5,20160715220610,240,194,39,7
1518075,6325821,4,20160713132755,240,194,39,7
48286069,6325821,4,20160625224425,240,194,39,7
17473712,6325821,4,20160426091428,240,194,39,7
67894262,6325821,4,20160418123626,240,194,39,7
51275980,6325821,5,20160404091628,240,194,39,7
63268104,6325821,5,20160325172440,240,194,39,7
66523839,6328557,3,20140313113616,22,8,10,4
34371327,6328557,1,20131222120828,22,8,10,4
834433,6328557,4,20131203094646,22,8,10,4
65058003,6328557,3,20131128154243,22,8,10,4
82010145,6328557,2,20131116205400,22,8,10,4
177103,6328557,3,20131114210302,22,8,10,4
53314240,6328557,4,20131114183248,22,8,10,4
17734116,7926674,5,20150924215646,186,153,31,2
328649,7926674,3,20150923091516,186,153,31,2
66279419,7926674,5,20150921191210,186,153,31,2
19846144,7926674,5,20150918145350,186,153,31,2
34508654,7926674,4,20150917143924,186,153,31,2
288045,7926674,4,20150917072351,186,153,31,2
36357839,7926674,4,20150916111647,186,153,31,2
40256589,7926674,5,20150915143236,186,153,31,2
247109,7926674,5,20150915100117,186,153,31,2
30324928,7926674,4,20150911154237,186,153,31,2
19594695,7926674,4,20150910122310,186,153,31,2
71387346,7926674,3,20150909211903,186,153,31,2
793453,7926674,5,20150907111237,186,153,31,2
1065017,7926674,3,20150906104551,186,153,31,2
59758796,7926674,4,20150906000517,186,153,31,2
65243301,24833,3,20170911023231,219,151,56,11
53837379,24833,3,20170901154843,219,151,56,11
62672206,24833,5,20170205234159,219,151,56,11
62840535,24833,4,20160924224155,219,151,56,11
847879,24833,3,20170905111945,219,151,56,11
61092320,24833,5,20170829001816,219,151,56,11
82157187,24833,3,20170819063819,219,151,56,11
5216760,24833,5,20170818201151,219,151,56,11
35398105,24833,3,20170804043331,219,151,56,11
91728319,24833,5,20170802231455,219,151,56,11
53203034,24833,5,20170730125000,219,151,56,11
93617244,24833,3,20170727105221,219,151,56,11
44312544,24833,3,20170609205209,219,151,56,11
36018134,24833,5,20170608142936,219,151,56,11
77429457,24833,3,20170607175039,219,151,56,11
53837379,18596,4,20170901154910,251,213,28,10
85078690,18596,5,20170701214809,251,213,28,10
93319084,18596,4,20161103224348,251,213,28,10
65243301,18596,3,20170911022930,251,213,28,10
847879,18596,2,20170905111945,251,213,28,10
48036324,18596,5,20170815105745,251,213,28,10
53203034,18596,5,20170730124730,251,213,28,10
91989049,18596,4,20170724104427,251,213,28,10
32567789,18596,3,20170618231956,251,213,28,10
44312544,18596,5,20170609205209,251,213,28,10
30875982,18596,4,20170307170148,251,213,28,10
75164728,18596,5,20170217140127,251,213,28,10
51451766,18596,5,20161105140051,251,213,28,10
5039275,18596,5,20161017173730,251,213,28,10
639746,18596,4,20161011151215,251,213,28,10
5077461,6325817,5,20131014235052,1392,1214,151,23
5259748,6325817,3,20131014214401,1392,1214,151,23
85866277,6325817,3,20131014212627,1392,1214,151,23
404875,6325817,4,20131014204122,1392,1214,151,23
5216211,6325817,5,20131014200423,1392,1214,151,23
974499,6325817,5,20131014191434,1392,1214,151,23
692371,6325817,4,20131009110720,1392,1214,151,23
17412893,6325817,5,20131008163735,1392,1214,151,23
439752,6325817,1,20130912145101,1392,1214,151,23
5034518,6325817,5,20130830163631,1392,1214,151,23
19181213,6325817,4,20130815154315,1392,1214,151,23
79197864,6325817,5,20140301214727,1392,1214,151,23
40468902,367489,4,20140928224409,68,48,18,2
47201135,367489,4,20140917100741,68,48,18,2
54526689,367489,4,20140915152155,68,48,18,2
19035707,367489,4,20140909141920,68,48,18,2
667293,367489,5,20140908121302,68,48,18,2
50473920,367489,3,20140904205403,68,48,18,2
17450462,367489,3,20140903200524,68,48,18,2
85230391,367489,1,20140826171616,68,48,18,2
53837379,24850,4,20170901154140,389,263,103,23
709339,24850,3,20170822202437,389,263,103,23
68567179,24850,4,20170817145005,389,263,103,23
19160551,24850,4,20170118223314,389,263,103,23
59422766,24850,5,20161227001554,389,263,103,23
31800906,24850,3,20161224112759,389,263,103,23
1129228,24850,4,20161023131459,389,263,103,23
50060999,24850,3,20161018143534,389,263,103,23
17093736,24850,5,20161015135236,389,263,103,23
78982189,24850,4,20161007164343,389,263,103,23
1013740,24850,4,20160928144821,389,263,103,23
62840535,24850,4,20160924214329,389,263,103,23
66165124,24850,3,20160917230634,389,263,103,23
847879,24850,5,20170905111945,389,263,103,23
5216760,24850,3,20170818200819,389,263,103,23
56125131,6325821,5,20170122150149,240,194,39,7
1127066,6325821,5,20161214101609,240,194,39,7
60392021,6325821,5,20170828005716,240,194,39,7
93814475,6325821,5,20170814113902,240,194,39,7
58450485,6325821,5,20170709161521,240,194,39,7
43046547,6325821,4,20170531192401,240,194,39,7
74897328,6325821,4,20170405174221,240,194,39,7
37515462,6325821,3,20170329160101,240,194,39,7
17281939,6325821,5,20170319175859,240,194,39,7
69381143,6325821,5,20170225164917,240,194,39,7
79947064,6325821,4,20170216104520,240,194,39,7
1046576,6325821,4,20170202191516,240,194,39,7
57906450,6325821,4,20161020172334,240,194,39,7
76161830,6325821,3,20160920141657,240,194,39,7
19763908,6325821,5,20160919141629,240,194,39,7
30570673,7926674,5,20151013184823,186,153,31,2
841433,7926674,5,20151012202411,186,153,31,2
5027406,7926674,3,20151011130902,186,153,31,2
40611346,7926674,3,20151011114602,186,153,31,2
19797337,7926674,5,20151010144617,186,153,31,2
17064520,7926674,4,20151010121752,186,153,31,2
76156855,7926674,4,20151010110144,186,153,31,2
17262510,7926674,5,20151008102951,186,153,31,2
63943429,7926674,5,20151008084622,186,153,31,2
19011898,7926674,4,20151006201707,186,153,31,2
31755962,7926674,3,20151006124805,186,153,31,2
926415,7926674,5,20151005135128,186,153,31,2
934345,7926674,3,20151003214750,186,153,31,2
186304,7926674,4,20151003143024,186,153,31,2
41527636,7926674,5,20150930233029,186,153,31,2
68916157,7926671,5,20150806183556,39,35,4,0
75608717,7926671,4,20150806102517,39,35,4,0
39208183,7926671,4,20150803110550,39,35,4,0
84755402,7926671,5,20150724111805,39,35,4,0
54019753,7926671,5,20150717175000,39,35,4,0
77270551,7926671,4,20150223134216,39,35,4,0
13002777,7926671,5,20141231163834,39,35,4,0
67175599,7926671,4,20141007152255,39,35,4,0
40451964,7926671,5,20140920234229,39,35,4,0
5319228,7926679,4,20160215234200,9,5,4,0
77486814,7926679,3,20151215071647,9,5,4,0
45279243,7926679,5,20151208172902,9,5,4,0
61091392,7926679,3,20151127062023,9,5,4,0
59758796,7926679,4,20151115214229,9,5,4,0
59495230,7926679,3,20151031231846,9,5,4,0
65318165,7926679,3,20150826150818,9,5,4,0
36283082,7926679,4,20150504104652,9,5,4,0
17256151,7926679,4,20150109100018,9,5,4,0
32250677,7881061,3,20170817123913,2,1,1,0
978367,7881061,4,20140716120301,2,1,1,0
30448327,6328557,4,20160409132653,22,8,10,4
83734680,6328557,2,20160407090129,22,8,10,4
48746161,6328557,3,20160115101842,22,8,10,4
90115323,6328557,3,20151225162431,22,8,10,4
43992553,6328557,3,20151019092005,22,8,10,4
57727670,6328557,4,20150913095410,22,8,10,4
58807649,6328557,3,20150831005913,22,8,10,4
35848564,6328557,2,20150825121757,22,8,10,4
30022167,6328557,3,20150806160230,22,8,10,4
19211200,6328557,5,20140603101131,22,8,10,4
19660124,6328557,3,20140513134353,22,8,10,4
69612300,6328557,4,20140415135840,22,8,10,4
413954,6328557,4,20140411144416,22,8,10,4
17144593,6328557,3,20140407210554,22,8,10,4
59380787,6328557,4,20140322204327,22,8,10,4
52111441,6726067,5,20131121211034,244,202,38,4
1899883,6726067,3,20131120224653,244,202,38,4
36908857,6726067,5,20131024223202,244,202,38,4
39534231,6726067,4,20141010122540,244,202,38,4
73315691,367489,4,20150727151734,68,48,18,2
52452111,367489,4,20150712131721,68,48,18,2
53800511,367489,4,20150708071158,68,48,18,2
36759789,367489,5,20150616112108,68,48,18,2
45279243,367489,4,20150521100929,68,48,18,2
56978592,367489,4,20150425111519,68,48,18,2
77270551,367489,3,20150223134215,68,48,18,2
82858214,367489,5,20150213232816,68,48,18,2
13002777,367489,3,20141231163840,68,48,18,2
66953908,367489,5,20141223085714,68,48,18,2
59495230,367489,5,20141213232201,68,48,18,2
66148885,367489,3,20141210114649,68,48,18,2
30253661,367489,4,20141206201806,68,48,18,2
32346665,367489,4,20141011122318,68,48,18,2
67175599,367489,3,20141007152150,68,48,18,2
90330248,7926674,4,20151212234500,186,153,31,2
91545757,7926674,4,20151209084219,186,153,31,2
74466223,7926674,5,20151203004323,186,153,31,2
91621161,7926674,5,20151130133807,186,153,31,2
5446554,7926674,5,20151126124302,186,153,31,2
52047005,7926674,5,20151120103104,186,153,31,2
76010754,7926674,4,20151112100956,186,153,31,2
45279243,7926674,5,20151110081228,186,153,31,2
91527591,7926674,5,20151109224904,186,153,31,2
30310748,7926674,3,20151030121323,186,153,31,2
81999689,7926674,4,20151027053604,186,153,31,2
84549070,7926674,5,20151024234228,186,153,31,2
87413360,7926674,3,20151017005224,186,153,31,2
67326084,7926674,5,20151014220040,186,153,31,2
77685410,7926674,5,20151013215931,186,153,31,2
92989704,7926671,4,20151226151538,39,35,4,0
77486814,7926671,3,20151211162840,39,35,4,0
69493636,7926671,5,20151210143047,39,35,4,0
74466223,7926671,5,20151203004323,39,35,4,0
45279243,7926671,5,20151202000848,39,35,4,0
5446554,7926671,5,20151126124109,39,35,4,0
91548718,7926671,3,20151123000357,39,35,4,0
75355536,7926671,4,20151011174400,39,35,4,0
66279419,7926671,5,20151010113244,39,35,4,0
72228692,7926671,4,20151009141802,39,35,4,0
41527636,7926671,5,20150930233029,39,35,4,0
76440268,7926671,5,20150919172236,39,35,4,0
61291474,7926671,3,20150828225633,39,35,4,0
5090476,7926671,4,20150820232439,39,35,4,0
68598506,7926671,4,20150815155632,39,35,4,0
90330248,367489,3,20150926091252,68,48,18,2
66279419,367489,5,20150921191210,68,48,18,2
19846144,367489,5,20150918145350,68,48,18,2
387037,367489,3,20150915224630,68,48,18,2
59758796,367489,4,20150915001317,68,48,18,2
30324928,367489,4,20150911154237,68,48,18,2
19071956,367489,4,20150823144618,68,48,18,2
5090476,367489,4,20150820232439,68,48,18,2
62115341,367489,5,20150820080617,68,48,18,2
837807,367489,5,20150819093029,68,48,18,2
68598506,367489,4,20150815155632,68,48,18,2
5443533,367489,5,20150813084518,68,48,18,2
144500,367489,5,20150810164034,68,48,18,2
49719517,367489,5,20150807072116,68,48,18,2
44993135,367489,4,20150729203923,68,48,18,2
266064,7926674,3,20160301083723,186,153,31,2
54182390,7926674,5,20160226155337,186,153,31,2
91866655,7926674,4,20160226085618,186,153,31,2
17138077,7926674,5,20160223124036,186,153,31,2
84756426,7926674,4,20160216140559,186,153,31,2
17182762,7926674,4,20160215151314,186,153,31,2
65731805,7926674,5,20160206180135,186,153,31,2
32973377,7926674,5,20160204081427,186,153,31,2
58531358,7926674,5,20160129090334,186,153,31,2
90330154,7926674,5,20160120235341,186,153,31,2
84266261,7926674,5,20160119183412,186,153,31,2
17470407,7926674,4,20151027155116,186,153,31,2
5395592,7926674,3,20150823104011,186,153,31,2
90325788,7926674,4,20151229190353,186,153,31,2
76435220,7926674,3,20151220104440,186,153,31,2
94024988,7926671,5,20170630010038,39,35,4,0
70210209,7926671,4,20160812111411,39,35,4,0
93620786,7926671,4,20160721090032,39,35,4,0
93624198,7926671,5,20160704230721,39,35,4,0
93535387,7926671,5,20160629153832,39,35,4,0
93314914,7926671,4,20160613112200,39,35,4,0
79725517,7926671,5,20160501012941,39,35,4,0
90325788,7926671,4,20160414232025,39,35,4,0
266064,7926671,3,20160403182125,39,35,4,0
86094002,7926671,5,20160322145442,39,35,4,0
59495230,7926671,4,20160321225542,39,35,4,0
70559408,7926671,5,20160304161514,39,35,4,0
36372562,7926671,5,20160226071834,39,35,4,0
17182762,7926671,4,20160215151314,39,35,4,0
43672728,7926671,4,20160130153848,39,35,4,0
5090781,5503550,3,20130703170742,395,311,70,14
494242,5503550,3,20130703164049,395,311,70,14
10392923,5503550,5,20130703163542,395,311,70,14
19299585,5503550,5,20130703160548,395,311,70,14
17266846,5503550,4,20130703155341,395,311,70,14
70650643,367489,4,20160402232252,68,48,18,2
38896164,367489,4,20160313195526,68,48,18,2
5319228,367489,4,20160215234200,68,48,18,2
32973377,367489,5,20160207102622,68,48,18,2
17138077,367489,5,20160123104728,68,48,18,2
92692511,367489,4,20151203094824,68,48,18,2
77486814,367489,5,20151119092518,68,48,18,2
90325736,367489,3,20151029222239,68,48,18,2
84483807,367489,4,20151028164228,68,48,18,2
90325788,367489,3,20151022232924,68,48,18,2
87413360,367489,3,20151020152319,68,48,18,2
77685410,367489,4,20151013215003,68,48,18,2
40611346,367489,3,20151011114814,68,48,18,2
41527636,367489,5,20150930233029,68,48,18,2
54249922,367489,5,20150926132043,68,48,18,2
79725517,7926674,5,20160501012941,186,153,31,2
85225832,7926674,4,20160426214625,186,153,31,2
60108329,7926674,4,20160426110241,186,153,31,2
71685644,7926674,5,20160423203502,186,153,31,2
92840724,7926674,5,20160419095457,186,153,31,2
49767395,7926674,4,20160412102554,186,153,31,2
39813882,7926674,4,20160407132335,186,153,31,2
64656545,7926674,4,20160405112713,186,153,31,2
89536225,7926674,5,20160404092716,186,153,31,2
59551872,7926674,4,20160327164349,186,153,31,2
38896164,7926674,4,20160313195524,186,153,31,2
65085562,7926674,4,20160313013406,186,153,31,2
53616213,7926674,4,20160306112134,186,153,31,2
54658872,7926674,4,20160306103537,186,153,31,2
70559408,7926674,5,20160305095415,186,153,31,2
67991709,8079245,5,20170908132938,3,3,0,0
93319511,8079245,5,20160818205306,3,3,0,0
43566511,8079245,5,20150820110540,3,3,0,0
5215633,6325817,4,20131015215507,1392,1214,151,23
17425829,6325817,4,20131015192602,1392,1214,151,23
17286360,6325817,4,20131015190018,1392,1214,151,23
5173361,6325817,5,20131015175443,1392,1214,151,23
5661040,6325817,4,20131015160304,1392,1214,151,23
5282766,6325817,4,20131015155505,1392,1214,151,23
912437,6325817,4,20131015145942,1392,1214,151,23
17657467,6325817,5,20131015145438,1392,1214,151,23
714416,6325817,4,20131015135010,1392,1214,151,23
10667464,6325817,4,20131015123359,1392,1214,151,23
17144593,6325817,4,20131015101246,1392,1214,151,23
829396,6325817,4,20131015095151,1392,1214,151,23
5164168,6325817,4,20131015093739,1392,1214,151,23
439154,6325817,4,20131015092033,1392,1214,151,23
34205529,6325817,5,20131015003121,1392,1214,151,23
605283,5503550,4,20131126152919,395,311,70,14
551344,5503550,1,20131122120456,395,311,70,14
847072,5503550,4,20131115130556,395,311,70,14
79840162,5503550,3,20131114184315,395,311,70,14
931861,5503550,4,20131114175800,395,311,70,14
13040056,5503550,5,20131114154508,395,311,70,14
19299585,5503550,3,20131114142540,395,311,70,14
117800,5503550,4,20131113215306,395,311,70,14
77394413,5503550,4,20131103081116,395,311,70,14
3444746,5503550,4,20131031215914,395,311,70,14
5565951,5503550,5,20131030013534,395,311,70,14
15016478,5503550,4,20131024160817,395,311,70,14
19485113,5503550,5,20131005152053,395,311,70,14
3210256,5503550,4,20130703171559,395,311,70,14
5234318,5503550,4,20130703171006,395,311,70,14
47651735,367489,3,20170810193116,68,48,18,2
291598,367489,3,20170808140303,68,48,18,2
86392989,367489,3,20170502220507,68,48,18,2
1518075,367489,5,20170209131607,68,48,18,2
5104442,367489,5,20161012205756,68,48,18,2
265990,367489,3,20161009094915,68,48,18,2
1381100473,367489,4,20161002100420,68,48,18,2
639635,367489,4,20160820103229,68,48,18,2
17467977,367489,2,20160727152347,68,48,18,2
888885,367489,4,20160725220755,68,48,18,2
364868,367489,3,20160706084504,68,48,18,2
93624198,367489,5,20160704230655,68,48,18,2
72590630,367489,5,20160620093406,68,48,18,2
69468578,367489,3,20160412003658,68,48,18,2
64656545,367489,4,20160405112713,68,48,18,2
70399777,5431614,5,20140124154022,34,29,4,0
17304310,5431614,5,20131212161210,34,29,4,0
78558098,5431614,3,20131019220728,34,29,4,0
19083211,5431614,5,20131019150014,34,29,4,0
64759123,7926674,5,20160810135936,186,153,31,2
90401345,7926674,5,20160808104903,186,153,31,2
10792962,7926674,3,20160807175705,186,153,31,2
51057057,7926674,3,20160805220417,186,153,31,2
93314339,7926674,3,20160803102840,186,153,31,2
68701020,7926674,3,20160802193547,186,153,31,2
61183838,7926674,5,20160731175042,186,153,31,2
65537714,7926674,5,20160727203757,186,153,31,2
80697742,7926674,4,20160719114021,186,153,31,2
39814107,7926674,4,20160718115203,186,153,31,2
90510515,7926674,5,20160711124943,186,153,31,2
364868,7926674,4,20160706084501,186,153,31,2
93168593,7926674,4,20160615105122,186,153,31,2
70650643,7926674,5,20160515165650,186,153,31,2
36460899,7926674,5,20160513133819,186,153,31,2
79918884,6726067,3,20140811145250,244,202,38,4
67089609,6726067,3,20140730120309,244,202,38,4
17191717,6726067,5,20140727224413,244,202,38,4
17450462,6726067,4,20140727222956,244,202,38,4
50473920,6726067,4,20140727211347,244,202,38,4
73124432,6726067,5,20140610222052,244,202,38,4
32739043,6726067,5,20140610213323,244,202,38,4
564547,6726067,4,20140610134821,244,202,38,4
50863275,6726067,5,20140410123551,244,202,38,4
591738,6726067,3,20140225123926,244,202,38,4
610616,6726067,1,20140216212256,244,202,38,4
89240754,6726067,4,20140111220730,244,202,38,4
17134245,6726067,5,20140107141135,244,202,38,4
5697070,6726067,5,20131225144554,244,202,38,4
597471,6726067,4,20131127105312,244,202,38,4
82813907,5503550,5,20140321175823,395,311,70,14
364868,5503550,3,20140318102205,395,311,70,14
75894321,5503550,4,20140222223450,395,311,70,14
67956655,5503550,4,20140207162239,395,311,70,14
5193672,5503550,4,20140101174444,395,311,70,14
70224318,5503550,4,20131225113523,395,311,70,14
769105,5503550,2,20131214100044,395,311,70,14
17760634,5503550,4,20131212160323,395,311,70,14
47850503,5503550,2,20131211141759,395,311,70,14
19191398,5503550,4,20131206101422,395,311,70,14
19188369,5503550,5,20131203111447,395,311,70,14
19673110,5503550,4,20131201105643,395,311,70,14
71997398,5503550,4,20131128165032,395,311,70,14
64970686,5503550,1,20131128123208,395,311,70,14
64738910,5503550,4,20131128112259,395,311,70,14
85795942,5431614,5,20160325091024,34,29,4,0
53332655,5431614,5,20151012063250,34,29,4,0
74305695,5431614,4,20151007115303,34,29,4,0
56148483,5431614,5,20150810194615,34,29,4,0
5128290,5431614,5,20150809180311,34,29,4,0
75012662,5431614,4,20150803233735,34,29,4,0
797483,5431614,4,20150123102535,34,29,4,0
33160216,5431614,4,20150116232135,34,29,4,0
51792699,5431614,4,20141114133111,34,29,4,0
587403,5431614,3,20140818102953,34,29,4,0
31987081,5431614,4,20140530153852,34,29,4,0
17532724,5431614,4,20140530153041,34,29,4,0
49623999,5431614,3,20140306190907,34,29,4,0
52211175,5431614,4,20140224184240,34,29,4,0
76413826,5431614,5,20140209231736,34,29,4,0
19367715,7926674,3,20170213232712,186,153,31,2
65498875,7926674,5,20170103185957,186,153,31,2
265990,7926674,4,20161009094915,186,153,31,2
19849480,7926674,4,20161008225908,186,153,31,2
93102250,7926674,5,20161006010913,186,153,31,2
1381100473,7926674,4,20161002100420,186,153,31,2
49298699,7926674,4,20160916185451,186,153,31,2
55367478,7926674,5,20160907230052,186,153,31,2
10653997,7926674,4,20160905214551,186,153,31,2
13032318,7926674,4,20160904222501,186,153,31,2
809582,7926674,4,20160825190918,186,153,31,2
1383702594,7926674,3,20160816165724,186,153,31,2
51665925,7926674,5,20160815132652,186,153,31,2
519231,7926674,4,20160812011112,186,153,31,2
93173099,7926674,4,20160810151031,186,153,31,2
813333,5503550,4,20140524110320,395,311,70,14
10414878,5503550,3,20140523224729,395,311,70,14
17357585,5503550,3,20140520101141,395,311,70,14
37447854,5503550,5,20140513153357,395,311,70,14
59846843,5503550,5,20140511101808,395,311,70,14
59958550,5503550,5,20140506215235,395,311,70,14
17273171,5503550,1,20140504113101,395,311,70,14
57775426,5503550,5,20140430150619,395,311,70,14
40961590,5503550,5,20140428123450,395,311,70,14
55752394,5503550,4,20140424124709,395,311,70,14
5282766,5503550,3,20140416224048,395,311,70,14
5480896,5503550,4,20140412161620,395,311,70,14
46438613,5503550,5,20140402163039,395,311,70,14
44312544,5503550,4,20140401163954,395,311,70,14
30637328,5503550,5,20140325112513,395,311,70,14
93898457,7921648,3,20170219204845,8,6,2,0
291598,7921648,4,20170808140304,8,6,2,0
50891966,7921648,4,20160127125335,8,6,2,0
51638113,7921648,4,20160118085211,8,6,2,0
66994605,7921648,5,20151013083841,8,6,2,0
47201135,7921648,3,20150129105729,8,6,2,0
5680349,7921648,4,20141110163105,8,6,2,0
35271998,7921648,5,20141008144155,8,6,2,0
5673085,5431614,5,20170911110509,34,29,4,0
63150257,5431614,5,20170711195043,34,29,4,0
49612082,5431614,5,20170624173049,34,29,4,0
32192616,5431614,5,20170615224407,34,29,4,0
38367413,5431614,5,20170425102226,34,29,4,0
37999905,5431614,5,20170421093421,34,29,4,0
77033851,5431614,3,20170403162703,34,29,4,0
87549021,5431614,5,20170321145536,34,29,4,0
58727091,5431614,5,20170914153457,34,29,4,0
39007516,5431614,5,20170730104351,34,29,4,0
19501907,5431614,5,20170625074611,34,29,4,0
93258082,5431614,5,20160711180916,34,29,4,0
93620786,5431614,4,20160708101643,34,29,4,0
93251929,5431614,4,20160610100654,34,29,4,0
19816614,5431614,4,20160523210851,34,29,4,0
38274473,7926674,3,20170801100531,186,153,31,2
94020245,7926674,5,20170613224959,186,153,31,2
75554166,7926674,4,20170504225432,186,153,31,2
93898457,7926674,5,20170218231207,186,153,31,2
1518075,7926674,5,20170209131608,186,153,31,2
174686,7926674,5,20170913183622,186,153,31,2
5274824,7926674,2,20170819225253,186,153,31,2
19147061,7926674,3,20170815184340,186,153,31,2
628853,7926674,4,20170814142938,186,153,31,2
60323477,7926674,5,20170810122148,186,153,31,2
320420,7926674,4,20170808164411,186,153,31,2
291598,7926674,4,20170808140304,186,153,31,2
93814475,7926674,4,20170807105656,186,153,31,2
36988743,7926674,3,20170525155557,186,153,31,2
32758099,7926674,5,20170219122746,186,153,31,2
36241390,5503550,4,20140802215016,395,311,70,14
87098848,5503550,5,20140730082602,395,311,70,14
50473920,5503550,3,20140728213648,395,311,70,14
51865146,5503550,4,20140721173847,395,311,70,14
41938279,5503550,5,20140721135901,395,311,70,14
36263923,5503550,4,20140718183624,395,311,70,14
44993135,5503550,5,20140717221730,395,311,70,14
38421554,5503550,4,20140707050819,395,311,70,14
152668,5503550,3,20140701093906,395,311,70,14
59329257,5503550,5,20140630110721,395,311,70,14
78427400,5503550,4,20140622084505,395,311,70,14
17303238,5503550,4,20140612140723,395,311,70,14
4784949,5503550,3,20140610012142,395,311,70,14
4784949,5503550,4,20140601050819,395,311,70,14
10403306,5503550,2,20140524233933,395,311,70,14
17065392,5796608,4,20131015171337,427,330,80,15
41918868,5796608,4,20131015153500,427,330,80,15
10369605,5796608,4,20131015095331,427,330,80,15
42557981,5796608,1,20131014221241,427,330,80,15
79006735,5796608,5,20131014170859,427,330,80,15
17179679,5796608,3,20131014144045,427,330,80,15
5085059,5796608,4,20130531173104,427,330,80,15
57775426,5503651,3,20140430150853,67,51,14,2
36969423,5503651,5,20140424162053,67,51,14,2
55752394,5503651,4,20140424124615,67,51,14,2
75139859,5503651,5,20131203182613,67,51,14,2
686915,5503651,4,20131116225748,67,51,14,2
19188369,5503651,5,20131115145835,67,51,14,2
10403306,5503651,3,20131027181136,67,51,14,2
411791,6325817,4,20131018075637,1392,1214,151,23
5559070,6325817,5,20131017211059,1392,1214,151,23
5057747,6325817,4,20131017173232,1392,1214,151,23
17200949,6325817,4,20131017164143,1392,1214,151,23
369050,6325817,5,20131017125845,1392,1214,151,23
253230,6325817,5,20131017095830,1392,1214,151,23
103255,6325817,4,20131017094711,1392,1214,151,23
