66494937,16,4,20171116150218,11
95116540,16,5,20171115123046,11
69817007,16,4,20171114102325,11
91650916,16,5,20171105112536,11
67432719,16,5,20171028171035,10
88931219,16,5,20171020151316,10
73036945,16,5,20171017155652,10
93439332,16,5,20171014001228,10
48481611,16,5,20171012143826,10
46095553,16,5,20171008141537,10
64033980,16,5,20171006104606,10
76871471,16,3,20171003202339,10
645624,16,5,20171002211236,10
78256703,16,3,20170919130722,09
44376223,16,4,20170917053325,09
94252815,16,5,20170916204226,09
64061794,16,4,20170915163049,09
17347386,16,4,20170914180657,09
62054348,16,5,20170908154432,09
48815457,16,4,20170907205426,09
55012395,16,5,20170903215502,09
68126248,16,5,20170830023440,08
79013698,16,4,20170817201022,08
93368905,16,5,20170812200033,08
70822732,16,1,20170809163113,08
73543324,16,4,20170806081500,08
89074457,16,5,20170802232108,08
33493637,16,4,20170727214231,07
65579081,16,3,20170725170530,07
17091099,16,5,20170724164952,07
33797780,16,3,20170719122426,07
79993219,16,5,20170703123754,07
89713881,16,5,20170701002254,07
63371101,16,5,20170629133747,06
47354370,16,4,20170628144145,06
91583978,16,5,20170627165228,06
39687031,16,5,20170615190732,06
75119676,16,4,20170613200230,06
90155170,16,5,20170603140428,06
32003711,16,5,20170522133406,05
69554129,16,4,20170515232445,05
19513707,16,5,20170508161515,05
63154951,16,5,20170508090348,05
60392021,16,5,20170506083720,05
84027660,16,5,20170505165118,05
52299004,16,5,20170503165511,05
83297289,16,3,20170502122002,05
82874304,16,4,20170501163710,05
61358544,16,3,20170501050200,05
42905914,16,5,20170428112246,04
35217249,16,5,20170423113059,04
44933477,16,5,20170418092700,04
74365351,16,5,20170416185824,04
92361991,16,4,20170415213838,04
65400805,16,5,20170414001520,04
70147159,16,5,20170411124930,04
10200365,16,5,20170410101831,04
47045877,16,5,20170410011258,04
81909674,16,4,20170407225640,04
36672010,16,3,20170407143831,04
71832021,16,5,20170407094640,04
93537161,16,5,20170406081338,04
86197940,16,4,20170405095114,04
73957807,16,5,20170401210508,04
75701880,16,5,20170329213405,03
73869826,16,5,20170328204432,03
76748383,16,5,20170325181340,03
17187106,16,5,20170322123058,03
75295790,16,5,20170318092933,03
78401424,16,5,20170311145823,03
38227370,16,5,20170311095448,03
31579784,16,5,20170310093700,03
92959072,16,5,20170307235926,03
54166575,16,5,20170306160739,03
62497846,16,5,20170305174823,03
90168156,16,5,20170305102122,03
74617133,16,4,20170304172604,03
85849509,16,5,20170303094349,03
63390766,16,5,20170226104434,02
61053881,16,5,20170220115851,02
72134520,16,5,20170216180116,02
86780997,16,5,20170210143001,02
78319070,16,5,20170204160217,02
39353684,16,5,20170124184628,01
52240456,16,5,20170122192000,01
91496001,16,4,20170113223158,01
91496001,16,4,20170113222902,01
49708715,16,4,20170113001229,01
89834442,16,5,20170111204649,01
89464377,16,4,20170109234718,01
55695738,16,4,20170105184418,01
41897787,16,4,20170103162640,01
93909711,16,5,20170102234353,01
93890300,16,4,20161229200813,12
65720178,16,5,20161224225011,12
65720178,16,4,20161224223106,12
76023556,16,5,20161217212752,12
38045363,16,5,20161212214500,12
93570670,16,5,20161208202940,12
93478985,16,5,20161207115428,12
