66494937,16,4,20171116
95116540,16,5,20171115
69817007,16,4,20171114
91650916,16,5,20171105
67432719,16,5,20171028
88931219,16,5,20171020
73036945,16,5,20171017
93439332,16,5,20171014
48481611,16,5,20171012
46095553,16,5,20171008
64033980,16,5,20171006
76871471,16,3,20171003
645624,16,5,20171002
78256703,16,3,20170919
44376223,16,4,20170917
94252815,16,5,20170916
64061794,16,4,20170915
17347386,16,4,20170914
62054348,16,5,20170908
48815457,16,4,20170907
55012395,16,5,20170903
68126248,16,5,20170830
79013698,16,4,20170817
93368905,16,5,20170812
70822732,16,1,20170809
73543324,16,4,20170806
89074457,16,5,20170802
33493637,16,4,20170727
65579081,16,3,20170725
17091099,16,5,20170724
33797780,16,3,20170719
79993219,16,5,20170703
89713881,16,5,20170701
63371101,16,5,20170629
47354370,16,4,20170628
91583978,16,5,20170627
39687031,16,5,20170615
75119676,16,4,20170613
90155170,16,5,20170603
32003711,16,5,20170522
69554129,16,4,20170515
19513707,16,5,20170508
63154951,16,5,20170508
60392021,16,5,20170506
84027660,16,5,20170505
52299004,16,5,20170503
83297289,16,3,20170502
82874304,16,4,20170501
61358544,16,3,20170501
42905914,16,5,20170428
35217249,16,5,20170423
44933477,16,5,20170418
74365351,16,5,20170416
92361991,16,4,20170415
65400805,16,5,20170414
70147159,16,5,20170411
10200365,16,5,20170410
47045877,16,5,20170410
81909674,16,4,20170407
36672010,16,3,20170407
71832021,16,5,20170407
93537161,16,5,20170406
86197940,16,4,20170405
73957807,16,5,20170401
75701880,16,5,20170329
73869826,16,5,20170328
76748383,16,5,20170325
17187106,16,5,20170322
75295790,16,5,20170318
78401424,16,5,20170311
38227370,16,5,20170311
31579784,16,5,20170310
92959072,16,5,20170307
54166575,16,5,20170306
62497846,16,5,20170305
90168156,16,5,20170305
74617133,16,4,20170304
85849509,16,5,20170303
63390766,16,5,20170226
61053881,16,5,20170220
72134520,16,5,20170216
86780997,16,5,20170210
78319070,16,5,20170204
39353684,16,5,20170124
52240456,16,5,20170122
91496001,16,4,20170113
91496001,16,4,20170113
49708715,16,4,20170113
89834442,16,5,20170111
89464377,16,4,20170109
55695738,16,4,20170105
41897787,16,4,20170103
93909711,16,5,20170102
93890300,16,4,20161229
65720178,16,5,20161224
65720178,16,4,20161224
76023556,16,5,20161217
38045363,16,5,20161212
93570670,16,5,20161208
93478985,16,5,20161207
55046810,16,5,20161205
83182921,16,4,20161125
61147693,16,5,20171120
30420397,16,5,20171119
40933763,16,5,20171116
45083940,16,5,20171115
64128705,16,4,20171114
80771494,16,5,20171112
35139725,16,4,20171112
53797743,16,5,20171107
84660183,16,5,20171103
59060579,16,5,20171026
40036677,16,3,20171026
63943428,16,5,20171025
79586157,16,5,20171024
5194038,16,5,20171020
31771156,16,4,20171017
73863947,16,5,20171015
95039638,16,4,20171014
75713454,16,5,20171013
56952770,16,3,20171013
81540636,16,5,20171011
75773413,16,5,20171009
80610914,16,5,20171009
79115533,16,5,20171009
5478143,16,5,20171008
37376459,16,5,20171008
85725890,16,4,20171008
80654004,16,5,20171007
60578280,16,5,20171003
922244,16,4,20171003
44130404,16,5,20170930
45050623,16,4,20170922
94301410,16,5,20170922
144556,16,4,20170922
34223496,16,3,20170920
94084778,16,5,20170920
62649275,16,5,20170919
17433946,16,5,20170919
45404584,16,5,20170916
