66494937,16,4,20171116150218
95116540,16,5,20171115123046
69817007,16,4,20171114102325
91650916,16,5,20171105112536
67432719,16,5,20171028171035
88931219,16,5,20171020151316
73036945,16,5,20171017155652
93439332,16,5,20171014001228
48481611,16,5,20171012143826
46095553,16,5,20171008141537
64033980,16,5,20171006104606
76871471,16,3,20171003202339
645624,16,5,20171002211236
78256703,16,3,20170919130722
44376223,16,4,20170917053325
94252815,16,5,20170916204226
64061794,16,4,20170915163049
17347386,16,4,20170914180657
62054348,16,5,20170908154432
48815457,16,4,20170907205426
55012395,16,5,20170903215502
68126248,16,5,20170830023440
79013698,16,4,20170817201022
93368905,16,5,20170812200033
70822732,16,1,20170809163113
73543324,16,4,20170806081500
89074457,16,5,20170802232108
33493637,16,4,20170727214231
65579081,16,3,20170725170530
17091099,16,5,20170724164952
33797780,16,3,20170719122426
79993219,16,5,20170703123754
89713881,16,5,20170701002254
63371101,16,5,20170629133747
47354370,16,4,20170628144145
91583978,16,5,20170627165228
39687031,16,5,20170615190732
75119676,16,4,20170613200230
90155170,16,5,20170603140428
32003711,16,5,20170522133406
69554129,16,4,20170515232445
19513707,16,5,20170508161515
63154951,16,5,20170508090348
60392021,16,5,20170506083720
84027660,16,5,20170505165118
52299004,16,5,20170503165511
83297289,16,3,20170502122002
82874304,16,4,20170501163710
61358544,16,3,20170501050200
42905914,16,5,20170428112246
35217249,16,5,20170423113059
44933477,16,5,20170418092700
74365351,16,5,20170416185824
92361991,16,4,20170415213838
65400805,16,5,20170414001520
70147159,16,5,20170411124930
10200365,16,5,20170410101831
47045877,16,5,20170410011258
81909674,16,4,20170407225640
36672010,16,3,20170407143831
71832021,16,5,20170407094640
93537161,16,5,20170406081338
86197940,16,4,20170405095114
73957807,16,5,20170401210508
75701880,16,5,20170329213405
73869826,16,5,20170328204432
76748383,16,5,20170325181340
17187106,16,5,20170322123058
75295790,16,5,20170318092933
78401424,16,5,20170311145823
38227370,16,5,20170311095448
31579784,16,5,20170310093700
92959072,16,5,20170307235926
54166575,16,5,20170306160739
62497846,16,5,20170305174823
90168156,16,5,20170305102122
74617133,16,4,20170304172604
85849509,16,5,20170303094349
63390766,16,5,20170226104434
61053881,16,5,20170220115851
72134520,16,5,20170216180116
86780997,16,5,20170210143001
78319070,16,5,20170204160217
39353684,16,5,20170124184628
52240456,16,5,20170122192000
91496001,16,4,20170113223158
91496001,16,4,20170113222902
49708715,16,4,20170113001229
89834442,16,5,20170111204649
89464377,16,4,20170109234718
55695738,16,4,20170105184418
41897787,16,4,20170103162640
93909711,16,5,20170102234353
93890300,16,4,20161229200813
65720178,16,5,20161224225011
65720178,16,4,20161224223106
76023556,16,5,20161217212752
38045363,16,5,20161212214500
93570670,16,5,20161208202940
93478985,16,5,20161207115428
55046810,16,5,20161205164814
83182921,16,4,20161125212927
61147693,16,5,20171120222102
30420397,16,5,20171119205423
40933763,16,5,20171116223917
45083940,16,5,20171115224346
64128705,16,4,20171114144732
80771494,16,5,20171112192959
35139725,16,4,20171112000621
53797743,16,5,20171107222358
84660183,16,5,20171103104020
59060579,16,5,20171026153142
40036677,16,3,20171026140958
63943428,16,5,20171025160428
79586157,16,5,20171024201742
5194038,16,5,20171020140800
31771156,16,4,20171017223445
73863947,16,5,20171015083135
95039638,16,4,20171014171245
75713454,16,5,20171013213732
56952770,16,3,20171013212853
81540636,16,5,20171011160652
75773413,16,5,20171009161400
80610914,16,5,20171009154833
79115533,16,5,20171009094111
5478143,16,5,20171008211603
37376459,16,5,20171008164025
85725890,16,4,20171008122050
80654004,16,5,20171007223408
60578280,16,5,20171003181947
922244,16,4,20171003142146
44130404,16,5,20170930164346
45050623,16,4,20170922235307
94301410,16,5,20170922200812
144556,16,4,20170922144100
34223496,16,3,20170920205029
94084778,16,5,20170920174000
62649275,16,5,20170919161852
17433946,16,5,20170919113916
45404584,16,5,20170916172334
69189299,16,5,20170914154128
46044128,16,5,20170914151359
56272780,16,5,20170913234616
66165124,16,5,20170913130609
67371484,16,4,20170912140108
57521031,16,5,20170911231214
30717771,16,4,20170911072253
56119641,16,5,20170910170838
79903228,16,5,20170908211952
56116276,16,5,20170907193841
38270573,16,5,20170907113253
90448022,16,5,20170906150843
5043676,16,5,20170831172158
60493576,16,5,20170830154452
62508518,16,4,20170830123715
31175218,16,5,20170830122549
34271613,16,5,20170829230126
67671653,16,5,20170829190350
37062052,16,3,20170828172227
40081661,16,5,20170825100840
36946899,16,4,20170824095014
54513277,16,5,20170823144313
41295393,16,4,20170822170127
68824128,16,5,20170822042700
52220410,16,4,20170820171218
86174529,16,4,20170819222149
31673885,16,5,20170817161607
236321,16,5,20170816130343
53629113,16,5,20170815155405
19331832,16,5,20170815092742
38458202,16,3,20170813224022
19835308,16,5,20170811185222
595536,16,5,20170811135452
75773336,16,5,20170809110259
39255528,16,5,20170809014544
45945524,16,5,20170807135213
54118930,16,5,20170806122006
93686089,16,4,20170806111416
396674,16,5,20170804132604
48589595,16,5,20170803152318
90550074,16,5,20170731141022
52553107,16,4,20170730215744
90468460,16,4,20170728112227
68218383,16,5,20170727083618
69768243,16,5,20170723195013
93024091,16,5,20170719215337
5212979,16,5,20170718001542
57338435,16,5,20170716222750
78481906,16,5,20170713160832
38879354,16,5,20170710023933
10115752,16,5,20170708110337
30931344,16,5,20170706160149
63212860,16,5,20170702230458
60506662,16,5,20170627154224
66339370,16,5,20170622101149
49441905,16,5,20170621191004
39851836,16,4,20170621011546
47399294,16,5,20170620125651
41507009,16,4,20170610094842
19050878,16,5,20170607174339
63334449,16,5,20170604212059
93241391,16,5,20170601151514
80022685,16,4,20170531091003
37662694,16,5,20170530215935
59868403,16,5,20170528120644
75984780,16,4,20170526102515
66851591,16,5,20170523104457
62758469,16,3,20170520115208
5109621,16,4,20170519171108
62514253,16,5,20170517122232
38772757,16,5,20170516220621
38372271,16,5,20170516162011
73694453,16,5,20170515203012
19367715,16,5,20170515144105
17115206,16,5,20170515085927
30678626,16,5,20170512140022
53816077,16,2,20170509225313
198989,16,5,20170508161444
77667076,16,5,20170508153515
56314131,16,4,20170508091817
93509973,16,5,20170507100125
36660390,16,5,20170506204841
41176012,16,4,20170505105715
291598,16,4,20170505075138
56067125,16,4,20170504225422
64997044,16,5,20170503201407
80484933,16,5,20170503191133
49976618,16,5,20170503164036
49894976,16,5,20170502103323
91599631,16,5,20170502094006
67160549,16,5,20170428092558
59321941,16,5,20170427213406
83851613,16,5,20170427140404
86027776,16,5,20170427092711
31502079,16,4,20170426133550
72359777,16,4,20170425214732
76342116,16,5,20170425002212
239466,16,4,20170424145123
71903192,16,4,20170422185549
76246070,16,5,20170422000552
32405154,16,4,20170420175554
61467659,16,5,20170419100405
55050274,16,5,20170417141725
19723268,16,5,20170415094052
59007895,16,5,20170414221359
42241720,16,5,20170413162649
17643677,16,5,20170411105432
45373871,16,4,20170410170219
